Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-05-08 17:40:04,0.00,False,False,"None","(0.00, 0.00, 0.11)","(-4.58, -0.03, -1.03)","(-4.58, -0.03, -1.03)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-08 17:40:04,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.58, -0.03, -1.03)","(-4.58, -0.03, -1.03)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-08 17:40:04,0.33,True,False,"(-4.69, 1.39, -4.08)","(-0.09, -0.06, -0.99)","(-4.39, 1.55, -1.25)","(-4.45, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.35,True,False,"(-4.69, 1.38, -4.13)","(-0.09, -0.07, -0.99)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.40,True,False,"(-4.71, 1.32, -4.21)","(-0.10, -0.12, -0.99)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.43,True,False,"(-4.72, 1.27, -4.20)","(-0.11, -0.15, -0.98)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.46,True,False,"(-4.73, 1.22, -4.16)","(-0.12, -0.17, -0.98)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.49,True,False,"(-4.74, 1.17, -4.12)","(-0.13, -0.19, -0.97)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.50,True,False,"(-4.75, 1.14, -4.10)","(-0.13, -0.20, -0.97)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.51,True,False,"(-4.76, 1.12, -4.09)","(-0.14, -0.20, -0.97)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.53,True,False,"(-4.77, 1.10, -4.07)","(-0.14, -0.21, -0.97)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.54,True,False,"(-4.78, 1.08, -4.06)","(-0.14, -0.21, -0.97)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:04,0.55,True,False,"(-4.79, 1.05, -4.05)","(-0.14, -0.22, -0.97)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.57,True,False,"(-4.79, 1.04, -4.04)","(-0.15, -0.22, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.58,True,False,"(-4.80, 1.02, -4.03)","(-0.15, -0.22, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.60,True,False,"(-4.81, 1.00, -4.03)","(-0.15, -0.22, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.61,True,False,"(-4.82, 0.98, -4.02)","(-0.15, -0.23, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.62,True,False,"(-4.82, 0.97, -4.02)","(-0.15, -0.23, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.64,True,False,"(-4.83, 0.96, -4.02)","(-0.15, -0.23, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.65,True,False,"(-4.83, 0.94, -4.01)","(-0.15, -0.23, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.67,True,False,"(-4.84, 0.93, -4.01)","(-0.15, -0.23, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.68,True,False,"(-4.84, 0.92, -4.01)","(-0.15, -0.24, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.69,True,False,"(-4.85, 0.91, -4.01)","(-0.15, -0.24, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.71,True,False,"(-4.85, 0.90, -4.01)","(-0.15, -0.24, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.72,True,False,"(-4.85, 0.89, -4.01)","(-0.15, -0.24, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.74,True,False,"(-4.86, 0.89, -4.01)","(-0.16, -0.24, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.25)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.75,True,False,"(-4.86, 0.88, -4.01)","(-0.16, -0.24, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.76,True,False,"(-4.87, 0.87, -4.01)","(-0.16, -0.25, -0.96)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.78,True,False,"(-4.87, 0.87, -4.01)","(-0.16, -0.25, -0.95)","(-4.40, 1.55, -1.25)","(-4.46, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.79,True,False,"(-4.87, 0.86, -4.01)","(-0.17, -0.25, -0.95)","(-4.40, 1.55, -1.25)","(-4.47, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.80,True,False,"(-4.88, 0.85, -4.01)","(-0.17, -0.25, -0.95)","(-4.40, 1.55, -1.25)","(-4.47, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.82,True,False,"(-4.89, 0.85, -4.00)","(-0.18, -0.25, -0.95)","(-4.41, 1.55, -1.25)","(-4.47, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.83,True,False,"(-4.90, 0.84, -4.00)","(-0.19, -0.25, -0.95)","(-4.41, 1.55, -1.25)","(-4.47, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.85,True,False,"(-4.91, 0.84, -4.00)","(-0.19, -0.25, -0.95)","(-4.41, 1.55, -1.25)","(-4.47, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.86,True,False,"(-4.92, 0.83, -4.00)","(-0.21, -0.25, -0.95)","(-4.41, 1.55, -1.25)","(-4.48, 1.54, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 17:40:05,0.87,True,False,"(-4.94, 0.83, -4.00)","(-0.22, -0.25, -0.94)","(-4.42, 1.55, -1.25)","(-4.48, 1.54, -1.23)",Yellow,"(0.05, 0.05, 0.05)",1,0
