Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,TriggerCount,BallToggleCount
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.15,True,False,"(-0.16, 0.72, -8.55)","(-0.10, -0.74, -0.67)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.18,True,False,"(-0.19, 0.64, -8.62)","(-0.08, -0.62, -0.78)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.22,True,False,"(-0.20, 0.62, -8.71)","(-0.05, -0.50, -0.86)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.24,True,False,"(-0.20, 0.64, -8.78)","(-0.04, -0.43, -0.90)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.27,True,False,"(-0.20, 0.60, -9.03)","(-0.02, -0.36, -0.93)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.29,True,False,"(-0.19, 0.54, -9.34)","(-0.01, -0.32, -0.95)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.32,True,False,"(-0.18, 0.50, -9.70)","(0.00, -0.27, -0.96)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.35,True,False,"(-0.17, 0.48, -9.99)","(0.01, -0.23, -0.97)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.38,True,False,"(-0.15, 0.50, -10.19)","(0.02, -0.21, -0.98)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.41,True,False,"(-0.14, 0.54, -10.33)","(0.02, -0.19, -0.98)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.44,True,False,"(-0.12, 0.58, -10.42)","(0.03, -0.17, -0.98)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.47,True,False,"(-0.11, 0.62, -10.48)","(0.03, -0.16, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.49,True,False,"(-0.09, 0.66, -10.52)","(0.03, -0.15, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.52,True,False,"(-0.09, 0.69, -10.54)","(0.04, -0.14, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.55,True,False,"(-0.08, 0.72, -10.55)","(0.03, -0.14, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.57,True,False,"(-0.07, 0.74, -10.56)","(0.03, -0.13, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.59,True,False,"(-0.07, 0.76, -10.57)","(0.02, -0.11, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.62,True,False,"(-0.08, 0.78, -10.57)","(0.01, -0.09, -1.00)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.63,True,False,"(-0.09, 0.80, -10.57)","(0.00, -0.08, -1.00)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.66,True,False,"(-0.10, 0.83, -10.58)","(-0.01, -0.11, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.69,True,False,"(-0.12, 0.83, -10.58)","(-0.02, -0.17, -0.99)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.72,True,False,"(-0.14, 0.79, -10.58)","(-0.01, -0.23, -0.97)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.74,True,False,"(-0.14, 0.73, -10.58)","(0.00, -0.27, -0.96)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.77,True,False,"(-0.14, 0.65, -10.58)","(0.01, -0.30, -0.95)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.80,True,False,"(-0.14, 0.57, -10.58)","(0.01, -0.32, -0.95)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.83,True,False,"(-0.13, 0.50, -10.58)","(0.02, -0.33, -0.94)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.84,True,False,"(-0.13, 0.46, -10.58)","(0.02, -0.34, -0.94)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:41,0.87,True,False,"(-0.12, 0.41, -10.58)","(0.02, -0.35, -0.94)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:41,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,0.88,True,False,"(-0.11, 0.38, -10.58)","(0.03, -0.35, -0.94)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,0.91,True,False,"(-0.10, 0.33, -10.58)","(0.03, -0.36, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,0.93,True,False,"(-0.10, 0.31, -10.58)","(0.02, -0.36, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,0.95,True,False,"(-0.10, 0.28, -10.58)","(0.02, -0.37, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,0.97,True,False,"(-0.09, 0.27, -10.58)","(0.02, -0.37, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,0.99,True,False,"(-0.09, 0.25, -10.58)","(0.02, -0.37, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.01,True,False,"(-0.09, 0.23, -10.58)","(0.02, -0.37, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.02,True,False,"(-0.09, 0.22, -10.58)","(0.02, -0.37, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.05,True,False,"(-0.09, 0.21, -10.58)","(0.02, -0.38, -0.93)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.06,True,False,"(-0.09, 0.20, -10.58)","(0.03, -0.38, -0.92)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.08,True,False,"(-0.09, 0.19, -10.58)","(0.03, -0.40, -0.92)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.10,True,False,"(-0.09, 0.23, -10.44)","(0.04, -0.42, -0.91)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.12,True,False,"(-0.09, 0.29, -10.26)","(0.05, -0.44, -0.90)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.15,True,False,"(-0.10, 0.39, -9.97)","(0.06, -0.46, -0.88)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.16,True,False,"(-0.10, 0.45, -9.80)","(0.06, -0.48, -0.88)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.19,True,False,"(-0.10, 0.53, -9.57)","(0.07, -0.49, -0.87)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.20,True,False,"(-0.10, 0.56, -9.45)","(0.07, -0.50, -0.86)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.23,True,False,"(-0.09, 0.61, -9.30)","(0.08, -0.51, -0.86)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.25,True,False,"(-0.09, 0.63, -9.22)","(0.08, -0.52, -0.85)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.27,True,False,"(-0.09, 0.65, -9.13)","(0.09, -0.53, -0.85)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.30,True,False,"(-0.09, 0.66, -9.07)","(0.09, -0.53, -0.84)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.33,True,False,"(-0.08, 0.67, -9.02)","(0.10, -0.54, -0.84)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.35,True,False,"(-0.08, 0.67, -8.99)","(0.10, -0.54, -0.84)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.37,True,False,"(-0.08, 0.67, -8.98)","(0.10, -0.54, -0.84)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.38,True,False,"(-0.07, 0.67, -8.97)","(0.11, -0.54, -0.83)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.41,True,False,"(-0.07, 0.67, -8.96)","(0.11, -0.55, -0.83)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.42,True,False,"(-0.07, 0.67, -8.95)","(0.12, -0.55, -0.83)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.44,True,False,"(-0.07, 0.67, -8.95)","(0.12, -0.55, -0.83)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.47,True,False,"(-0.06, 0.67, -8.94)","(0.12, -0.55, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.48,True,False,"(-0.06, 0.67, -8.94)","(0.13, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.49,True,False,"(-0.06, 0.66, -8.94)","(0.13, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.51,True,False,"(-0.05, 0.66, -8.94)","(0.13, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.52,True,False,"(-0.05, 0.66, -8.93)","(0.13, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.55,True,False,"(-0.05, 0.66, -8.93)","(0.14, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.56,True,False,"(-0.05, 0.66, -8.93)","(0.14, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.58,True,False,"(-0.04, 0.66, -8.93)","(0.14, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.59,True,False,"(-0.04, 0.66, -8.93)","(0.14, -0.56, -0.82)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.61,True,False,"(-0.04, 0.65, -8.93)","(0.14, -0.56, -0.81)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.62,True,False,"(-0.04, 0.65, -8.92)","(0.14, -0.56, -0.81)","(-0.12, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.63,True,False,"(-0.04, 0.65, -8.92)","(0.14, -0.56, -0.81)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.65,True,False,"(-0.04, 0.65, -8.92)","(0.14, -0.56, -0.81)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.66,True,False,"(-0.04, 0.65, -8.92)","(0.14, -0.56, -0.81)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:26:42,1.68,True,False,"(-0.03, 0.65, -8.92)","(0.14, -0.57, -0.81)","(-0.11, 1.12, -8.24)","(-0.18, 1.12, -8.24)",Yellow,1,0
2025-04-12 19:26:42,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
