Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,TriggerCount,BallToggleCount
Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,TriggerCount,BallToggleCount
2025-04-12 19:14:19,0.00,False,False,"None","(0.00, 0.00, 0.11)","(0.14, -0.28, -7.98)","(0.14, -0.28, -7.98)",Yellow,0,0
2025-04-12 19:14:19,0.00,False,False,"None","(0.00, 0.00, 0.11)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(0.14, -0.28, -7.98)","(0.14, -0.28, -7.98)",Yellow,0,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.04,True,False,"(0.17, 1.50, -8.78)","(-0.59, -0.49, 0.64)","(0.10, 1.08, -8.10)","(0.03, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.12,True,False,"(-0.22, 0.96, -8.67)","(-0.62, -0.54, -0.57)","(0.10, 1.08, -8.10)","(0.04, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.15,True,False,"(-0.36, 0.78, -8.71)","(-0.52, -0.46, -0.72)","(0.10, 1.08, -8.10)","(0.04, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.18,True,False,"(-0.40, 0.72, -8.75)","(-0.46, -0.41, -0.79)","(0.10, 1.08, -8.10)","(0.04, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.21,True,False,"(-0.41, 0.69, -8.82)","(-0.39, -0.35, -0.85)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.24,True,False,"(-0.39, 0.69, -8.87)","(-0.35, -0.31, -0.88)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.28,True,False,"(-0.44, 0.64, -9.16)","(-0.31, -0.27, -0.91)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.31,True,False,"(-0.51, 0.58, -9.53)","(-0.28, -0.25, -0.93)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.33,True,False,"(-0.55, 0.54, -9.82)","(-0.26, -0.23, -0.94)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.36,True,False,"(-0.58, 0.52, -10.03)","(-0.25, -0.22, -0.94)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.38,True,False,"(-0.58, 0.52, -10.21)","(-0.24, -0.20, -0.95)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.41,True,False,"(-0.58, 0.52, -10.34)","(-0.23, -0.19, -0.95)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.45,True,False,"(-0.55, 0.55, -10.45)","(-0.22, -0.18, -0.96)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.48,True,False,"(-0.53, 0.57, -10.50)","(-0.20, -0.18, -0.96)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.51,True,False,"(-0.50, 0.59, -10.53)","(-0.18, -0.18, -0.97)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.54,True,False,"(-0.47, 0.59, -10.55)","(-0.16, -0.21, -0.96)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.56,True,False,"(-0.44, 0.57, -10.56)","(-0.16, -0.25, -0.95)","(0.10, 1.08, -8.10)","(0.04, 1.09, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.59,True,False,"(-0.41, 0.52, -10.57)","(-0.16, -0.29, -0.94)","(0.10, 1.08, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.62,True,False,"(-0.39, 0.46, -10.57)","(-0.15, -0.32, -0.93)","(0.10, 1.08, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.65,True,False,"(-0.35, 0.45, -10.44)","(-0.15, -0.34, -0.93)","(0.10, 1.08, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.68,True,False,"(-0.28, 0.50, -10.11)","(-0.15, -0.37, -0.92)","(0.10, 1.08, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.70,True,False,"(-0.23, 0.55, -9.81)","(-0.15, -0.39, -0.91)","(0.10, 1.08, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.73,True,False,"(-0.18, 0.60, -9.53)","(-0.14, -0.41, -0.90)","(0.10, 1.08, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.77,True,False,"(-0.14, 0.63, -9.32)","(-0.14, -0.44, -0.89)","(0.10, 1.07, -8.10)","(0.03, 1.08, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.79,True,False,"(-0.12, 0.64, -9.21)","(-0.14, -0.45, -0.88)","(0.10, 1.07, -8.10)","(0.03, 1.07, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.81,True,False,"(-0.10, 0.64, -9.13)","(-0.14, -0.47, -0.87)","(0.09, 1.07, -8.10)","(0.03, 1.07, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:20,0.84,True,False,"(-0.09, 0.64, -9.05)","(-0.14, -0.48, -0.86)","(0.09, 1.07, -8.10)","(0.03, 1.07, -8.09)",Yellow,1,0
2025-04-12 19:14:20,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,0.87,True,False,"(-0.08, 0.64, -8.99)","(-0.14, -0.49, -0.86)","(0.09, 1.07, -8.10)","(0.03, 1.07, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,0.90,True,False,"(-0.08, 0.63, -8.95)","(-0.15, -0.50, -0.85)","(0.09, 1.06, -8.10)","(0.02, 1.06, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,0.93,True,False,"(-0.08, 0.62, -8.93)","(-0.15, -0.51, -0.85)","(0.08, 1.06, -8.10)","(0.02, 1.06, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,0.96,True,False,"(-0.08, 0.61, -8.91)","(-0.16, -0.51, -0.84)","(0.08, 1.06, -8.11)","(0.02, 1.06, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,0.98,True,False,"(-0.09, 0.61, -8.89)","(-0.17, -0.52, -0.84)","(0.08, 1.06, -8.11)","(0.02, 1.06, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.01,True,False,"(-0.09, 0.60, -8.88)","(-0.18, -0.53, -0.83)","(0.07, 1.06, -8.11)","(0.01, 1.06, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.04,True,False,"(-0.10, 0.59, -8.87)","(-0.19, -0.54, -0.82)","(0.07, 1.05, -8.11)","(0.01, 1.05, -8.08)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.06,True,False,"(-0.11, 0.58, -8.86)","(-0.20, -0.54, -0.81)","(0.07, 1.05, -8.11)","(0.01, 1.05, -8.08)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.09,True,False,"(-0.12, 0.57, -8.86)","(-0.21, -0.54, -0.81)","(0.07, 1.05, -8.11)","(0.01, 1.05, -8.08)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.12,True,False,"(-0.13, 0.57, -8.85)","(-0.21, -0.54, -0.81)","(0.07, 1.05, -8.11)","(0.01, 1.05, -8.08)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.15,True,False,"(-0.14, 0.56, -8.85)","(-0.22, -0.54, -0.81)","(0.06, 1.05, -8.11)","(0.01, 1.05, -8.08)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.18,True,False,"(-0.15, 0.56, -8.84)","(-0.26, -0.54, -0.80)","(0.06, 1.05, -8.11)","(0.01, 1.05, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.20,True,False,"(-0.17, 0.56, -8.84)","(-0.29, -0.54, -0.79)","(0.06, 1.05, -8.11)","(0.00, 1.05, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.24,True,False,"(-0.19, 0.55, -8.84)","(-0.33, -0.53, -0.78)","(0.06, 1.05, -8.12)","(0.00, 1.05, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.26,True,False,"(-0.22, 0.55, -8.84)","(-0.36, -0.52, -0.77)","(0.06, 1.04, -8.12)","(0.00, 1.05, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.29,True,False,"(-0.25, 0.55, -8.84)","(-0.38, -0.52, -0.77)","(0.06, 1.04, -8.12)","(0.00, 1.05, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.33,True,False,"(-0.28, 0.55, -8.84)","(-0.39, -0.51, -0.77)","(0.07, 1.04, -8.12)","(0.01, 1.04, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.35,True,False,"(-0.30, 0.55, -8.84)","(-0.40, -0.50, -0.77)","(0.07, 1.04, -8.12)","(0.01, 1.04, -8.09)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.37,True,False,"(-0.31, 0.56, -8.84)","(-0.40, -0.50, -0.77)","(0.07, 1.04, -8.12)","(0.01, 1.04, -8.10)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.40,True,False,"(-0.32, 0.56, -8.84)","(-0.40, -0.49, -0.77)","(0.07, 1.04, -8.12)","(0.01, 1.04, -8.10)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.43,True,False,"(-0.33, 0.56, -8.84)","(-0.37, -0.50, -0.78)","(0.07, 1.04, -8.12)","(0.01, 1.04, -8.10)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.45,True,False,"(-0.32, 0.56, -8.85)","(-0.30, -0.52, -0.80)","(0.07, 1.04, -8.12)","(0.01, 1.04, -8.10)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.48,True,False,"(-0.29, 0.56, -8.84)","(-0.23, -0.55, -0.81)","(0.08, 1.04, -8.12)","(0.01, 1.04, -8.11)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.51,True,False,"(-0.25, 0.56, -8.84)","(-0.16, -0.56, -0.81)","(0.08, 1.04, -8.12)","(0.02, 1.04, -8.11)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.54,True,False,"(-0.20, 0.55, -8.84)","(-0.10, -0.58, -0.81)","(0.08, 1.04, -8.12)","(0.02, 1.04, -8.11)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.57,True,False,"(-0.15, 0.55, -8.84)","(-0.05, -0.58, -0.81)","(0.09, 1.04, -8.12)","(0.02, 1.04, -8.11)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.59,True,False,"(-0.10, 0.55, -8.83)","(-0.02, -0.58, -0.81)","(0.09, 1.04, -8.12)","(0.02, 1.04, -8.11)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.62,True,False,"(-0.06, 0.54, -8.83)","(0.00, -0.59, -0.81)","(0.09, 1.04, -8.12)","(0.03, 1.04, -8.12)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.65,True,False,"(-0.02, 0.54, -8.83)","(0.01, -0.59, -0.81)","(0.09, 1.05, -8.12)","(0.03, 1.05, -8.12)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.68,True,False,"(0.01, 0.54, -8.83)","(0.02, -0.59, -0.81)","(0.10, 1.05, -8.12)","(0.03, 1.05, -8.12)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.70,True,False,"(0.03, 0.54, -8.82)","(0.04, -0.59, -0.81)","(0.10, 1.05, -8.12)","(0.03, 1.05, -8.12)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.72,True,False,"(0.05, 0.54, -8.82)","(0.05, -0.59, -0.81)","(0.10, 1.05, -8.12)","(0.04, 1.05, -8.12)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.75,True,False,"(0.07, 0.53, -8.82)","(0.08, -0.61, -0.79)","(0.10, 1.05, -8.12)","(0.04, 1.05, -8.12)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.78,True,False,"(0.09, 0.53, -8.82)","(0.11, -0.63, -0.77)","(0.11, 1.05, -8.12)","(0.04, 1.05, -8.13)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.80,True,False,"(0.12, 0.52, -8.81)","(0.14, -0.65, -0.74)","(0.11, 1.05, -8.12)","(0.04, 1.05, -8.13)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:21,1.83,True,False,"(0.14, 0.51, -8.80)","(0.16, -0.68, -0.72)","(0.11, 1.05, -8.12)","(0.05, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:21,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,1.86,True,False,"(0.17, 0.49, -8.78)","(0.18, -0.69, -0.70)","(0.11, 1.05, -8.12)","(0.05, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,1.89,True,False,"(0.19, 0.47, -8.77)","(0.19, -0.71, -0.68)","(0.12, 1.04, -8.12)","(0.05, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,1.91,True,False,"(0.21, 0.46, -8.76)","(0.20, -0.72, -0.66)","(0.12, 1.04, -8.12)","(0.06, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,1.94,True,False,"(0.23, 0.44, -8.74)","(0.21, -0.70, -0.68)","(0.12, 1.04, -8.12)","(0.06, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,1.97,True,False,"(0.24, 0.44, -8.74)","(0.21, -0.68, -0.70)","(0.13, 1.04, -8.12)","(0.06, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.00,True,False,"(0.25, 0.44, -8.74)","(0.21, -0.67, -0.71)","(0.13, 1.04, -8.11)","(0.06, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.02,True,False,"(0.26, 0.44, -8.74)","(0.21, -0.65, -0.73)","(0.13, 1.04, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.04,True,False,"(0.27, 0.45, -8.75)","(0.21, -0.65, -0.73)","(0.13, 1.04, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.09,True,False,"(0.28, 0.46, -8.76)","(0.21, -0.63, -0.75)","(0.13, 1.05, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.11,True,False,"(0.28, 0.47, -8.77)","(0.21, -0.62, -0.76)","(0.13, 1.05, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.14,True,False,"(0.28, 0.48, -8.78)","(0.20, -0.61, -0.77)","(0.13, 1.04, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.17,True,False,"(0.28, 0.49, -8.78)","(0.20, -0.61, -0.77)","(0.13, 1.04, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 19:14:22,2.21,True,False,"(0.28, 0.49, -8.79)","(0.21, -0.62, -0.75)","(0.13, 1.04, -8.11)","(0.07, 1.04, -8.13)",Yellow,1,0
2025-04-12 19:14:22,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
