Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,TriggerCount,BallToggleCount
2025-04-12 17:39:36,0.57,True,False,"(-0.69, 1.57, -10.58)","(-0.17, 0.01, -0.99)","(-0.16, 1.44, -8.18)","(-0.22, 1.44, -8.17)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.60,True,False,"(-0.66, 1.54, -10.58)","(-0.15, 0.00, -0.99)","(-0.16, 1.44, -8.18)","(-0.22, 1.44, -8.17)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.63,True,False,"(-0.63, 1.51, -10.58)","(-0.14, -0.01, -0.99)","(-0.16, 1.44, -8.18)","(-0.22, 1.44, -8.17)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.66,True,False,"(-0.60, 1.48, -10.58)","(-0.13, -0.02, -0.99)","(-0.16, 1.44, -8.17)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.68,True,False,"(-0.57, 1.45, -10.58)","(-0.12, -0.03, -0.99)","(-0.16, 1.44, -8.17)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.71,True,False,"(-0.54, 1.43, -10.58)","(-0.10, -0.03, -0.99)","(-0.16, 1.44, -8.17)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.74,True,False,"(-0.51, 1.41, -10.58)","(-0.08, -0.02, -1.00)","(-0.16, 1.44, -8.17)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.77,True,False,"(-0.46, 1.41, -10.58)","(-0.03, 0.00, -1.00)","(-0.16, 1.44, -8.16)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.79,True,False,"(-0.39, 1.42, -10.58)","(0.04, 0.03, -1.00)","(-0.15, 1.44, -8.16)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.82,True,False,"(-0.29, 1.45, -10.58)","(0.11, 0.06, -0.99)","(-0.15, 1.44, -8.16)","(-0.22, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.85,True,False,"(-0.17, 1.50, -10.58)","(0.17, 0.08, -0.98)","(-0.15, 1.44, -8.15)","(-0.21, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.88,True,False,"(-0.05, 1.54, -10.58)","(0.21, 0.10, -0.97)","(-0.15, 1.44, -8.15)","(-0.21, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.91,True,False,"(0.07, 1.58, -10.56)","(0.25, 0.11, -0.96)","(-0.14, 1.44, -8.15)","(-0.21, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.94,True,False,"(0.19, 1.62, -10.55)","(0.28, 0.12, -0.95)","(-0.14, 1.44, -8.15)","(-0.21, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.96,True,False,"(0.30, 1.66, -10.55)","(0.30, 0.12, -0.95)","(-0.14, 1.44, -8.14)","(-0.20, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:36,0.99,True,False,"(0.39, 1.69, -10.56)","(0.31, 0.13, -0.94)","(-0.14, 1.44, -8.14)","(-0.20, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:36,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.02,True,False,"(0.46, 1.71, -10.56)","(0.32, 0.13, -0.94)","(-0.14, 1.44, -8.14)","(-0.20, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.05,True,False,"(0.53, 1.73, -10.57)","(0.33, 0.13, -0.94)","(-0.14, 1.44, -8.14)","(-0.20, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.07,True,False,"(0.58, 1.74, -10.57)","(0.34, 0.12, -0.93)","(-0.13, 1.44, -8.14)","(-0.20, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.10,True,False,"(0.63, 1.74, -10.57)","(0.36, 0.10, -0.93)","(-0.13, 1.44, -8.14)","(-0.19, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.13,True,False,"(0.68, 1.73, -10.58)","(0.40, 0.06, -0.91)","(-0.13, 1.44, -8.14)","(-0.19, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.16,True,False,"(0.75, 1.69, -10.58)","(0.43, 0.04, -0.90)","(-0.13, 1.44, -8.14)","(-0.19, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.18,True,False,"(0.83, 1.65, -10.58)","(0.46, 0.01, -0.89)","(-0.13, 1.44, -8.14)","(-0.19, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.21,True,False,"(0.91, 1.60, -10.58)","(0.47, 0.00, -0.88)","(-0.13, 1.44, -8.14)","(-0.19, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.24,True,False,"(0.99, 1.54, -10.58)","(0.48, -0.02, -0.88)","(-0.13, 1.44, -8.14)","(-0.19, 1.44, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.27,True,False,"(1.04, 1.49, -10.58)","(0.49, -0.03, -0.87)","(-0.13, 1.44, -8.14)","(-0.19, 1.43, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.30,True,False,"(1.09, 1.45, -10.58)","(0.49, -0.04, -0.87)","(-0.13, 1.44, -8.14)","(-0.19, 1.43, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.32,True,False,"(1.13, 1.41, -10.58)","(0.50, -0.05, -0.87)","(-0.13, 1.43, -8.14)","(-0.19, 1.43, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.35,True,False,"(1.16, 1.37, -10.58)","(0.50, -0.06, -0.86)","(-0.13, 1.43, -8.14)","(-0.19, 1.43, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.38,True,False,"(1.19, 1.33, -10.58)","(0.50, -0.07, -0.86)","(-0.13, 1.43, -8.14)","(-0.19, 1.43, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.41,True,False,"(1.21, 1.30, -10.58)","(0.50, -0.07, -0.86)","(-0.13, 1.43, -8.14)","(-0.19, 1.43, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.43,True,False,"(1.23, 1.28, -10.58)","(0.50, -0.07, -0.86)","(-0.13, 1.43, -8.14)","(-0.19, 1.42, -8.16)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.46,True,False,"(1.24, 1.26, -10.58)","(0.50, -0.07, -0.86)","(-0.13, 1.43, -8.14)","(-0.18, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.49,True,False,"(1.25, 1.25, -10.58)","(0.50, -0.07, -0.86)","(-0.13, 1.43, -8.14)","(-0.18, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.52,True,False,"(1.25, 1.24, -10.58)","(0.50, -0.07, -0.86)","(-0.12, 1.43, -8.14)","(-0.18, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.55,True,False,"(1.26, 1.23, -10.58)","(0.51, -0.07, -0.86)","(-0.12, 1.43, -8.14)","(-0.18, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.57,True,False,"(1.27, 1.23, -10.58)","(0.51, -0.08, -0.85)","(-0.12, 1.43, -8.13)","(-0.18, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.60,True,False,"(1.30, 1.22, -10.58)","(0.55, -0.09, -0.83)","(-0.12, 1.42, -8.13)","(-0.17, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.63,True,False,"(1.37, 1.19, -10.58)","(0.62, -0.11, -0.78)","(-0.12, 1.42, -8.13)","(-0.17, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.66,True,False,"(1.51, 1.16, -10.58)","(0.67, -0.13, -0.73)","(-0.11, 1.42, -8.13)","(-0.17, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.69,True,False,"(1.68, 1.11, -10.58)","(0.71, -0.14, -0.69)","(-0.11, 1.42, -8.13)","(-0.16, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.71,True,False,"(1.89, 1.05, -10.58)","(0.74, -0.15, -0.66)","(-0.11, 1.42, -8.13)","(-0.16, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.74,True,False,"(2.13, 0.99, -10.58)","(0.77, -0.16, -0.62)","(-0.10, 1.42, -8.13)","(-0.15, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.77,True,False,"(2.36, 0.94, -10.58)","(0.79, -0.16, -0.59)","(-0.10, 1.42, -8.13)","(-0.15, 1.42, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.80,True,False,"(2.59, 0.88, -10.58)","(0.81, -0.17, -0.57)","(-0.10, 1.42, -8.13)","(-0.14, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.83,True,False,"(2.84, 0.82, -10.58)","(0.82, -0.17, -0.54)","(-0.09, 1.42, -8.13)","(-0.14, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.85,True,False,"(3.07, 0.76, -10.55)","(0.86, -0.19, -0.48)","(-0.09, 1.42, -8.13)","(-0.14, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.88,True,False,"(3.27, 0.71, -10.46)","(0.88, -0.20, -0.42)","(-0.09, 1.42, -8.12)","(-0.13, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.91,True,False,"(3.42, 0.66, -10.32)","(0.90, -0.20, -0.38)","(-0.08, 1.42, -8.12)","(-0.13, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.94,True,False,"(3.54, 0.62, -10.15)","(0.92, -0.21, -0.34)","(-0.08, 1.42, -8.12)","(-0.12, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.97,True,False,"(3.61, 0.59, -9.97)","(0.93, -0.21, -0.31)","(-0.08, 1.42, -8.12)","(-0.12, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:37,1.99,True,False,"(3.66, 0.57, -9.82)","(0.93, -0.22, -0.30)","(-0.07, 1.42, -8.12)","(-0.11, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:37,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.02,True,False,"(3.58, 0.58, -9.65)","(0.93, -0.22, -0.28)","(-0.07, 1.42, -8.12)","(-0.11, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.05,True,False,"(3.42, 0.61, -9.48)","(0.94, -0.22, -0.27)","(-0.07, 1.42, -8.12)","(-0.11, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.07,True,False,"(3.27, 0.64, -9.33)","(0.94, -0.22, -0.26)","(-0.07, 1.42, -8.12)","(-0.10, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.10,True,False,"(3.25, 0.65, -9.23)","(0.94, -0.21, -0.25)","(-0.06, 1.42, -8.12)","(-0.10, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.13,True,False,"(3.33, 0.63, -9.19)","(0.95, -0.21, -0.25)","(-0.06, 1.42, -8.12)","(-0.10, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.16,True,False,"(3.44, 0.61, -9.17)","(0.95, -0.21, -0.25)","(-0.06, 1.42, -8.12)","(-0.09, 1.41, -8.18)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
2025-04-12 17:39:38,2.19,True,False,"(3.53, 0.60, -9.16)","(0.95, -0.21, -0.25)","(-0.06, 1.42, -8.12)","(-0.09, 1.41, -8.17)",Yellow,1,0
2025-04-12 17:39:38,0.00,False,False,"None","(0.00, 0.00, 1.00)","(2.06, -0.31, -8.12)","(2.06, -0.31, -8.12)",Yellow,0,0
