Timestamp,TotalGazeTime,IsGazing,FocusPosition,BallColor,BallScale,TriggerCount
2025-01-06 17:05:29,0.00,False,None,Yellow,(0.05, 0.05, 0.05),0
2025-01-06 17:05:29,0.00,False,None,Yellow,(0.05, 0.05, 0.05),0
2025-01-06 17:05:29,0.06,True,(-5.24, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.08,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.10,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.12,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.14,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.15,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.17,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.18,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.19,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.21,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.22,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.24,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.25,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.26,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.28,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.29,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.30,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.32,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.33,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
2025-01-06 17:05:29,0.35,True,(-5.23, 1.17, 0.96),Yellow,(0.05, 0.05, 0.05),1
