Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-10 01:33:03,0.65,True,False,(-5.41, 1.94, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:33:04,1.67,True,False,(-5.37, 1.92, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:33:05,2.67,True,False,(-6.45, 0.31, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:33:06,3.67,True,False,(-4.61, 1.57, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:33:07,4.68,True,False,(-5.39, 1.51, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:33:08,5.68,True,False,(-5.16, 1.38, -2.77),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:33:09,6.68,True,False,(-6.23, 1.31, -2.73),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:33:10,7.68,True,False,(-6.65, 0.45, -2.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:33:11,8.13,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:33:12,8.13,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:33:13,8.70,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
