Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-10 01:18:29,0.75,True,False,(-5.02, 1.23, 0.95),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:18:30,1.76,True,False,(-6.90, 1.35, 2.24),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:18:31,2.76,True,False,(-5.11, 1.24, 0.97),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:18:32,3.76,True,False,(-5.07, 1.22, 0.95),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:18:33,4.77,True,False,(-5.07, 1.22, 0.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 01:18:34,5.77,True,False,(-5.07, 1.22, 0.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:18:35,6.77,True,False,(-5.05, 1.21, 0.93),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:18:36,7.78,True,False,(-5.05, 1.20, 0.92),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:18:37,8.78,True,False,(-5.05, 1.21, 0.93),Blue,(0.08, 0.08, 0.08),1,0
2025-01-10 01:18:38,9.78,True,False,(-6.38, 1.55, 2.42),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:18:39,10.78,True,False,(-7.69, 1.79, 2.42),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:18:40,11.79,True,False,(-5.07, 1.23, 0.96),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:18:41,12.79,True,False,(-4.60, 1.24, 0.61),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:18:42,13.79,True,False,(-2.83, 1.30, 0.15),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-10 01:18:43,14.79,True,False,(-2.83, 1.30, 0.07),Blue,(0.08, 0.08, 0.08),2,0
2025-01-10 01:18:44,15.80,True,False,(-2.83, 1.65, -0.17),Blue,(0.08, 0.08, 0.08),2,0
2025-01-10 01:18:45,16.80,True,False,(-2.83, 1.65, -0.16),Blue,(0.08, 0.08, 0.08),2,0
2025-01-10 01:18:46,17.80,True,False,(-2.83, 1.69, -0.20),Blue,(0.08, 0.08, 0.08),2,0
2025-01-10 01:18:47,18.80,True,False,(-2.83, 1.69, 0.01),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-10 01:18:48,19.80,True,False,(-2.83, 2.12, -0.32),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-10 01:18:49,20.81,True,False,(-2.83, 1.60, -1.22),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-10 01:18:50,21.81,True,False,(-3.72, 1.25, 2.42),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-10 01:18:51,22.81,True,False,(-4.80, 2.67, 2.42),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-10 01:18:52,23.81,True,False,(-4.96, 2.50, 2.42),Blue,(0.08, 0.08, 0.08),3,0
2025-01-10 01:18:53,24.82,True,False,(-4.70, 2.27, 2.42),Blue,(0.08, 0.08, 0.08),3,0
