Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-15 20:28:41,0.74,True,False,"(-0.04, 1.17, 0.25)","(1.00, 0.00, 0.08)","(-4.86, 1.16, -0.11)","(-4.86, 1.16, -0.18)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:28:42,1.75,True,False,"(-0.05, 1.16, 0.25)","(1.00, 0.00, 0.08)","(-4.86, 1.16, -0.11)","(-4.86, 1.16, -0.18)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:28:43,2.75,True,False,"(-0.09, 1.63, -1.26)","(0.98, 0.10, -0.16)","(-4.87, 1.17, -0.13)","(-4.88, 1.17, -0.19)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:28:44,3.75,True,False,"(-2.04, 2.00, 1.01)","(0.89, 0.27, 0.36)","(-4.90, 1.19, -0.10)","(-4.88, 1.19, -0.16)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:28:45,4.76,True,False,"(-2.63, 2.09, 0.84)","(0.87, 0.34, 0.35)","(-4.90, 1.20, -0.10)","(-4.89, 1.19, -0.17)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:28:46,5.76,True,False,"(-0.05, 2.52, -3.01)","(0.81, 0.22, -0.55)","(-4.93, 1.19, -0.17)","(-4.98, 1.18, -0.22)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 20:28:47,6.76,True,False,"(-3.10, 2.00, -4.22)","(0.38, 0.17, -0.91)","(-4.99, 1.18, -0.18)","(-5.05, 1.17, -0.20)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 20:28:48,7.76,True,False,"(-3.48, 1.57, -3.67)","(0.40, 0.10, -0.91)","(-4.97, 1.17, -0.19)","(-5.03, 1.17, -0.21)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 20:28:49,8.76,True,False,"(-4.52, 1.27, -1.30)","(0.40, 0.09, -0.91)","(-4.97, 1.17, -0.18)","(-5.03, 1.17, -0.20)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 20:28:50,9.77,True,False,"(-4.58, 1.27, -1.28)","(0.33, 0.09, -0.94)","(-4.98, 1.17, -0.19)","(-5.05, 1.17, -0.20)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 20:28:51,10.77,True,False,"(-4.92, 1.24, -1.24)","(0.11, 0.07, -0.99)","(-4.99, 1.17, -0.20)","(-5.06, 1.17, -0.20)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 20:28:52,11.77,True,False,"(-4.88, 2.45, -4.11)","(0.02, 0.33, -0.94)","(-5.01, 1.20, -0.17)","(-5.08, 1.20, -0.16)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 20:28:53,12.77,True,False,"(-3.23, 2.51, -4.25)","(0.47, 0.25, -0.84)","(-4.91, 1.19, -0.15)","(-4.96, 1.19, -0.18)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 20:28:54,13.78,True,False,"(-0.08, 1.80, -1.93)","(0.94, 0.19, -0.27)","(-4.69, 1.24, -0.29)","(-4.71, 1.23, -0.35)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 20:28:55,13.89,False,False,"None","(0.73, 0.67, 0.13)","(-4.47, 1.26, -0.26)","(-4.47, 1.26, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 20:28:56,13.89,False,False,"None","(0.81, 0.59, 0.00)","(-4.26, 1.27, -0.32)","(-4.27, 1.26, -0.38)",Yellow,"(0.05, 0.05, 0.05)",1,0
