Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-05-14 15:33:38,0.77,True,False,"(-2.47, 0.52, -3.97)","(0.68, -0.21, -0.70)","(-4.63, 1.16, -1.69)","(-4.67, 1.16, -1.73)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-14 15:33:39,1.77,True,False,"(-4.37, 0.82, -1.91)","(0.44, -0.70, -0.56)","(-4.61, 1.13, -1.72)","(-4.66, 1.13, -1.75)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-14 15:33:40,2.78,True,False,"(-4.96, 0.76, -2.16)","(-0.56, -0.59, -0.58)","(-4.66, 1.13, -1.80)","(-4.71, 1.13, -1.77)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-14 15:33:41,3.78,True,False,"(-5.42, 0.84, -4.01)","(-0.22, -0.16, -0.96)","(-4.91, 1.18, -2.09)","(-4.97, 1.18, -2.08)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-14 15:33:42,4.78,True,False,"(-4.23, 0.68, -4.09)","(0.41, -0.35, -0.84)","(-4.95, 1.54, -1.88)","(-5.01, 1.53, -1.91)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-14 15:33:43,5.78,True,False,"(-1.79, 0.13, -2.67)","(0.90, -0.40, -0.16)","(-5.15, 1.53, -1.78)","(-5.16, 1.52, -1.85)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-14 15:33:44,6.79,True,False,"(-4.13, 0.86, -1.48)","(0.80, -0.60, 0.07)","(-5.01, 1.50, -1.46)","(-5.03, 1.50, -1.52)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-14 15:33:45,7.79,True,False,"(-4.29, 0.81, -1.22)","(0.66, -0.71, 0.23)","(-4.93, 1.49, -1.43)","(-4.95, 1.48, -1.49)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-14 15:33:46,8.79,True,False,"(-4.56, 0.81, -1.53)","(0.47, -0.88, -0.09)","(-4.89, 1.46, -1.48)","(-4.94, 1.46, -1.53)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-14 15:33:55,9.80,True,False,"(-5.11, 0.88, -1.12)","(0.00, -0.99, 0.17)","(-5.11, 1.32, -1.13)","(-5.15, 1.32, -1.18)",Yellow,"(0.05, 0.05, 0.05)",1,2
2025-05-14 15:33:56,10.80,True,False,"(-4.86, 1.12, -1.20)","(0.69, -0.67, -0.27)","(-5.15, 1.49, -1.10)","(-5.17, 1.49, -1.16)",Yellow,"(0.05, 0.05, 0.05)",1,2
2025-05-14 15:33:57,11.80,True,False,"(-3.76, 0.82, -1.71)","(0.84, -0.41, -0.35)","(-5.19, 1.53, -1.07)","(-5.22, 1.53, -1.12)",Yellow,"(0.05, 0.05, 0.05)",1,2
2025-05-14 15:33:58,12.80,True,False,"(-0.53, 0.69, -2.54)","(0.94, -0.18, -0.29)","(-5.23, 1.54, -1.04)","(-5.25, 1.53, -1.10)",Yellow,"(0.05, 0.05, 0.05)",1,2
