Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-05-03 17:48:20,0.78,True,False,"(-5.64, 2.27, -4.21)","(-0.31, 0.36, -0.88)","(-4.52, 1.19, -1.51)","(-4.58, 1.18, -1.49)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-03 17:48:21,1.79,True,False,"(-3.66, 2.24, -4.26)","(0.30, 0.18, -0.94)","(-4.48, 1.18, -1.51)","(-4.54, 1.19, -1.51)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-03 17:48:22,2.79,True,False,"(-3.93, 1.02, -4.00)","(0.20, -0.04, -0.98)","(-4.48, 1.17, -1.52)","(-4.54, 1.17, -1.53)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-03 17:48:23,3.79,True,False,"(-4.32, 1.34, -4.00)","(0.02, 0.06, -1.00)","(-4.52, 1.17, -1.53)","(-4.58, 1.17, -1.51)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-03 17:48:24,4.79,True,False,"(-8.80, 1.75, -1.89)","(-0.97, 0.22, -0.08)","(-4.61, 1.16, -1.49)","(-4.62, 1.16, -1.42)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-05-03 17:48:25,5.80,True,False,"(-8.80, 3.00, -1.70)","(-0.93, 0.38, -0.04)","(-4.57, 1.20, -1.51)","(-4.58, 1.20, -1.44)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-03 17:48:26,6.80,True,False,"(-7.00, 1.28, -4.26)","(-0.63, 0.01, -0.78)","(-4.78, 1.24, -1.58)","(-4.84, 1.24, -1.54)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-03 17:48:27,7.80,True,False,"(-6.32, 2.27, -4.01)","(-0.49, 0.24, -0.84)","(-4.73, 1.63, -1.53)","(-4.79, 1.63, -1.51)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-03 17:48:28,8.67,True,False,"(-3.24, 2.97, -4.23)","(0.62, 0.33, -0.71)","(-4.67, 1.64, -1.34)","(-4.73, 1.64, -1.37)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-05-03 17:48:29,9.49,True,False,"(-1.28, 2.75, -4.10)","(0.76, 0.25, -0.61)","(-4.70, 1.63, -1.35)","(-4.76, 1.63, -1.38)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-03 17:48:30,10.49,True,False,"(-0.55, 2.71, -3.99)","(0.83, 0.21, -0.52)","(-4.69, 1.62, -1.34)","(-4.74, 1.62, -1.38)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-03 17:48:31,11.49,True,False,"(-1.31, 2.80, -4.04)","(0.78, 0.25, -0.57)","(-4.67, 1.62, -1.32)","(-4.73, 1.62, -1.35)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-03 17:48:32,12.49,True,False,"(-8.71, 1.10, -3.28)","(-0.96, -0.17, -0.24)","(-4.84, 1.58, -1.35)","(-4.87, 1.58, -1.29)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-03 17:48:33,13.49,True,False,"(-8.70, 1.42, -1.55)","(-1.00, -0.01, 0.00)","(-4.88, 1.59, -1.30)","(-4.88, 1.59, -1.24)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-03 17:48:34,14.51,True,False,"(-8.76, 1.24, 0.86)","(-0.90, -0.09, 0.43)","(-4.87, 1.60, -1.27)","(-4.85, 1.60, -1.21)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-05-03 17:48:35,15.51,True,False,"(-6.45, 0.08, -3.49)","(-0.50, -0.54, -0.67)","(-4.79, 1.58, -1.38)","(-4.83, 1.58, -1.33)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-05-03 17:48:36,16.53,True,False,"(-5.51, 0.82, -4.00)","(-0.25, -0.28, -0.93)","(-4.72, 1.60, -1.34)","(-4.78, 1.59, -1.31)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-05-03 17:48:37,17.54,True,False,"(-6.26, 2.14, -4.26)","(-0.46, 0.15, -0.87)","(-4.71, 1.62, -1.33)","(-4.77, 1.62, -1.30)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-05-03 17:48:38,18.55,True,False,"(-7.07, 2.73, -4.05)","(-0.63, 0.30, -0.71)","(-4.75, 1.62, -1.30)","(-4.80, 1.62, -1.26)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:39,19.55,True,False,"(-8.34, 2.82, -4.01)","(-0.77, 0.27, -0.57)","(-4.77, 1.61, -1.36)","(-4.82, 1.60, -1.31)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:40,20.55,True,False,"(-8.26, 2.75, -4.00)","(-0.77, 0.25, -0.59)","(-4.79, 1.61, -1.36)","(-4.84, 1.60, -1.32)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:41,21.36,True,False,"(-8.79, 2.58, -2.42)","(-0.94, 0.23, -0.24)","(-4.85, 1.62, -1.29)","(-4.88, 1.61, -1.24)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:42,22.36,True,False,"(-8.43, 2.83, -1.51)","(-0.95, 0.32, -0.08)","(-4.82, 1.62, -1.28)","(-4.85, 1.61, -1.22)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:43,23.18,True,False,"(-7.74, 2.68, -4.00)","(-0.71, 0.26, -0.65)","(-4.80, 1.62, -1.31)","(-4.84, 1.61, -1.26)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:44,24.18,True,False,"(-7.35, 2.70, -4.08)","(-0.62, 0.28, -0.74)","(-4.79, 1.62, -1.31)","(-4.83, 1.61, -1.26)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:45,25.18,True,False,"(-8.75, 2.39, -1.16)","(-0.96, 0.17, 0.23)","(-4.84, 1.61, -1.25)","(-4.83, 1.61, -1.19)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:46,26.19,True,False,"(-7.08, 2.83, 0.97)","(-0.70, 0.36, 0.62)","(-4.86, 1.63, -1.38)","(-4.81, 1.63, -1.34)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:47,27.01,True,False,"(-6.73, 2.81, 0.87)","(-0.57, 0.37, 0.74)","(-4.87, 1.62, -1.44)","(-4.81, 1.62, -1.41)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:48,28.01,True,False,"(-6.02, 1.97, -0.74)","(-0.84, 0.24, 0.49)","(-4.84, 1.62, -1.48)","(-4.79, 1.62, -1.44)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:50,29.01,True,False,"(-7.14, 2.65, 0.86)","(-0.67, 0.30, 0.68)","(-4.82, 1.61, -1.48)","(-4.75, 1.61, -1.46)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:51,30.02,True,False,"(-7.09, 2.81, 1.05)","(-0.65, 0.34, 0.68)","(-4.84, 1.61, -1.48)","(-4.78, 1.62, -1.47)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:52,31.03,True,False,"(-7.91, 2.73, 0.93)","(-0.68, 0.31, 0.67)","(-4.84, 1.62, -1.49)","(-4.77, 1.63, -1.47)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-03 17:48:53,32.03,True,False,"(-7.11, 2.77, 1.09)","(-0.63, 0.31, 0.71)","(-4.81, 1.61, -1.48)","(-4.75, 1.61, -1.47)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-05-03 17:48:54,33.04,True,False,"(-7.96, 2.89, 1.08)","(-0.76, 0.30, 0.58)","(-4.84, 1.61, -1.50)","(-4.79, 1.61, -1.47)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-05-03 17:48:55,34.05,True,False,"(-8.80, 2.85, 0.59)","(-0.86, 0.27, 0.44)","(-4.87, 1.60, -1.52)","(-4.83, 1.60, -1.47)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-05-03 17:48:56,35.05,True,False,"(-8.79, 2.45, -1.19)","(-0.98, 0.21, 0.06)","(-4.88, 1.60, -1.53)","(-4.86, 1.60, -1.47)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-05-03 17:48:57,36.06,True,False,"(-8.67, 2.37, -2.07)","(-0.97, 0.20, -0.16)","(-4.86, 1.60, -1.56)","(-4.85, 1.60, -1.49)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-05-03 17:48:58,37.07,True,False,"(-8.56, 2.40, -2.35)","(-0.96, 0.20, -0.22)","(-4.86, 1.59, -1.56)","(-4.85, 1.60, -1.50)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-05-03 17:48:59,38.08,True,False,"(-8.46, 2.28, -2.50)","(-0.95, 0.18, -0.26)","(-4.86, 1.58, -1.54)","(-4.84, 1.59, -1.48)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-05-03 17:49:00,39.09,True,False,"(-8.76, 2.28, -1.51)","(-0.98, 0.18, 0.03)","(-4.87, 1.59, -1.55)","(-4.86, 1.59, -1.49)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-05-03 17:49:01,40.11,True,False,"(-8.80, 2.29, -1.96)","(-0.98, 0.17, -0.11)","(-4.87, 1.59, -1.57)","(-4.87, 1.60, -1.51)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-05-03 17:49:02,41.12,True,False,"(-8.63, 2.24, -2.38)","(-0.96, 0.16, -0.21)","(-4.86, 1.59, -1.59)","(-4.86, 1.59, -1.52)",Blue,"(0.13, 0.13, 0.13)",4,0
2025-05-03 17:49:03,42.13,True,False,"(-8.66, 2.28, -2.50)","(-0.95, 0.17, -0.24)","(-4.86, 1.59, -1.58)","(-4.86, 1.59, -1.52)",Blue,"(0.13, 0.13, 0.13)",4,0
2025-05-03 17:49:04,43.13,True,False,"(-8.80, 2.35, -2.82)","(-0.93, 0.19, -0.33)","(-4.85, 1.60, -1.58)","(-4.86, 1.60, -1.51)",Blue,"(0.13, 0.13, 0.13)",4,0
2025-05-03 17:49:05,44.13,True,False,"(-7.62, 2.65, -4.01)","(-0.68, 0.27, -0.68)","(-4.81, 1.62, -1.35)","(-4.85, 1.61, -1.30)",Blue,"(0.13, 0.13, 0.13)",4,0
2025-05-03 17:49:06,45.14,True,False,"(-6.92, 1.77, -4.24)","(-0.58, -0.10, -0.81)","(-4.79, 1.62, -1.28)","(-4.85, 1.62, -1.25)",Yellow,"(0.05, 0.05, 0.05)",4,0
2025-05-03 17:49:07,46.14,True,False,"(-7.64, 2.41, -4.24)","(-0.67, 0.21, -0.71)","(-4.76, 1.61, -1.31)","(-4.81, 1.61, -1.26)",Yellow,"(0.05, 0.05, 0.05)",4,0
2025-05-03 17:49:08,47.14,True,False,"(-8.65, 2.35, -2.30)","(-0.96, 0.17, -0.20)","(-4.80, 1.64, -1.44)","(-4.84, 1.63, -1.38)",Yellow,"(0.05, 0.05, 0.05)",4,0
2025-05-03 17:49:09,48.15,True,False,"(-8.63, 2.26, -2.35)","(-0.96, 0.17, -0.22)","(-4.82, 1.62, -1.57)","(-4.85, 1.63, -1.51)",Yellow,"(0.05, 0.05, 0.05)",4,0
2025-05-03 17:49:10,49.16,True,False,"(-8.44, 2.41, 0.38)","(-0.69, 0.19, 0.70)","(-4.89, 1.61, -1.50)","(-4.84, 1.61, -1.46)",Yellow,"(0.05, 0.05, 0.05)",4,0
2025-05-03 17:49:11,50.16,True,False,"(-7.70, 2.65, 1.10)","(-0.73, 0.27, 0.63)","(-4.90, 1.63, -1.43)","(-4.85, 1.63, -1.39)",Blue,"(0.13, 0.13, 0.13)",5,0
2025-05-03 17:49:12,51.16,True,False,"(-8.68, 1.56, 0.95)","(-0.85, 0.09, 0.52)","(-4.88, 1.62, -1.41)","(-4.83, 1.62, -1.37)",Blue,"(0.13, 0.13, 0.13)",5,0
2025-05-03 17:49:13,52.18,True,False,"(-8.33, 2.56, 0.74)","(-0.84, 0.22, 0.50)","(-4.86, 1.64, -1.39)","(-4.81, 1.64, -1.35)",Blue,"(0.13, 0.13, 0.13)",5,0
2025-05-03 17:49:14,53.19,True,False,"(-8.44, 2.60, 0.75)","(-0.84, 0.22, 0.49)","(-4.87, 1.64, -1.39)","(-4.81, 1.64, -1.35)",Blue,"(0.13, 0.13, 0.13)",5,0
2025-05-03 17:49:15,54.20,True,False,"(-5.31, 2.79, 0.80)","(-0.16, 0.47, 0.87)","(-4.86, 1.64, -1.38)","(-4.80, 1.64, -1.35)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:16,55.20,True,False,"(-4.61, 2.85, 1.01)","(-0.04, 0.44, 0.90)","(-4.80, 1.64, -1.34)","(-4.74, 1.64, -1.35)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:17,56.20,True,False,"(-4.81, 3.02, 1.09)","(-0.02, 0.49, 0.87)","(-4.78, 1.65, -1.36)","(-4.71, 1.65, -1.37)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:18,56.92,True,False,"(-7.07, 2.95, 0.99)","(-0.74, 0.31, 0.60)","(-4.82, 1.65, -1.42)","(-4.76, 1.66, -1.39)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:19,57.94,True,False,"(-4.71, 2.90, 1.00)","(0.17, 0.45, 0.88)","(-4.76, 1.65, -1.42)","(-4.69, 1.65, -1.42)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:20,58.94,True,False,"(-3.65, 2.75, 0.78)","(0.40, 0.41, 0.82)","(-4.71, 1.66, -1.37)","(-4.65, 1.65, -1.40)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:21,59.95,True,False,"(-3.89, 2.74, 0.77)","(0.30, 0.43, 0.85)","(-4.69, 1.65, -1.37)","(-4.63, 1.64, -1.40)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:22,60.96,True,False,"(-4.31, 2.62, 0.42)","(0.19, 0.48, 0.86)","(-4.71, 1.65, -1.36)","(-4.65, 1.64, -1.39)",Yellow,"(0.05, 0.05, 0.05)",5,0
2025-05-03 17:49:23,61.96,True,False,"(-4.40, 1.90, -0.88)","(0.38, 0.45, 0.81)","(-4.71, 1.64, -1.37)","(-4.65, 1.64, -1.39)",Blue,"(0.13, 0.13, 0.13)",6,0
2025-05-03 17:49:24,62.97,True,False,"(-4.68, 1.74, -1.23)","(0.16, 0.50, 0.85)","(-4.73, 1.65, -1.39)","(-4.67, 1.64, -1.41)",Blue,"(0.13, 0.13, 0.13)",6,0
2025-05-03 17:49:25,63.98,True,False,"(-3.90, 2.87, 1.09)","(0.19, 0.42, 0.89)","(-4.50, 1.62, -1.45)","(-4.45, 1.59, -1.47)",Blue,"(0.13, 0.13, 0.13)",6,0
2025-05-03 17:49:26,64.98,True,False,"(-4.84, 2.90, 1.07)","(-0.21, 0.46, 0.86)","(-4.48, 1.64, -1.31)","(-4.41, 1.63, -1.31)",Blue,"(0.13, 0.13, 0.13)",6,0
2025-05-03 17:49:27,65.89,False,False,"None","(-0.72, 0.35, 0.60)","(-4.83, 1.62, -1.44)","(-4.80, 1.63, -1.38)",Yellow,"(0.05, 0.05, 0.05)",6,0
2025-05-03 17:49:28,66.72,True,False,"(-8.57, 2.47, -1.87)","(-0.96, 0.20, -0.20)","(-4.91, 1.62, -1.33)","(-4.92, 1.63, -1.27)",Yellow,"(0.05, 0.05, 0.05)",6,0
2025-05-03 17:49:29,67.72,True,False,"(-8.49, 2.11, -2.01)","(-0.97, 0.14, -0.19)","(-4.96, 1.59, -1.35)","(-4.96, 1.60, -1.29)",Yellow,"(0.05, 0.05, 0.05)",6,0
2025-05-03 17:49:30,68.73,True,False,"(-8.48, 2.28, -2.06)","(-0.96, 0.19, -0.18)","(-4.97, 1.60, -1.31)","(-4.95, 1.60, -1.25)",Yellow,"(0.05, 0.05, 0.05)",6,0
2025-05-03 17:49:31,69.73,True,False,"(-8.40, 2.27, -1.81)","(-0.97, 0.19, -0.14)","(-4.94, 1.61, -1.32)","(-4.92, 1.61, -1.26)",Yellow,"(0.05, 0.05, 0.05)",6,0
2025-05-03 17:49:32,70.74,True,False,"(-8.62, 2.24, -2.21)","(-0.95, 0.16, -0.26)","(-4.91, 1.61, -1.34)","(-4.90, 1.61, -1.28)",Yellow,"(0.05, 0.05, 0.05)",6,0
2025-05-03 17:49:33,71.75,True,False,"(-8.65, 2.24, -1.89)","(-0.98, 0.16, -0.15)","(-4.91, 1.61, -1.34)","(-4.89, 1.61, -1.28)",Blue,"(0.13, 0.13, 0.13)",7,0
2025-05-03 17:49:34,72.75,True,False,"(-8.77, 2.48, 0.41)","(-0.95, 0.20, 0.26)","(-4.94, 1.61, -1.35)","(-4.91, 1.62, -1.29)",Blue,"(0.13, 0.13, 0.13)",7,0
2025-05-03 17:49:35,73.75,True,False,"(-8.71, 2.28, -1.91)","(-0.97, 0.17, -0.15)","(-4.93, 1.61, -1.38)","(-4.92, 1.62, -1.31)",Blue,"(0.13, 0.13, 0.13)",7,0
2025-05-03 17:49:36,74.76,True,False,"(-8.26, 2.15, -1.99)","(-0.97, 0.16, -0.20)","(-4.93, 1.61, -1.36)","(-4.91, 1.62, -1.30)",Blue,"(0.13, 0.13, 0.13)",7,0
2025-05-03 17:49:37,75.76,True,False,"(-8.76, 2.33, -0.45)","(-0.94, 0.18, 0.28)","(-4.92, 1.61, -1.36)","(-4.90, 1.62, -1.30)",Yellow,"(0.05, 0.05, 0.05)",7,0
2025-05-03 17:49:38,76.76,True,False,"(-8.76, 2.41, -0.53)","(-0.91, 0.22, 0.36)","(-4.91, 1.61, -1.36)","(-4.88, 1.62, -1.30)",Yellow,"(0.05, 0.05, 0.05)",7,0
2025-05-03 17:49:39,77.76,True,False,"(-7.73, 2.31, 0.73)","(-0.80, 0.19, 0.57)","(-4.85, 1.61, -1.42)","(-4.81, 1.61, -1.36)",Yellow,"(0.05, 0.05, 0.05)",7,0
2025-05-03 17:49:40,78.78,True,False,"(-8.63, 2.23, -2.21)","(-0.97, 0.15, -0.20)","(-4.81, 1.61, -1.42)","(-4.80, 1.61, -1.36)",Yellow,"(0.05, 0.05, 0.05)",7,0
