Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-07 15:53:11,0.72,True,False,(-6.59, 0.88, 0.02),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-07 15:53:12,1.73,True,False,(-5.79, 1.56, -2.73),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-07 15:53:13,2.73,True,False,(-4.94, 1.15, 0.26),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-07 15:53:14,3.75,True,False,(-4.77, 1.58, -2.77),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-07 15:53:15,4.75,True,False,(-4.78, 1.51, -2.66),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-07 15:53:16,5.75,True,False,(-6.45, 1.63, -2.84),Blue,(0.08, 0.08, 0.08),1,0
2025-01-07 15:53:17,6.75,True,False,(-6.74, 1.66, -2.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-07 15:53:18,7.76,True,False,(-6.86, 1.61, -2.73),Blue,(0.08, 0.08, 0.08),1,0
2025-01-07 15:53:19,8.76,True,False,(-6.62, 1.62, -2.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-07 15:53:20,9.76,True,False,(-6.59, 1.10, -2.94),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-07 15:53:21,10.76,True,False,(-5.92, 0.84, -2.94),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-07 15:53:22,11.77,True,False,(-5.94, 0.83, -2.94),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-07 15:53:23,12.77,True,False,(-5.08, 1.06, 0.25),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-07 15:53:24,13.77,True,False,(-4.50, 1.03, -2.75),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-07 15:53:25,14.77,True,False,(-4.54, 1.02, -2.75),Blue,(0.08, 0.08, 0.08),2,0
2025-01-07 15:53:26,15.78,True,False,(-4.67, 1.01, -2.94),Blue,(0.08, 0.08, 0.08),2,0
2025-01-07 15:53:27,16.78,True,False,(-8.20, 1.11, -2.94),Blue,(0.08, 0.08, 0.08),2,0
2025-01-07 15:53:28,17.78,True,False,(-5.17, 1.08, 0.46),Blue,(0.08, 0.08, 0.08),2,0
2025-01-07 15:53:29,18.78,True,False,(-5.86, 1.03, -0.39),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-07 15:53:30,19.79,True,False,(-7.47, 1.46, -2.76),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-07 15:53:31,20.79,True,False,(-8.15, 1.13, -2.73),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-07 15:53:32,21.79,True,False,(-8.16, 1.18, -2.94),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-07 15:53:33,22.79,True,False,(-8.18, 1.18, -2.94),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-07 15:53:34,23.80,True,False,(-7.60, 1.37, -2.94),Blue,(0.08, 0.08, 0.08),3,0
2025-01-07 15:53:35,24.80,True,False,(-8.21, 1.02, -2.94),Blue,(0.08, 0.08, 0.08),3,0
2025-01-07 15:53:36,25.80,True,False,(-7.16, 1.10, -2.74),Blue,(0.08, 0.08, 0.08),3,0
2025-01-07 15:53:37,26.80,True,False,(-5.90, 0.92, -0.20),Blue,(0.08, 0.08, 0.08),3,0
2025-01-07 15:53:38,27.81,True,False,(-8.80, 0.77, -1.37),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-07 15:53:39,28.04,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
2025-01-07 15:53:40,28.04,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
2025-01-07 15:53:41,28.04,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
2025-01-07 15:53:42,28.04,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
2025-01-07 15:53:43,28.04,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
2025-01-07 15:53:44,28.04,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
