Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-13 17:12:29,0.50,True,False,"(-4.78, 1.17, -1.00)","(-0.06, 0.29, -0.95)","(-4.69, 1.04, -0.51)","(-4.76, 1.03, -0.50)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-13 17:12:30,1.50,True,False,"(-6.25, 2.16, -4.05)","(-0.33, 0.30, -0.89)","(-4.71, 1.04, -0.51)","(-4.77, 1.04, -0.48)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-13 17:12:31,2.51,True,False,"(-4.48, 2.80, -3.93)","(0.08, 0.46, -0.89)","(-4.70, 1.04, -0.50)","(-4.77, 1.04, -0.48)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-13 17:12:32,3.51,True,False,"(-6.53, 2.58, -4.23)","(-0.51, 0.31, -0.80)","(-4.71, 1.04, -0.50)","(-4.77, 1.04, -0.48)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-13 17:12:33,4.51,True,False,"(-6.71, 1.55, -4.15)","(-0.45, 0.09, -0.89)","(-4.71, 1.04, -0.50)","(-4.77, 1.04, -0.48)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-13 17:12:34,5.52,True,False,"(-8.80, 1.21, -2.86)","(-0.86, 0.04, -0.51)","(-4.74, 1.04, -0.50)","(-4.78, 1.03, -0.45)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-13 17:12:35,6.52,True,False,"(-8.36, 1.46, -2.05)","(-0.91, 0.10, -0.41)","(-4.75, 1.03, -0.48)","(-4.78, 1.03, -0.43)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-13 17:12:36,7.52,True,False,"(-8.28, 0.86, -1.67)","(-0.94, -0.04, -0.34)","(-4.77, 1.01, -0.50)","(-4.80, 1.00, -0.44)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-13 17:12:37,8.52,True,False,"(-8.36, 1.87, -4.04)","(-0.62, 0.21, -0.76)","(-4.74, 1.03, -0.51)","(-4.78, 1.02, -0.46)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-13 17:12:38,9.53,True,False,"(-6.41, 2.64, -4.19)","(-0.49, 0.33, -0.81)","(-4.71, 1.04, -0.50)","(-4.77, 1.04, -0.46)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-13 17:12:39,10.53,True,False,"(-8.73, 1.63, -1.50)","(-0.95, 0.16, -0.26)","(-4.76, 1.04, -0.48)","(-4.79, 1.03, -0.42)",Yellow,"(0.05, 0.05, 0.05)",1,0
