Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-15 16:37:51,0.69,True,False,"(-3.51, 1.13, -1.17)","(-0.85, -0.03, -0.52)","(-3.21, 1.14, -1.02)","(-3.25, 1.14, -0.97)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 16:37:52,1.69,True,False,"(-3.83, 0.96, -1.14)","(-0.93, -0.24, -0.27)","(-3.25, 1.13, -1.01)","(-3.27, 1.13, -0.95)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 16:37:53,2.70,True,False,"(-3.71, 0.94, -1.12)","(-0.61, -0.43, -0.67)","(-3.40, 1.12, -0.82)","(-3.45, 1.12, -0.78)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 16:37:54,3.70,True,False,"(-3.78, 0.96, -1.14)","(-0.51, -0.28, -0.82)","(-3.45, 1.10, -0.75)","(-3.50, 1.10, -0.72)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 16:37:55,4.73,True,False,"(-3.83, 0.96, -1.14)","(-0.61, -0.32, -0.73)","(-3.53, 1.10, -0.78)","(-3.59, 1.10, -0.75)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 16:37:56,5.74,True,False,"(-3.85, 1.04, -1.19)","(-0.33, -0.15, -0.93)","(-3.68, 1.13, -0.84)","(-3.74, 1.14, -0.82)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 16:37:57,6.76,True,False,"(-3.86, 1.01, -1.19)","(-0.39, -0.25, -0.89)","(-3.61, 1.16, -0.68)","(-3.67, 1.17, -0.66)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 16:37:58,7.76,True,False,"(-3.87, 1.02, -1.20)","(-0.06, -0.28, -0.96)","(-3.80, 1.18, -0.68)","(-3.86, 1.17, -0.67)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 16:37:59,8.77,True,False,"(-3.89, 1.08, -1.20)","(-0.20, -0.16, -0.97)","(-3.76, 1.18, -0.68)","(-3.82, 1.18, -0.67)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 16:38:00,9.77,True,False,"(-3.85, 1.01, -1.18)","(-0.17, -0.32, -0.93)","(-3.72, 1.17, -0.68)","(-3.78, 1.18, -0.66)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 16:38:01,10.77,True,False,"(-5.02, 1.95, -3.53)","(-0.42, 0.26, -0.87)","(-3.67, 1.17, -0.66)","(-3.73, 1.18, -0.64)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 16:38:02,11.77,True,False,"(-3.88, 0.98, -1.16)","(-0.32, -0.32, -0.89)","(-3.68, 1.14, -0.72)","(-3.75, 1.15, -0.70)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 16:38:03,12.78,True,False,"(-3.86, 0.99, -1.17)","(-0.52, -0.37, -0.77)","(-3.64, 1.12, -0.87)","(-3.69, 1.15, -0.85)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 16:38:04,13.78,True,False,"(-4.11, 0.90, -1.37)","(-0.41, -0.35, -0.84)","(-3.73, 1.14, -0.79)","(-3.79, 1.14, -0.76)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 16:38:05,14.78,True,False,"(-3.87, 0.99, -1.17)","(-0.13, -0.32, -0.94)","(-3.76, 1.14, -0.76)","(-3.83, 1.14, -0.75)",Blue,"(0.13, 0.13, 0.13)",2,0
