Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-09 19:19:04,0.76,True,False,"(1.65, 1.50, -8.20)","(0.28, 0.09, -0.96)","(1.50, 0.94, -7.51)","(1.44, 0.94, -7.52)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:05,1.35,True,False,"(1.69, 1.55, -8.34)","(0.31, 0.37, -0.87)","(1.47, 0.98, -7.44)","(1.41, 0.98, -7.45)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:06,2.27,True,False,"(1.76, 1.62, -8.53)","(0.32, 0.42, -0.85)","(1.45, 0.99, -7.41)","(1.39, 0.99, -7.44)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:07,3.19,True,False,"(1.83, 1.69, -8.71)","(0.34, 0.39, -0.86)","(1.30, 0.98, -7.18)","(1.24, 0.97, -7.20)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:08,4.20,True,False,"(1.92, 1.75, -8.89)","(0.38, 0.33, -0.86)","(1.31, 0.97, -7.19)","(1.25, 0.97, -7.21)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:09,5.21,True,False,"(1.98, 1.78, -9.03)","(0.40, 0.03, -0.91)","(1.30, 0.96, -7.19)","(1.24, 0.95, -7.21)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:10,6.22,True,False,"(2.04, 1.79, -9.15)","(0.52, 0.36, -0.77)","(1.33, 0.96, -7.18)","(1.27, 0.96, -7.21)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:11,7.22,True,False,"(2.11, 1.83, -9.28)","(0.40, 0.31, -0.86)","(1.31, 0.97, -7.19)","(1.25, 0.96, -7.21)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-09 19:19:12,8.23,True,False,"(2.14, 1.75, -9.32)","(0.41, 0.04, -0.91)","(1.31, 0.97, -7.19)","(1.25, 0.96, -7.21)",Blue,"(0.08, 0.08, 0.08)",1,0
2025-04-09 19:19:13,9.23,True,False,"(2.17, 1.73, -9.38)","(0.24, 0.07, -0.97)","(1.31, 0.97, -7.19)","(1.25, 0.96, -7.21)",Blue,"(0.08, 0.08, 0.08)",1,0
2025-04-09 19:19:14,10.23,True,False,"(2.18, 1.71, -9.47)","(0.39, 0.24, -0.89)","(1.31, 0.97, -7.19)","(1.25, 0.96, -7.21)",Blue,"(0.08, 0.08, 0.08)",1,0
2025-04-09 19:19:15,11.24,True,False,"(2.19, 1.68, -9.50)","(0.37, 0.21, -0.90)","(1.31, 0.96, -7.19)","(1.25, 0.95, -7.21)",Blue,"(0.08, 0.08, 0.08)",1,0
2025-04-09 19:19:16,12.24,True,False,"(2.16, 1.61, -9.49)","(0.10, -0.20, -0.97)","(1.31, 0.96, -7.19)","(1.25, 0.95, -7.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 19:19:17,13.26,True,False,"(2.17, 1.59, -9.56)","(0.37, 0.20, -0.91)","(1.30, 0.95, -7.21)","(1.23, 0.95, -7.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 19:19:18,14.27,True,False,"(2.15, 1.55, -9.56)","(0.39, 0.05, -0.92)","(1.31, 0.95, -7.20)","(1.25, 0.95, -7.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 19:19:19,15.28,True,False,"(2.16, 1.52, -9.56)","(0.38, 0.16, -0.91)","(1.31, 0.96, -7.20)","(1.25, 0.95, -7.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 19:19:20,16.30,True,False,"(2.15, 1.48, -9.55)","(0.04, -0.25, -0.97)","(1.31, 0.96, -7.20)","(1.24, 0.95, -7.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 19:19:21,17.31,True,False,"(1.98, 1.44, -9.57)","(-0.80, 0.09, -0.60)","(1.22, 0.96, -7.19)","(1.17, 0.95, -7.15)",Blue,"(0.08, 0.08, 0.08)",2,0
2025-04-09 19:19:22,18.33,True,False,"(1.71, 1.48, -9.58)","(0.22, 0.23, -0.95)","(1.26, 0.97, -7.19)","(1.20, 0.96, -7.16)",Blue,"(0.08, 0.08, 0.08)",2,0
2025-04-09 19:19:23,19.34,True,False,"(1.51, 1.52, -9.61)","(-0.65, 0.34, -0.68)","(1.25, 0.97, -7.19)","(1.20, 0.96, -7.16)",Blue,"(0.08, 0.08, 0.08)",2,0
2025-04-09 19:19:24,20.34,True,False,"(1.25, 1.61, -9.67)","(-0.33, 0.31, -0.89)","(1.25, 0.97, -7.19)","(1.19, 0.96, -7.16)",Blue,"(0.08, 0.08, 0.08)",2,0
2025-04-09 19:19:25,21.35,True,False,"(1.19, 1.61, -9.68)","(-0.77, 0.19, -0.61)","(1.25, 0.97, -7.19)","(1.19, 0.96, -7.16)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-09 19:19:26,22.37,True,False,"(0.94, 1.69, -9.69)","(-0.48, 0.36, -0.80)","(1.25, 0.97, -7.19)","(1.19, 0.96, -7.16)",Yellow,"(0.05, 0.05, 0.05)",2,0
