Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-17 11:07:30,0.70,True,False,"(-4.90, 1.38, -4.01)","(0.23, -0.07, -0.97)","(-5.41, 1.55, -1.91)","(-5.47, 1.55, -1.93)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:07:31,1.70,True,False,"(-4.89, 2.20, -4.25)","(0.24, 0.22, -0.95)","(-5.40, 1.67, -1.87)","(-5.47, 1.67, -1.89)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:07:32,2.71,True,False,"(-4.17, 1.49, -4.14)","(0.42, -0.04, -0.91)","(-5.23, 1.67, -1.68)","(-5.29, 1.67, -1.71)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:07:33,3.71,True,False,"(-3.82, 1.36, -4.02)","(0.41, -0.17, -0.90)","(-5.01, 1.65, -1.49)","(-5.07, 1.67, -1.51)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:07:34,4.71,True,False,"(-3.44, 0.26, -4.26)","(0.43, -0.40, -0.81)","(-4.86, 1.68, -1.42)","(-4.91, 1.70, -1.46)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:07:35,5.71,True,False,"(0.10, 0.59, -2.52)","(0.95, -0.24, -0.17)","(-4.55, 1.72, -1.23)","(-4.56, 1.74, -1.29)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:07:36,6.72,True,False,"(-4.22, 1.27, -1.38)","(0.70, -0.62, -0.36)","(-4.59, 1.55, -1.21)","(-4.61, 1.57, -1.27)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:07:37,7.72,True,False,"(-4.00, 0.07, -3.24)","(0.28, -0.56, -0.78)","(-4.82, 1.64, -1.22)","(-4.88, 1.65, -1.24)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:07:38,8.72,True,False,"(-4.62, 0.58, -3.80)","(0.12, -0.39, -0.91)","(-4.90, 1.66, -1.19)","(-4.96, 1.67, -1.20)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:07:39,9.73,True,False,"(-5.01, 1.10, -4.00)","(0.00, -0.16, -0.99)","(-4.97, 1.61, -1.20)","(-5.04, 1.61, -1.20)",Yellow,"(0.05, 0.05, 0.05)",1,0
