Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-10 14:06:59,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:00,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:01,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:02,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:03,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:04,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:05,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:06,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:07,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:08,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:09,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-10 14:07:10,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
