Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-08 21:46:33,0.75,True,False,(1.57, 0.99, -6.96),Yellow,(0.05, 0.05, 0.05),0,0
2025-04-08 21:46:34,1.76,True,False,(-1.62, 1.86, -8.10),Yellow,(0.05, 0.05, 0.05),0,0
2025-04-08 21:46:35,2.76,True,False,(1.30, 0.57, -10.58),Yellow,(0.05, 0.05, 0.05),0,0
2025-04-08 21:46:36,3.76,True,False,(2.47, 2.40, -10.58),Yellow,(0.05, 0.05, 0.05),0,0
2025-04-08 21:46:37,4.76,True,False,(2.64, 0.49, -10.58),Yellow,(0.05, 0.05, 0.05),0,0
2025-04-08 21:46:38,5.77,True,False,(1.92, 0.05, -9.10),Blue,(0.08, 0.08, 0.08),1,0
2025-04-08 21:46:39,6.77,True,False,(1.54, 0.92, -6.96),Blue,(0.08, 0.08, 0.08),1,0
2025-04-08 21:46:40,7.77,True,False,(1.55, 0.86, -7.30),Blue,(0.08, 0.08, 0.08),1,0
2025-04-08 21:46:41,8.78,True,False,(1.57, 0.80, -7.33),Blue,(0.08, 0.08, 0.08),1,0
2025-04-08 21:46:42,9.78,True,False,(1.96, 0.05, -8.34),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:43,10.80,True,False,(2.17, 1.16, -9.23),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:44,11.80,True,False,(2.77, 1.09, -10.58),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:45,12.81,True,False,(2.70, 2.35, -10.58),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:46,13.70,True,False,(2.64, 2.49, -10.58),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:47,14.59,True,False,(3.75, 2.45, -8.67),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:48,15.60,True,False,(3.75, 2.17, -8.27),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:49,16.61,True,False,(3.75, 2.15, -8.36),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:50,17.61,True,False,(3.75, 2.74, -8.48),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:51,18.63,True,False,(3.75, 2.81, -10.09),Yellow,(0.05, 0.05, 0.05),1,0
2025-04-08 21:46:52,19.63,True,False,(3.75, 2.16, -8.01),Blue,(0.08, 0.08, 0.08),2,0
2025-04-08 21:46:53,20.64,True,False,(3.75, 1.99, -8.46),Blue,(0.08, 0.08, 0.08),2,0
2025-04-08 21:46:54,21.64,True,False,(3.75, 1.80, -8.53),Blue,(0.08, 0.08, 0.08),2,0
2025-04-08 21:46:55,22.66,True,False,(3.75, 1.87, -9.15),Blue,(0.08, 0.08, 0.08),2,0
2025-04-08 21:46:56,23.66,True,False,(3.75, 1.70, -8.70),Yellow,(0.05, 0.05, 0.05),2,0
2025-04-08 21:46:57,24.67,True,False,(3.75, 1.69, -8.69),Yellow,(0.05, 0.05, 0.05),2,0
