Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-15 20:06:54,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:06:55,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:06:56,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:06:57,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:06:58,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:06:59,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:00,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:01,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:02,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:03,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:04,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:05,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:06,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:07,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:08,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:09,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:10,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:11,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:12,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:13,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:14,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:15,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:16,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 20:07:17,0.00,False,False,"None","(0.00, 0.00, 1.00)","(-4.84, -0.03, -1.36)","(-4.84, -0.03, -1.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
