Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-09 23:23:50,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:51,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:52,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:53,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:54,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:55,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:56,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:57,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:58,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:23:59,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:00,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:01,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:02,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:03,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:04,0.00,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:05,0.85,True,False,(-4.57, 1.22, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:06,1.87,True,False,(-5.20, 1.26, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:07,2.87,True,False,(-4.93, 0.93, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:08,3.87,True,False,(-5.34, 1.34, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:09,4.88,True,False,(-4.89, 2.03, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-09 23:24:10,5.88,True,False,(-5.11, 1.69, 2.42),Blue,(0.08, 0.08, 0.08),1,0
2025-01-09 23:24:11,6.88,True,False,(-4.77, 1.79, 2.42),Blue,(0.08, 0.08, 0.08),1,0
2025-01-09 23:24:12,7.88,True,False,(-5.21, 1.77, 2.42),Blue,(0.08, 0.08, 0.08),1,0
2025-01-09 23:24:13,8.89,True,False,(-5.26, 1.71, 2.25),Blue,(0.08, 0.08, 0.08),1,0
2025-01-09 23:24:14,9.89,True,False,(-5.29, 1.68, 2.21),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-09 23:24:15,10.89,True,False,(-5.27, 1.66, 2.23),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-09 23:24:16,11.89,True,False,(-5.26, 1.73, 2.42),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-09 23:24:17,12.89,True,False,(-5.26, 1.69, 2.28),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-09 23:24:18,13.91,True,False,(-4.98, 1.77, 2.42),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-09 23:24:19,14.91,True,False,(-4.38, 1.86, 2.42),Blue,(0.08, 0.08, 0.08),2,0
2025-01-09 23:24:20,15.92,True,False,(-4.32, 1.81, 2.42),Blue,(0.08, 0.08, 0.08),2,0
2025-01-09 23:24:21,16.93,True,False,(-4.34, 1.79, 2.42),Blue,(0.08, 0.08, 0.08),2,0
2025-01-09 23:24:22,17.94,True,False,(-4.32, 1.76, 2.42),Blue,(0.08, 0.08, 0.08),2,0
2025-01-09 23:24:23,18.96,True,False,(-4.38, 1.69, 2.42),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-09 23:24:24,19.96,True,False,(-5.33, 1.56, 2.42),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-09 23:24:25,20.97,True,False,(-5.73, 1.85, -2.94),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-09 23:24:26,21.97,True,False,(-5.51, 1.87, -2.94),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-09 23:24:27,22.97,True,False,(-5.18, 1.66, -2.94),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-09 23:24:28,23.98,True,False,(-5.36, 1.72, -2.94),Blue,(0.08, 0.08, 0.08),3,0
2025-01-09 23:24:29,24.98,True,False,(-5.44, 1.73, -2.94),Blue,(0.08, 0.08, 0.08),3,0
2025-01-09 23:24:30,25.98,True,False,(-5.48, 1.78, -2.94),Blue,(0.08, 0.08, 0.08),3,0
2025-01-09 23:24:31,26.98,True,False,(-5.49, 1.76, -2.94),Blue,(0.08, 0.08, 0.08),3,0
2025-01-09 23:24:32,27.99,True,False,(-5.43, 1.72, -2.94),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-09 23:24:33,28.99,True,False,(-5.30, 1.75, -2.94),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-09 23:24:34,29.99,True,False,(-5.30, 1.69, -2.94),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-09 23:24:35,30.99,True,False,(-5.27, 1.70, -2.94),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-09 23:24:36,32.00,True,False,(-5.31, 1.73, -2.94),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-09 23:24:37,33.00,True,False,(-5.26, 1.66, -2.94),Blue,(0.08, 0.08, 0.08),4,0
