Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-12 11:16:53,0.54,True,False,(-4.15, 1.87, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:16:54,1.54,True,False,(-5.24, 2.42, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:16:55,2.56,True,False,(-4.98, 2.67, 2.42),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:16:56,2.59,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:16:57,2.59,False,False,None,Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:16:58,3.56,True,False,(-4.96, 1.28, 2.27),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:16:59,4.56,True,False,(-4.79, 1.00, 2.31),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:17:00,5.58,True,False,(-4.88, 1.23, 2.25),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:17:01,6.58,True,False,(-4.91, 1.24, 2.25),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-12 11:17:02,7.59,True,False,(-5.02, 1.30, 2.22),Blue,(0.08, 0.08, 0.08),1,0
2025-01-12 11:17:03,8.61,True,False,(-5.16, 1.25, 2.42),Blue,(0.08, 0.08, 0.08),1,0
2025-01-12 11:17:04,9.62,True,False,(-4.85, 1.28, 2.30),Blue,(0.08, 0.08, 0.08),1,0
2025-01-12 11:17:05,10.62,True,False,(-4.73, 1.35, 2.28),Blue,(0.08, 0.08, 0.08),1,0
2025-01-12 11:17:06,11.64,True,False,(-4.66, 1.53, 2.46),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:07,12.20,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:08,12.20,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:09,12.20,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:10,12.28,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:11,12.28,False,False,None,Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:12,12.76,True,False,(-7.91, 3.35, 3.00),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:13,13.76,True,False,(-5.05, 2.82, 3.00),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:14,14.79,True,False,(-5.29, 2.16, 3.00),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:15,15.82,True,False,(-5.38, 2.31, 2.79),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:16,16.84,True,False,(-4.17, 2.19, 2.84),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-12 11:17:17,17.85,True,False,(-3.25, 2.46, 3.00),Blue,(0.08, 0.08, 0.08),2,0
2025-01-12 11:17:18,18.87,True,False,(-3.52, 2.23, 3.00),Blue,(0.08, 0.08, 0.08),2,0
2025-01-12 11:17:19,19.89,True,False,(-3.10, 2.92, 3.00),Blue,(0.08, 0.08, 0.08),2,0
2025-01-12 11:17:20,20.93,True,False,(-3.75, 2.61, 3.00),Blue,(0.08, 0.08, 0.08),2,0
2025-01-12 11:17:21,21.94,True,False,(-5.24, 2.56, 3.00),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-12 11:17:22,22.86,True,False,(-7.61, 3.63, -2.36),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-12 11:17:23,23.88,True,False,(-4.08, 2.51, -2.36),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-12 11:17:24,24.88,True,False,(-3.91, 2.05, -2.36),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-12 11:17:25,25.89,True,False,(-3.91, 2.05, -2.36),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-12 11:17:26,26.89,True,False,(-3.91, 2.05, -2.36),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-12 11:17:27,27.90,True,False,(-3.91, 2.05, -2.36),Blue,(0.08, 0.08, 0.08),3,0
2025-01-12 11:17:28,28.91,True,False,(-3.91, 2.05, -2.36),Blue,(0.08, 0.08, 0.08),3,0
2025-01-12 11:17:29,29.91,True,False,(-3.91, 2.05, -2.36),Blue,(0.08, 0.08, 0.08),3,0
2025-01-12 11:17:30,30.91,True,False,(-3.91, 2.05, -2.36),Blue,(0.08, 0.08, 0.08),3,0
2025-01-12 11:17:31,31.92,True,False,(-3.91, 2.05, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:32,32.92,True,False,(-3.91, 2.05, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:33,33.92,True,False,(-3.91, 2.05, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:34,34.93,True,False,(-7.46, 3.28, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:35,35.69,False,False,None,Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:36,36.65,True,False,(-5.99, 1.97, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:37,37.65,True,False,(-5.84, 2.57, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:38,38.67,True,False,(-5.97, 2.27, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:40,39.68,True,False,(-5.91, 2.53, -2.36),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-12 11:17:41,40.70,True,False,(-6.25, 2.18, -2.36),Blue,(0.08, 0.08, 0.08),4,0
2025-01-12 11:17:42,41.70,True,False,(-6.37, 2.22, -2.36),Blue,(0.08, 0.08, 0.08),4,0
2025-01-12 11:17:43,42.70,True,False,(-4.95, 2.42, -2.36),Blue,(0.08, 0.08, 0.08),4,0
2025-01-12 11:17:44,43.71,True,False,(-5.95, 2.13, -2.36),Blue,(0.08, 0.08, 0.08),4,0
2025-01-12 11:17:45,44.71,True,False,(-6.27, 2.07, -2.15),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-12 11:17:46,45.72,True,False,(-6.49, 2.16, -2.36),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-12 11:17:47,46.73,True,False,(-6.49, 2.28, -2.14),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-12 11:17:48,47.73,True,False,(-6.38, 2.20, -2.36),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-12 11:17:49,48.75,True,False,(-6.34, 2.05, -2.15),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-12 11:17:50,49.75,True,False,(-6.26, 2.20, -2.36),Blue,(0.08, 0.08, 0.08),5,0
2025-01-12 11:17:51,50.75,True,False,(-6.12, 1.92, -2.36),Blue,(0.08, 0.08, 0.08),5,0
2025-01-12 11:17:52,51.75,True,False,(-6.23, 2.26, -2.36),Blue,(0.08, 0.08, 0.08),5,0
2025-01-12 11:17:53,52.75,True,False,(-6.66, 2.25, -2.36),Blue,(0.08, 0.08, 0.08),5,0
2025-01-12 11:17:54,53.76,True,False,(-6.42, 2.07, -2.36),Yellow,(0.05, 0.05, 0.05),5,0
2025-01-12 11:17:55,54.76,True,False,(-6.18, 1.79, -2.36),Yellow,(0.05, 0.05, 0.05),5,0
2025-01-12 11:17:56,55.76,True,False,(-6.97, 2.62, -2.36),Yellow,(0.05, 0.05, 0.05),5,0
2025-01-12 11:17:57,56.77,True,False,(-6.66, 1.95, -2.36),Yellow,(0.05, 0.05, 0.05),5,0
2025-01-12 11:17:58,57.77,True,False,(-7.04, 2.15, -2.36),Yellow,(0.05, 0.05, 0.05),5,0
2025-01-12 11:17:59,58.77,True,False,(-6.48, 2.22, -2.36),Blue,(0.08, 0.08, 0.08),6,0
2025-01-12 11:18:00,59.79,True,False,(-6.57, 2.52, -2.36),Blue,(0.08, 0.08, 0.08),6,0
2025-01-12 11:18:01,60.34,False,False,None,Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:02,61.34,True,False,(-6.12, 2.24, -2.36),Blue,(0.08, 0.08, 0.08),6,0
2025-01-12 11:18:03,61.86,False,False,None,Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:04,61.86,False,False,None,Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:05,62.11,True,False,(-5.75, 3.13, -2.36),Blue,(0.08, 0.08, 0.08),6,0
2025-01-12 11:18:06,63.11,True,False,(-5.82, 2.35, -2.36),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:07,64.12,True,False,(-2.83, 1.93, 0.07),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:08,65.13,True,False,(-2.83, 3.42, 1.82),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:09,66.09,True,False,(-2.83, 3.29, 1.29),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:10,67.09,True,False,(-2.83, 3.32, 1.18),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:11,67.90,False,False,None,Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:12,68.34,True,False,(-2.83, 3.48, 1.46),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:13,69.34,True,False,(-2.83, 3.43, 1.59),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:14,70.35,True,False,(-2.83, 3.46, 1.54),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:15,71.35,True,False,(-5.79, 3.40, -2.36),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:16,72.32,True,False,(-6.58, 2.87, -2.36),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:17,73.32,True,False,(-3.47, 3.54, -2.36),Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:18,73.32,False,False,None,Yellow,(0.05, 0.05, 0.05),6,0
2025-01-12 11:18:19,73.32,False,False,None,Yellow,(0.05, 0.05, 0.05),6,0
