Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-10 13:30:19,0.76,True,False,"(-3.18, 0.92, -1.15)","(0.56, 0.28, -0.78)","(-3.22, 0.89, -1.00)","(-3.28, 0.90, -1.03)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-10 13:30:20,1.61,True,False,"(-3.24, 1.01, -0.78)","(-0.09, 0.37, -0.93)","(-3.22, 0.91, -0.48)","(-3.28, 0.91, -0.47)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-10 13:30:21,2.61,True,False,"(-5.17, 1.76, -4.26)","(-0.43, 0.20, -0.88)","(-3.22, 0.90, -0.35)","(-3.27, 0.90, -0.32)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-10 13:30:22,3.61,True,False,"(-3.47, 0.98, -0.88)","(-0.37, 0.14, -0.92)","(-3.22, 0.90, -0.34)","(-3.28, 0.90, -0.31)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-10 13:30:23,4.61,True,False,"(-3.31, 0.86, -0.79)","(-0.08, -0.01, -1.00)","(-3.21, 0.89, -0.38)","(-3.27, 0.89, -0.35)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-10 13:30:24,5.61,True,False,"(-3.40, 0.95, -0.81)","(-0.43, 0.13, -0.89)","(-3.21, 0.89, -0.38)","(-3.27, 0.89, -0.36)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-10 13:30:25,6.61,True,False,"(-3.40, 0.92, -0.81)","(-0.32, 0.07, -0.95)","(-3.21, 0.89, -0.38)","(-3.27, 0.89, -0.36)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-10 13:30:26,7.61,True,False,"(-3.32, 1.03, -0.79)","(-0.18, 0.32, -0.93)","(-3.21, 0.89, -0.38)","(-3.27, 0.89, -0.35)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-10 13:30:27,8.63,True,False,"(-5.76, 1.79, -4.26)","(-0.53, 0.19, -0.83)","(-3.25, 0.89, -0.36)","(-3.29, 0.89, -0.32)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-10 13:30:28,9.64,True,False,"(-3.80, 1.01, -1.19)","(-0.52, 0.11, -0.85)","(-3.25, 0.89, -0.36)","(-3.29, 0.89, -0.32)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-10 13:30:29,10.65,True,False,"(-6.42, 1.74, -4.26)","(-0.61, 0.15, -0.78)","(-3.25, 0.89, -0.36)","(-3.29, 0.89, -0.32)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-10 13:30:30,11.65,True,False,"(-6.06, 1.13, 1.07)","(-0.89, 0.08, 0.44)","(-3.24, 0.90, -0.43)","(-3.23, 0.90, -0.37)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-10 13:30:31,12.67,True,False,"(-5.98, 0.68, 0.71)","(-0.93, -0.07, 0.37)","(-3.21, 0.89, -0.48)","(-3.18, 0.89, -0.42)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-10 13:30:32,13.68,True,False,"(-6.03, 0.69, 0.70)","(-0.93, -0.07, 0.35)","(-3.20, 0.90, -0.48)","(-3.17, 0.89, -0.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-10 13:30:33,14.69,True,False,"(-7.47, 0.69, 0.94)","(-0.95, -0.05, 0.31)","(-3.21, 0.90, -0.48)","(-3.17, 0.89, -0.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-10 13:30:34,15.69,True,False,"(-4.97, 0.76, 0.75)","(-0.83, -0.06, 0.56)","(-3.21, 0.90, -0.48)","(-3.17, 0.89, -0.42)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-10 13:30:36,16.71,True,False,"(-5.55, 0.64, 1.04)","(-0.84, -0.09, 0.53)","(-3.20, 0.90, -0.48)","(-3.17, 0.89, -0.42)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-10 13:30:37,17.71,True,False,"(-5.85, 0.56, 1.10)","(-0.86, -0.11, 0.50)","(-3.20, 0.90, -0.48)","(-3.17, 0.89, -0.42)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-10 13:30:38,18.72,True,False,"(-4.38, 0.75, 1.10)","(-0.62, -0.06, 0.78)","(-3.21, 0.88, -0.46)","(-3.16, 0.87, -0.42)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-10 13:30:39,19.72,True,False,"(-3.97, 0.79, 0.76)","(-0.56, -0.06, 0.83)","(-3.20, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-10 13:30:40,20.73,True,False,"(-4.36, 0.67, 1.09)","(-0.61, -0.10, 0.78)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-10 13:30:41,21.74,True,False,"(-3.94, 0.77, 0.75)","(-0.55, -0.07, 0.83)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-10 13:30:42,22.75,True,False,"(-4.01, 0.80, 0.75)","(-0.58, -0.05, 0.81)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-10 13:30:43,23.75,True,False,"(-4.63, 0.71, 1.02)","(-0.80, -0.07, 0.60)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-10 13:30:44,24.76,True,False,"(-4.83, 0.71, 0.76)","(-0.81, -0.08, 0.58)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-10 13:30:45,25.78,True,False,"(-4.88, 0.68, 0.75)","(-0.82, -0.09, 0.57)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-10 13:30:46,26.79,True,False,"(-4.92, 0.75, 0.82)","(-0.76, 0.11, 0.64)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-10 13:30:47,27.80,True,False,"(-4.16, 1.39, 0.75)","(-0.61, 0.31, 0.73)","(-3.19, 0.88, -0.45)","(-3.14, 0.87, -0.41)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-10 13:30:48,28.82,True,False,"(-5.23, 1.29, 0.98)","(-0.84, -0.01, 0.55)","(-3.20, 0.88, -0.46)","(-3.15, 0.88, -0.42)",Yellow,"(0.05, 0.05, 0.05)",3,0
