Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-29 14:22:25,0.81,True,False,"(-6.93, 1.08, -4.26)","(-0.67, -0.11, -0.74)","(-3.84, 1.69, -0.90)","(-3.89, 1.69, -0.86)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-29 14:22:26,1.81,True,False,"(-7.06, 2.27, -3.99)","(-0.67, 0.13, -0.73)","(-3.96, 1.70, -0.87)","(-4.02, 1.71, -0.83)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-29 14:22:27,2.81,True,False,"(-4.81, 2.06, -4.23)","(-0.24, 0.08, -0.97)","(-4.04, 1.73, -0.80)","(-4.10, 1.73, -0.80)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-29 14:22:28,3.82,True,False,"(-4.74, 1.98, -4.14)","(-0.10, 0.09, -0.99)","(-4.30, 1.70, -0.68)","(-4.37, 1.70, -0.68)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-29 14:22:29,4.82,True,False,"(-4.67, 2.06, -4.02)","(-0.09, 0.10, -0.99)","(-4.33, 1.70, -0.64)","(-4.39, 1.70, -0.63)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-29 14:22:30,5.82,True,False,"(-4.54, 2.12, -3.98)","(-0.06, 0.12, -0.99)","(-4.33, 1.70, -0.59)","(-4.39, 1.69, -0.59)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-29 14:22:31,6.82,True,False,"(-4.60, 2.07, -3.78)","(-0.07, 0.12, -0.99)","(-4.32, 1.70, -0.59)","(-4.39, 1.70, -0.58)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-29 14:22:32,7.83,True,False,"(-4.56, 2.59, -3.82)","(-0.06, 0.25, -0.97)","(-4.32, 1.72, -0.57)","(-4.38, 1.72, -0.56)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-29 14:22:33,8.84,True,False,"(-4.52, 2.00, -4.02)","(-0.05, 0.06, -1.00)","(-4.31, 1.71, -0.59)","(-4.38, 1.71, -0.59)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-29 14:22:34,9.84,True,False,"(-4.55, 2.13, -4.03)","(-0.06, 0.11, -0.99)","(-4.32, 1.70, -0.62)","(-4.38, 1.69, -0.62)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-29 14:22:35,10.85,True,False,"(-3.70, 1.15, -4.06)","(0.32, -0.18, -0.93)","(-4.31, 1.68, -0.62)","(-4.38, 1.68, -0.64)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-29 14:22:36,11.85,True,False,"(-3.79, 0.82, -1.72)","(0.51, -0.50, -0.71)","(-4.30, 1.68, -0.62)","(-4.36, 1.67, -0.65)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-29 14:22:37,12.85,True,False,"(-0.08, 1.44, -2.23)","(0.97, 0.00, -0.24)","(-4.26, 1.69, -0.58)","(-4.30, 1.69, -0.64)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-29 14:22:38,13.85,True,False,"(-0.04, 2.13, -2.42)","(0.74, 0.05, -0.67)","(-4.26, 1.69, -0.60)","(-4.31, 1.69, -0.65)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-29 14:22:39,14.86,True,False,"(-1.86, 1.35, -4.26)","(0.56, -0.08, -0.83)","(-4.29, 1.68, -0.61)","(-4.34, 1.68, -0.64)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-29 14:22:40,15.86,True,False,"(-3.47, 1.12, -1.43)","(0.65, -0.46, -0.61)","(-4.27, 1.68, -0.60)","(-4.33, 1.68, -0.64)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-29 14:22:41,16.88,True,False,"(-3.46, 1.13, -1.60)","(0.57, -0.41, -0.71)","(-4.21, 1.65, -0.63)","(-4.26, 1.66, -0.67)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-29 14:22:42,17.89,True,False,"(-1.86, 0.50, -4.25)","(0.49, -0.25, -0.84)","(-4.12, 1.62, -0.76)","(-4.17, 1.62, -0.79)",Blue,"(0.13, 0.13, 0.13)",2,0
2025-04-29 14:22:43,18.89,True,False,"(-3.92, 1.02, -4.00)","(0.07, -0.19, -0.98)","(-4.08, 1.67, -0.84)","(-4.14, 1.68, -0.86)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-29 14:22:44,19.90,True,False,"(-4.13, 1.35, -4.02)","(-0.02, -0.12, -0.99)","(-4.09, 1.71, -0.77)","(-4.16, 1.72, -0.77)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-29 14:22:45,20.90,True,False,"(-5.06, 0.76, -4.04)","(-0.28, -0.24, -0.93)","(-3.97, 1.71, -0.79)","(-4.04, 1.71, -0.77)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-29 14:22:46,21.90,True,False,"(-8.78, 0.22, -0.47)","(-0.95, -0.29, 0.10)","(-4.24, 1.73, -0.80)","(-4.26, 1.73, -0.74)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-29 14:22:47,22.90,True,False,"(-8.65, 0.80, -1.56)","(-0.98, -0.17, -0.13)","(-4.19, 1.74, -0.94)","(-4.22, 1.75, -0.89)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-04-29 14:22:48,23.91,True,False,"(-8.65, 0.75, -1.62)","(-0.96, -0.22, -0.16)","(-4.21, 1.75, -0.94)","(-4.25, 1.75, -0.89)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-29 14:22:49,24.91,True,False,"(-8.80, 0.73, -1.72)","(-0.96, -0.22, -0.17)","(-4.22, 1.75, -0.95)","(-4.25, 1.75, -0.89)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-29 14:22:50,25.91,True,False,"(-8.80, 0.68, -1.76)","(-0.96, -0.23, -0.17)","(-4.22, 1.75, -0.95)","(-4.25, 1.75, -0.89)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-29 14:22:51,26.91,True,False,"(-8.80, 0.68, -1.75)","(-0.96, -0.22, -0.18)","(-4.22, 1.75, -0.95)","(-4.25, 1.75, -0.89)",Blue,"(0.13, 0.13, 0.13)",3,0
2025-04-29 14:22:52,27.92,True,False,"(-8.80, 0.67, -1.78)","(-0.96, -0.22, -0.18)","(-4.22, 1.75, -0.94)","(-4.25, 1.75, -0.89)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-04-29 14:22:53,28.92,True,False,"(-8.65, 0.99, -3.28)","(-0.74, -0.09, -0.66)","(-4.22, 1.75, -0.95)","(-4.25, 1.75, -0.89)",Yellow,"(0.05, 0.05, 0.05)",3,0
2025-04-29 14:22:54,29.92,True,False,"(-4.31, 1.59, -4.26)","(-0.04, -0.04, -1.00)","(-4.16, 1.71, -0.98)","(-4.22, 1.71, -0.98)",Yellow,"(0.05, 0.05, 0.05)",3,0
