Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-17 11:59:51,0.80,True,False,"(-5.11, 1.56, -4.20)","(-0.28, 0.09, -0.96)","(-4.29, 1.55, -1.58)","(-4.35, 1.55, -1.56)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:59:52,1.80,True,False,"(-4.87, 1.56, -4.18)","(-0.23, -0.10, -0.97)","(-4.27, 1.67, -1.64)","(-4.33, 1.68, -1.62)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:59:53,2.81,True,False,"(-4.72, 1.22, -4.21)","(-0.11, -0.16, -0.98)","(-4.37, 1.58, -1.98)","(-4.44, 1.58, -1.97)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:59:54,3.81,True,False,"(-4.49, 1.58, -4.25)","(0.04, 0.09, -0.99)","(-4.53, 1.44, -2.10)","(-4.59, 1.43, -2.11)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:59:55,4.81,True,False,"(-4.53, 1.83, -4.26)","(0.02, 0.21, -0.98)","(-4.54, 1.36, -2.14)","(-4.61, 1.36, -2.15)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-17 11:59:56,5.82,True,False,"(-4.58, 1.31, -4.01)","(0.01, 0.01, -1.00)","(-4.53, 1.26, -2.08)","(-4.60, 1.26, -2.09)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:59:57,6.82,True,False,"(-4.55, 0.99, -4.08)","(-0.03, -0.11, -0.99)","(-4.54, 1.22, -2.09)","(-4.60, 1.23, -2.10)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:59:58,7.82,True,False,"(-4.19, 1.09, -4.00)","(0.19, -0.09, -0.98)","(-4.52, 1.22, -2.15)","(-4.59, 1.22, -2.17)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 11:59:59,8.82,True,False,"(-4.34, 0.97, -4.00)","(0.12, -0.12, -0.99)","(-4.54, 1.22, -2.14)","(-4.61, 1.23, -2.15)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-17 12:00:00,9.83,True,False,"(-4.55, 0.28, -4.26)","(0.00, -0.32, -0.95)","(-4.57, 1.22, -2.16)","(-4.64, 1.22, -2.16)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 12:00:01,10.83,True,False,"(-5.66, 1.68, -4.24)","(-0.31, 0.24, -0.92)","(-4.76, 1.27, -2.16)","(-4.82, 1.27, -2.13)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 12:00:02,11.83,True,False,"(-3.67, 1.65, -4.18)","(0.54, 0.09, -0.84)","(-4.67, 1.25, -2.03)","(-4.73, 1.25, -2.06)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 12:00:03,12.83,True,False,"(-2.95, 0.54, -4.15)","(0.52, -0.57, -0.64)","(-4.41, 1.47, -2.01)","(-4.47, 1.47, -2.04)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 12:00:04,13.84,True,False,"(-4.42, 1.31, -4.03)","(-0.22, -0.07, -0.97)","(-4.31, 1.52, -1.89)","(-4.37, 1.51, -1.86)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 12:00:05,14.84,True,False,"(-8.73, 1.09, -4.03)","(-0.82, -0.07, -0.57)","(-4.48, 1.55, -1.60)","(-4.52, 1.54, -1.54)",Blue,"(0.13, 0.13, 0.13)",2,0
