Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-01-08 18:36:49,0.74,True,False,(-5.84, 1.11, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-08 18:36:50,1.74,True,False,(-5.76, 0.70, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-08 18:36:51,2.74,True,False,(-5.84, 1.22, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-08 18:36:52,3.75,True,False,(-5.70, 1.26, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-08 18:36:53,4.75,True,False,(-5.65, 0.68, -2.94),Yellow,(0.05, 0.05, 0.05),0,0
2025-01-08 18:36:54,5.75,True,False,(-5.56, 0.54, -2.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-08 18:36:55,6.75,True,False,(-5.30, 1.12, -2.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-08 18:36:56,7.76,True,False,(-5.33, 0.90, -2.73),Blue,(0.08, 0.08, 0.08),1,0
2025-01-08 18:36:57,8.76,True,False,(-6.16, 0.41, -2.94),Blue,(0.08, 0.08, 0.08),1,0
2025-01-08 18:36:58,9.76,True,False,(-5.60, 0.54, -2.71),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-08 18:36:59,10.76,True,False,(-5.87, 0.69, -2.94),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-08 18:37:00,11.77,True,False,(-5.17, 1.01, -0.47),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-08 18:37:01,12.77,True,False,(-2.83, 0.93, -1.02),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-08 18:37:02,13.77,True,False,(-2.83, 0.80, -1.67),Yellow,(0.05, 0.05, 0.05),1,0
2025-01-08 18:37:03,14.77,True,False,(-3.03, 2.23, -2.94),Blue,(0.08, 0.08, 0.08),2,0
2025-01-08 18:37:04,15.78,True,False,(-3.03, 1.28, -0.98),Blue,(0.08, 0.08, 0.08),2,0
2025-01-08 18:37:05,16.78,True,False,(-3.02, 0.74, -1.74),Blue,(0.08, 0.08, 0.08),2,0
2025-01-08 18:37:06,17.78,True,False,(-4.85, 0.86, -2.94),Blue,(0.08, 0.08, 0.08),2,0
2025-01-08 18:37:07,18.78,True,False,(-5.90, 1.05, -0.36),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-08 18:37:08,19.79,True,False,(-6.09, 0.81, -0.04),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-08 18:37:09,20.79,True,False,(-6.20, 0.81, -0.02),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-08 18:37:10,21.79,True,False,(-6.30, 0.89, -0.22),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-08 18:37:11,22.79,True,False,(-6.14, 0.86, -0.22),Yellow,(0.05, 0.05, 0.05),2,0
2025-01-08 18:37:12,23.79,True,False,(-6.12, 0.81, -0.20),Blue,(0.08, 0.08, 0.08),3,0
2025-01-08 18:37:13,24.80,True,False,(-5.92, 0.86, -0.20),Blue,(0.08, 0.08, 0.08),3,0
2025-01-08 18:37:14,25.80,True,False,(-4.94, 0.93, -0.27),Blue,(0.08, 0.08, 0.08),3,0
2025-01-08 18:37:15,26.80,True,False,(-5.11, 0.81, -0.27),Blue,(0.08, 0.08, 0.08),3,0
2025-01-08 18:37:16,27.80,True,False,(-5.10, 0.82, -0.27),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-08 18:37:17,28.81,True,False,(-5.14, 0.90, -0.08),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-08 18:37:18,29.81,True,False,(-5.15, 0.81, -0.19),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-08 18:37:19,30.81,True,False,(-5.67, 0.57, -2.94),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-08 18:37:20,31.81,True,False,(-5.28, 0.81, -0.62),Yellow,(0.05, 0.05, 0.05),3,0
2025-01-08 18:37:21,32.82,True,False,(-5.09, 0.92, -2.94),Blue,(0.08, 0.08, 0.08),4,0
2025-01-08 18:37:22,33.82,True,False,(-5.32, 0.76, -2.94),Blue,(0.08, 0.08, 0.08),4,0
2025-01-08 18:37:23,34.82,True,False,(-5.13, 0.90, -0.27),Blue,(0.08, 0.08, 0.08),4,0
2025-01-08 18:37:24,35.82,True,False,(-5.54, 0.91, -2.94),Blue,(0.08, 0.08, 0.08),4,0
2025-01-08 18:37:25,36.83,True,False,(-5.32, 0.81, -0.80),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-08 18:37:26,37.83,True,False,(-5.14, 1.01, -0.38),Yellow,(0.05, 0.05, 0.05),4,0
2025-01-08 18:37:27,38.83,True,False,(-5.85, 0.67, -2.94),Yellow,(0.05, 0.05, 0.05),4,0
