Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,BlueTriggerCount,BallToggleCount
2025-04-15 18:34:07,0.68,True,False,"(-1.53, 1.64, -4.26)","(0.63, -0.01, -0.77)","(-4.30, 1.57, -0.81)","(-4.35, 1.57, -0.85)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 18:34:08,1.69,True,False,"(-5.42, 1.58, -4.26)","(-0.20, -0.01, -0.98)","(-4.56, 1.58, -0.67)","(-4.62, 1.58, -0.64)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 18:34:09,2.69,True,False,"(-3.28, 0.64, -4.13)","(0.27, -0.21, -0.94)","(-4.43, 1.53, -0.73)","(-4.49, 1.55, -0.74)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 18:34:10,3.71,True,False,"(-3.52, 1.17, -4.00)","(0.18, -0.11, -0.98)","(-4.20, 1.55, -0.97)","(-4.26, 1.56, -1.00)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 18:34:11,4.72,True,False,"(-3.40, 1.26, -4.10)","(0.19, -0.24, -0.95)","(-4.05, 1.65, -1.18)","(-4.10, 1.68, -1.20)",Yellow,"(0.05, 0.05, 0.05)",0,0
2025-04-15 18:34:12,5.73,True,False,"(-4.09, 1.08, -1.47)","(-0.26, -0.59, -0.77)","(-4.02, 1.18, -1.29)","(-4.06, 1.23, -1.30)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 18:34:13,6.73,True,False,"(-5.26, 1.08, -4.01)","(-0.44, 0.02, -0.90)","(-3.94, 1.11, -1.27)","(-4.00, 1.12, -1.24)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 18:34:14,7.73,True,False,"(-3.94, 1.21, -1.14)","(-0.29, -0.01, -0.96)","(-3.88, 1.22, -1.05)","(-3.94, 1.23, -1.03)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 18:34:15,8.75,True,False,"(-3.95, 1.30, -1.14)","(-0.26, 0.01, -0.97)","(-3.89, 1.30, -1.01)","(-3.95, 1.30, -0.99)",Blue,"(0.13, 0.13, 0.13)",1,0
2025-04-15 18:34:16,9.75,True,False,"(-3.97, 1.36, -1.15)","(-0.14, 0.09, -0.99)","(-3.89, 1.34, -0.83)","(-3.95, 1.33, -0.83)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 18:34:17,10.75,True,False,"(-3.84, 0.59, -1.28)","(-0.04, -0.74, -0.68)","(-3.72, 1.19, -0.58)","(-3.79, 1.19, -0.57)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 18:34:18,11.77,True,False,"(-3.49, 0.05, -0.98)","(0.24, -0.91, -0.33)","(-3.74, 1.12, -0.58)","(-3.79, 1.10, -0.55)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 18:34:26,12.78,True,False,"(-3.82, 0.05, -0.99)","(0.04, -0.96, -0.29)","(-4.19, 1.25, -0.92)","(-4.24, 1.25, -0.87)",Yellow,"(0.05, 0.05, 0.05)",1,2
2025-04-15 18:34:27,13.80,True,False,"(-4.52, 0.36, -1.19)","(-0.35, -0.91, -0.21)","(-4.14, 1.34, -0.99)","(-4.19, 1.36, -0.95)",Yellow,"(0.05, 0.05, 0.05)",1,2
2025-04-15 18:34:28,14.80,True,False,"(-4.45, 0.81, -1.18)","(-0.39, -0.85, -0.35)","(-4.15, 1.46, -0.96)","(-4.20, 1.48, -0.92)",Blue,"(0.13, 0.13, 0.13)",2,2
2025-04-15 18:34:29,15.80,True,False,"(-4.69, 0.82, -1.52)","(-0.53, -0.62, -0.57)","(-4.12, 1.55, -0.91)","(-4.17, 1.55, -0.86)",Blue,"(0.13, 0.13, 0.13)",2,2
2025-04-15 18:34:30,16.80,True,False,"(-7.06, 1.37, -4.14)","(-0.65, 0.00, -0.76)","(-4.09, 1.55, -0.88)","(-4.14, 1.55, -0.83)",Blue,"(0.13, 0.13, 0.13)",2,2
