Timestamp,FocusOBJ,HitPointX,HitPointY,HitPointZ,DidHit,GazeDuration,Cache
17:44:44.603,None,0,0,0,False,0,
17:44:44.685,None,0,0,0,False,0,
17:44:44.703,Untagged,-4.439036,1.469651,2.42,True,0.0281329,Untagged
17:44:44.718,Untagged,-4.438369,1.469175,2.42,True,0.0388469,Untagged
17:44:44.731,Untagged,-4.437666,1.46901,2.42,True,0.0533946,Untagged
17:44:44.747,Untagged,-4.437524,1.468691,2.42,True,0.0666005,Untagged
17:44:44.761,Untagged,-4.437177,1.468352,2.42,True,0.0812109,Untagged
17:44:44.775,Untagged,-4.436737,1.467883,2.42,True,0.09625711,Untagged
17:44:44.789,Untagged,-4.437098,1.468488,2.42,True,0.1097974,Untagged
17:44:44.804,Untagged,-4.436985,1.468557,2.42,True,0.1237763,Untagged
17:44:44.818,Untagged,-4.436925,1.468846,2.42,True,0.1382426,Untagged
17:44:44.832,Untagged,-4.437047,1.468987,2.42,True,0.1531558,Untagged
17:44:44.847,Untagged,-4.437144,1.468984,2.42,True,0.1670989,Untagged
17:44:44.860,Untagged,-4.437702,1.469414,2.42,True,0.1810371,Untagged
17:44:44.874,Untagged,-4.437752,1.4695,2.42,True,0.1943398,Untagged
17:44:44.887,Untagged,-4.438016,1.469464,2.42,True,0.2080153,Untagged
17:44:44.902,Untagged,-4.438058,1.469545,2.42,True,0.2223843,Untagged
17:44:44.915,Untagged,-4.438578,1.469361,2.42,True,0.2363006,Untagged
17:44:44.929,Untagged,-4.438805,1.468967,2.42,True,0.2499534,Untagged
17:44:44.944,Untagged,-4.438598,1.468785,2.42,True,0.2640409,Untagged
17:44:44.957,Untagged,-4.43821,1.468675,2.42,True,0.2781788,Untagged
17:44:44.971,Untagged,-4.437541,1.468662,2.42,True,0.2917253,Untagged
17:44:44.985,Untagged,-4.437818,1.469257,2.42,True,0.3054639,Untagged
17:44:44.999,Untagged,-4.437731,1.469102,2.42,True,0.3196922,Untagged
17:44:45.012,Untagged,-4.437709,1.469189,2.42,True,0.3340074,Untagged
17:44:45.027,Untagged,-4.437236,1.46953,2.42,True,0.3470171,Untagged
17:44:45.041,Untagged,-4.436481,1.468656,2.42,True,0.3615749,Untagged
17:44:45.054,Untagged,-4.436144,1.46842,2.42,True,0.3754444,Untagged
17:44:45.069,Untagged,-4.436252,1.468246,2.42,True,0.3888867,Untagged
17:44:45.082,Untagged,-4.436394,1.467795,2.42,True,0.4033253,Untagged
17:44:45.097,Untagged,-4.436606,1.467592,2.42,True,0.4173048,Untagged
17:44:45.111,Untagged,-4.436883,1.467914,2.42,True,0.4307857,Untagged
17:44:45.124,Untagged,-4.437244,1.468277,2.42,True,0.4450709,Untagged
17:44:45.139,Untagged,-4.43769,1.468742,2.42,True,0.4590421,Untagged
17:44:45.153,Untagged,-4.437974,1.469177,2.42,True,0.4729924,Untagged
17:44:45.166,Untagged,-4.437953,1.469109,2.42,True,0.4866587,Untagged
17:44:45.181,Untagged,-4.43794,1.46903,2.42,True,0.501023,Untagged
17:44:45.194,Untagged,-4.437703,1.468823,2.42,True,0.5147244,Untagged
17:44:45.209,Untagged,-4.437663,1.468719,2.42,True,0.5282022,Untagged
17:44:45.222,Untagged,-4.43798,1.468613,2.42,True,0.5426849,Untagged
17:44:45.236,Untagged,-4.438348,1.469266,2.42,True,0.5565881,Untagged
17:44:45.251,Untagged,-4.444737,1.470407,2.42,True,0.5704499,Untagged
17:44:45.264,Untagged,-4.444276,1.47024,2.42,True,0.5850871,Untagged
17:44:45.278,Untagged,-4.532086,1.661419,2.42,True,0.5990124,Untagged
17:44:45.292,Untagged,-4.531984,1.66148,2.42,True,0.6127446,Untagged
17:44:45.306,Untagged,-4.532136,1.661048,2.42,True,0.6264306,Untagged
17:44:45.320,Untagged,-4.553467,1.662645,2.42,True,0.6406051,Untagged
17:44:45.334,Untagged,-4.553768,1.66255,2.42,True,0.6541992,Untagged
17:44:45.347,Untagged,-4.627315,1.40045,2.263,True,0.6687641,Untagged
17:44:45.363,Untagged,-4.627483,1.400578,2.263,True,0.6819202,Untagged
17:44:45.376,Untagged,-4.628345,1.393234,2.263,True,0.6965679,Untagged
17:44:45.391,Untagged,-4.628226,1.393234,2.263,True,0.7098876,Untagged
17:44:45.404,Untagged,-4.627953,1.393089,2.263,True,0.7245411,Untagged
17:44:45.417,Untagged,-4.610708,1.398059,2.263,True,0.7383679,Untagged
17:44:45.431,Untagged,-4.610584,1.397855,2.263,True,0.752569,Untagged
17:44:45.446,Untagged,-4.610105,1.399927,2.263,True,0.7659476,Untagged
