Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-30 17:28:53,0.53,True,False,"(-3.33, 2.00, -4.05)","(0.16, 0.13, -0.98)","(-3.74, 1.48, -0.88)","(-3.80, 1.48, -0.90)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:28:54,1.53,True,False,"(-1.78, 0.63, -2.86)","(0.76, -0.25, -0.60)","(-3.70, 1.47, -0.84)","(-3.75, 1.48, -0.88)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:28:55,2.53,True,False,"(-0.08, 1.79, -0.44)","(0.98, 0.09, 0.19)","(-3.72, 1.48, -0.75)","(-3.72, 1.49, -0.81)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:28:56,3.53,True,False,"(-1.55, 1.59, 1.10)","(0.77, -0.02, 0.64)","(-3.73, 1.48, -0.72)","(-3.70, 1.48, -0.78)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:28:57,4.53,True,False,"(-0.04, 0.52, -1.04)","(0.97, -0.24, -0.08)","(-3.64, 1.46, -0.77)","(-3.65, 1.47, -0.84)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:28:58,5.53,True,False,"(-3.43, 1.10, -1.21)","(0.49, -0.65, -0.58)","(-3.65, 1.42, -0.91)","(-3.71, 1.42, -0.94)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:28:59,6.55,True,False,"(-3.53, 1.12, -1.46)","(0.40, -0.49, -0.78)","(-3.72, 1.44, -0.87)","(-3.78, 1.44, -0.90)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:29:00,7.56,True,False,"(-2.42, 0.50, -1.71)","(0.66, -0.53, -0.53)","(-3.54, 1.42, -0.77)","(-3.59, 1.42, -0.81)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:29:01,8.57,True,False,"(-3.16, 1.04, -1.25)","(0.42, -0.58, -0.70)","(-3.41, 1.42, -0.77)","(-3.47, 1.42, -0.79)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-30 17:29:02,9.58,True,False,"(-3.33, 1.12, -1.44)","(0.11, -0.41, -0.90)","(-3.41, 1.43, -0.79)","(-3.48, 1.44, -0.80)",Yellow,"(0.05, 0.05, 0.05)",1,0
