Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-05-04 14:15:25,0.83,True,False,"(-3.49, 1.41, -4.05)","(0.41, -0.08, -0.91)","(-4.94, 1.54, -1.13)","(-4.99, 1.54, -1.16)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:26,1.83,True,False,"(-4.39, 1.32, -4.00)","(0.23, -0.03, -0.97)","(-4.95, 1.53, -1.13)","(-5.01, 1.54, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:27,2.83,True,False,"(-1.72, 1.95, -4.19)","(0.73, -0.05, -0.68)","(-4.93, 1.54, -1.08)","(-4.98, 1.55, -1.12)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:28,3.84,True,False,"(-3.64, 0.68, -3.95)","(0.31, -0.21, -0.93)","(-4.92, 1.52, -1.09)","(-4.97, 1.53, -1.12)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:29,4.84,True,False,"(-5.05, 1.06, -4.00)","(0.00, -0.12, -0.99)","(-4.95, 1.53, -1.12)","(-5.02, 1.53, -1.13)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:30,5.84,True,False,"(-2.11, 1.94, -4.22)","(0.70, 0.12, -0.70)","(-4.92, 1.55, -1.07)","(-4.97, 1.56, -1.11)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:31,6.84,True,False,"(-3.42, 2.50, -4.25)","(0.42, 0.24, -0.87)","(-5.00, 1.57, -1.06)","(-5.06, 1.57, -1.09)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:32,7.85,True,False,"(-4.30, 1.34, -4.00)","(0.32, -0.02, -0.95)","(-5.09, 1.55, -1.01)","(-5.15, 1.55, -1.03)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:33,8.85,True,False,"(-4.31, 1.31, -4.00)","(0.24, -0.08, -0.97)","(-5.09, 1.54, -1.02)","(-5.15, 1.55, -1.04)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:34,9.86,True,False,"(-1.65, 1.84, -4.21)","(0.78, 0.08, -0.63)","(-5.07, 1.55, -1.00)","(-5.11, 1.55, -1.05)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:15:35,10.86,True,False,"(-0.06, 2.26, -0.30)","(0.98, 0.14, 0.14)","(-5.06, 1.55, -0.97)","(-5.07, 1.55, -1.04)",Yellow,"(0.05, 0.05, 0.05)",1,0
