Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-05-08 19:26:28,0.82,True,False,"(-8.80, 2.02, -0.17)","(-0.98, 0.16, 0.13)","(-4.57, 1.17, -0.79)","(-4.56, 1.17, -0.73)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:29,1.82,True,False,"(-4.77, 1.18, -0.93)","(-0.86, 0.04, -0.50)","(-4.54, 1.17, -0.85)","(-4.57, 1.17, -0.79)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:30,2.83,True,False,"(-5.75, 0.75, -4.05)","(-0.28, -0.12, -0.95)","(-4.77, 1.19, -1.17)","(-4.83, 1.19, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:31,3.83,True,False,"(-4.67, 1.27, -4.26)","(0.05, -0.03, -1.00)","(-4.81, 1.58, -1.04)","(-4.87, 1.58, -1.04)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:32,4.83,True,False,"(-5.23, 1.74, -4.26)","(-0.15, 0.04, -0.99)","(-4.89, 1.62, -0.93)","(-4.95, 1.61, -0.92)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:33,5.84,True,False,"(-6.55, 2.04, -4.24)","(-0.39, 0.13, -0.91)","(-4.93, 1.63, -0.94)","(-4.99, 1.62, -0.92)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:34,6.84,True,False,"(-7.01, 1.34, -4.26)","(-0.54, -0.07, -0.84)","(-4.91, 1.61, -0.96)","(-4.97, 1.60, -0.92)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:35,7.84,True,False,"(-7.37, 0.71, -4.24)","(-0.57, -0.19, -0.80)","(-4.94, 1.61, -0.96)","(-4.99, 1.61, -0.92)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:36,8.87,True,False,"(-6.74, 0.70, -4.26)","(-0.44, -0.24, -0.87)","(-4.98, 1.61, -0.93)","(-5.04, 1.61, -0.90)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:37,9.87,True,False,"(-6.11, 1.72, -4.26)","(-0.25, 0.06, -0.97)","(-5.04, 1.63, -0.76)","(-5.11, 1.62, -0.75)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-08 19:26:38,10.89,True,False,"(-6.36, 1.46, -4.26)","(-0.40, -0.06, -0.92)","(-5.03, 1.62, -0.81)","(-5.09, 1.61, -0.79)",Yellow,"(0.05, 0.05, 0.05)",1,0
