Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-16 11:43:56,0.77,True,False,"(-4.97, 1.10, -1.47)","(0.58, -0.06, -0.81)","(-5.06, 1.11, -1.29)","(-5.12, 1.11, -1.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:43:57,1.77,True,False,"(-5.09, 1.10, -1.73)","(0.00, 0.02, -1.00)","(-5.06, 1.11, -1.31)","(-5.13, 1.12, -1.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:43:58,2.77,True,False,"(-5.06, 1.09, -1.47)","(0.24, -0.18, -0.95)","(-5.06, 1.11, -1.31)","(-5.12, 1.12, -1.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:43:59,3.78,True,False,"(-5.05, 1.08, -1.46)","(0.29, -0.30, -0.91)","(-5.07, 1.10, -1.30)","(-5.13, 1.11, -1.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:00,4.78,True,False,"(-5.04, 1.09, -1.46)","(0.34, -0.18, -0.92)","(-5.07, 1.12, -1.29)","(-5.12, 1.12, -1.32)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:01,5.78,True,False,"(-3.01, 1.64, -4.26)","(0.57, 0.14, -0.81)","(-5.07, 1.14, -1.26)","(-5.12, 1.14, -1.30)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:02,6.79,True,False,"(-2.06, 1.46, -4.26)","(0.70, 0.08, -0.71)","(-5.06, 1.13, -1.27)","(-5.11, 1.14, -1.31)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:03,7.79,True,False,"(-2.22, 1.40, -4.26)","(0.69, 0.03, -0.73)","(-5.06, 1.13, -1.27)","(-5.12, 1.13, -1.31)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:04,8.79,True,False,"(-1.95, 1.41, -4.26)","(0.73, 0.06, -0.68)","(-5.07, 1.13, -1.28)","(-5.12, 1.13, -1.31)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:05,9.79,True,False,"(-5.13, 1.08, -1.46)","(-0.16, -0.21, -0.97)","(-5.10, 1.10, -1.37)","(-5.16, 1.10, -1.36)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:06,10.80,True,False,"(-5.35, 0.84, -1.85)","(-0.27, -0.64, -0.72)","(-5.24, 1.03, -1.65)","(-5.30, 1.03, -1.62)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:07,11.81,True,False,"(-5.69, 0.05, -3.62)","(-0.09, -0.53, -0.85)","(-5.32, 1.40, -1.65)","(-5.39, 1.41, -1.63)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:08,12.81,True,False,"(-5.29, 0.79, -4.00)","(0.09, -0.27, -0.96)","(-5.50, 1.48, -1.63)","(-5.56, 1.48, -1.63)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:09,13.81,True,False,"(-4.46, 0.67, -2.15)","(0.82, -0.54, -0.19)","(-5.62, 1.46, -1.50)","(-5.65, 1.47, -1.56)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:10,14.82,True,False,"(-5.23, 1.23, -1.35)","(0.63, -0.70, -0.33)","(-5.40, 1.43, -1.26)","(-5.45, 1.42, -1.30)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:11,15.82,True,False,"(-5.11, 1.21, -1.48)","(0.66, -0.74, -0.16)","(-5.27, 1.43, -1.40)","(-5.31, 1.42, -1.44)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:12,16.82,True,False,"(-4.62, 0.83, -1.21)","(0.71, -0.69, -0.14)","(-5.24, 1.45, -1.02)","(-5.27, 1.45, -1.08)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:13,17.83,True,False,"(-5.10, 1.29, -1.28)","(0.45, -0.76, -0.46)","(-5.15, 1.41, -1.22)","(-5.19, 1.41, -1.27)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:14,18.83,True,False,"(-4.57, 0.85, -1.80)","(0.58, -0.64, -0.50)","(-4.99, 1.42, -1.39)","(-5.04, 1.43, -1.44)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:15,19.83,True,False,"(-2.86, 0.44, -4.26)","(0.58, -0.26, -0.77)","(-5.24, 1.44, -1.27)","(-5.30, 1.45, -1.29)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:16,20.83,True,False,"(-5.04, 1.37, -1.39)","(0.69, -0.22, -0.69)","(-5.34, 1.47, -1.03)","(-5.40, 1.48, -1.06)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:17,21.84,True,False,"(-5.17, 1.30, -1.45)","(0.38, -0.31, -0.87)","(-5.33, 1.45, -1.02)","(-5.39, 1.46, -1.05)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:18,22.84,True,False,"(-5.24, 1.36, -1.33)","(0.38, -0.29, -0.88)","(-5.33, 1.45, -1.01)","(-5.39, 1.46, -1.04)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:19,23.84,True,False,"(-5.27, 1.38, -1.21)","(0.46, -0.32, -0.83)","(-5.35, 1.46, -1.01)","(-5.41, 1.46, -1.03)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:20,24.84,True,False,"(-5.49, 1.36, -1.14)","(0.30, -0.39, -0.87)","(-5.57, 1.45, -0.95)","(-5.62, 1.46, -0.98)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:21,25.84,True,False,"(-5.57, 1.42, -0.99)","(0.22, -0.37, -0.90)","(-5.55, 1.46, -0.89)","(-5.61, 1.46, -0.91)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:22,26.85,True,False,"(-5.46, 1.37, -0.99)","(0.26, -0.31, -0.92)","(-5.52, 1.47, -0.69)","(-5.58, 1.48, -0.72)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:23,27.85,True,False,"(-5.51, 1.40, -0.99)","(0.13, -0.23, -0.96)","(-5.52, 1.48, -0.62)","(-5.59, 1.49, -0.63)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-16 11:44:24,28.85,True,False,"(-5.49, 1.40, -0.99)","(0.11, -0.19, -0.98)","(-5.50, 1.47, -0.62)","(-5.56, 1.48, -0.63)",Yellow,"(0.05, 0.05, 0.05)",1,0
