Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-15 13:38:34,1.01,True,False,"(6.15, 1.38, -1.59)","(-0.72, 0.06, -0.69)","(6.57, 1.35, -1.18)","(6.52, 1.35, -1.13)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:35,2.02,True,False,"(4.84, 1.66, -2.50)","(-0.68, 0.20, -0.71)","(6.57, 1.36, -1.17)","(6.52, 1.35, -1.13)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:36,3.02,True,False,"(6.54, 1.47, -1.60)","(-0.01, 0.24, -0.97)","(6.63, 1.36, -1.17)","(6.57, 1.36, -1.17)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:37,4.02,True,False,"(7.23, 0.65, -2.51)","(0.25, -0.59, -0.77)","(6.67, 1.30, -1.20)","(6.61, 1.29, -1.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:38,5.03,True,False,"(5.99, 0.81, -1.23)","(-0.71, -0.70, -0.01)","(6.50, 1.28, -1.18)","(6.49, 1.28, -1.11)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:39,6.03,True,False,"(5.47, 0.88, -1.29)","(-0.93, -0.32, -0.17)","(6.51, 1.30, -1.16)","(6.50, 1.29, -1.09)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:40,7.03,True,False,"(1.75, 0.12, -4.10)","(-0.83, -0.20, -0.52)","(6.53, 1.31, -1.18)","(6.50, 1.30, -1.12)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:41,8.03,True,False,"(5.11, 0.93, -1.99)","(-0.84, -0.23, -0.49)","(6.54, 1.33, -1.19)","(6.50, 1.32, -1.13)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:42,9.04,True,False,"(2.65, 0.84, -4.08)","(-0.78, -0.09, -0.62)","(6.54, 1.33, -1.19)","(6.51, 1.32, -1.14)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:43,10.04,True,False,"(6.12, 1.34, -1.59)","(-0.68, 0.02, -0.73)","(6.54, 1.33, -1.19)","(6.51, 1.32, -1.14)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:44,11.04,True,False,"(5.41, 1.56, -2.08)","(-0.67, 0.17, -0.73)","(6.56, 1.34, -1.20)","(6.52, 1.33, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:45,12.04,True,False,"(6.38, 1.44, -1.57)","(-0.42, 0.23, -0.88)","(6.60, 1.35, -1.20)","(6.54, 1.34, -1.17)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:46,13.05,True,False,"(6.33, 1.33, -1.57)","(-0.54, -0.10, -0.84)","(6.61, 1.35, -1.20)","(6.55, 1.35, -1.17)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:47,14.05,True,False,"(6.42, 1.31, -1.58)","(-0.37, -0.06, -0.93)","(6.61, 1.35, -1.20)","(6.55, 1.34, -1.17)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:48,15.05,True,False,"(7.61, 2.20, -4.25)","(0.28, 0.25, -0.93)","(6.67, 1.36, -1.19)","(6.61, 1.36, -1.20)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:49,16.05,True,False,"(7.87, 2.13, -3.99)","(0.39, 0.24, -0.89)","(6.68, 1.36, -1.19)","(6.62, 1.36, -1.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:50,17.05,True,False,"(8.69, 2.17, -3.97)","(0.57, 0.23, -0.79)","(6.69, 1.36, -1.19)","(6.63, 1.36, -1.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:51,18.06,True,False,"(9.51, 2.59, -4.00)","(0.68, 0.25, -0.69)","(6.69, 1.36, -1.19)","(6.63, 1.36, -1.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:52,19.06,True,False,"(8.09, 1.54, -4.25)","(0.36, 0.04, -0.93)","(6.69, 1.36, -1.19)","(6.63, 1.35, -1.21)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:53,20.06,True,False,"(6.14, 1.28, -1.59)","(-0.68, -0.17, -0.71)","(6.32, 1.36, -1.37)","(6.27, 1.34, -1.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:54,21.06,True,False,"(3.06, 1.83, -4.18)","(-0.69, 0.03, -0.73)","(6.03, 1.79, -1.24)","(5.98, 1.79, -1.20)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:55,22.07,True,False,"(4.53, 1.94, -4.26)","(-0.39, 0.04, -0.92)","(6.02, 1.79, -0.89)","(5.96, 1.79, -0.87)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 13:38:56,23.07,True,False,"(5.23, 1.97, -3.94)","(-0.28, 0.05, -0.96)","(6.20, 1.80, -0.64)","(6.14, 1.79, -0.62)",Yellow,"(0.05, 0.05, 0.05)",1,0
