Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-09 22:18:17,0.80,True,False,"(-3.22, 1.13, -0.80)","(-0.17, 0.26, -0.95)","(-3.12, 1.00, -0.34)","(-3.18, 1.00, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:18,1.80,True,False,"(-1.37, 2.09, -4.25)","(0.42, 0.19, -0.88)","(-3.09, 1.00, -0.33)","(-3.16, 1.01, -0.35)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:19,2.80,True,False,"(-2.89, 1.04, -0.87)","(0.38, 0.05, -0.93)","(-3.08, 0.99, -0.33)","(-3.15, 1.00, -0.35)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:20,3.80,True,False,"(-1.99, 2.50, -4.26)","(0.23, 0.36, -0.90)","(-3.08, 0.99, -0.33)","(-3.15, 1.00, -0.35)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:21,4.80,True,False,"(-3.16, 1.12, -0.80)","(-0.31, 0.26, -0.91)","(-3.11, 1.00, -0.34)","(-3.17, 1.01, -0.34)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:22,5.81,True,False,"(-6.67, 1.56, -4.16)","(-0.67, 0.15, -0.73)","(-3.15, 1.01, -0.39)","(-3.20, 1.00, -0.34)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:23,6.83,True,False,"(-6.63, 1.90, -4.26)","(-0.66, 0.17, -0.73)","(-3.15, 0.99, -0.39)","(-3.19, 0.99, -0.34)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:24,7.84,True,False,"(-7.41, 1.50, -4.19)","(-0.73, 0.07, -0.68)","(-3.15, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:25,8.85,True,False,"(-7.63, 1.86, -4.13)","(-0.75, 0.13, -0.65)","(-3.15, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:26,9.85,True,False,"(-6.07, 1.92, -4.26)","(-0.58, 0.19, -0.79)","(-3.15, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:27,10.86,True,False,"(-5.67, 2.32, -4.26)","(-0.52, 0.27, -0.81)","(-3.15, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:28,11.87,True,False,"(-5.83, 1.48, -4.06)","(-0.57, 0.10, -0.81)","(-3.15, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:29,12.88,True,False,"(-8.78, 1.62, -4.02)","(-0.84, 0.09, -0.54)","(-3.14, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:30,13.88,True,False,"(-4.42, 1.00, -1.32)","(-0.79, 0.00, -0.62)","(-3.14, 0.99, -0.38)","(-3.19, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:31,14.88,True,False,"(-6.17, 2.13, -4.26)","(-0.57, 0.23, -0.79)","(-3.14, 0.99, -0.38)","(-3.18, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:32,15.90,True,False,"(-5.61, 1.70, -4.26)","(-0.61, 0.18, -0.77)","(-3.14, 0.99, -0.38)","(-3.18, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:33,16.91,True,False,"(-6.69, 1.72, -4.26)","(-0.69, 0.14, -0.71)","(-3.14, 0.99, -0.38)","(-3.18, 0.99, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:34,17.91,True,False,"(-6.00, 1.74, -4.05)","(-0.60, 0.17, -0.78)","(-3.15, 0.99, -0.38)","(-3.19, 0.98, -0.33)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:35,18.92,True,False,"(-4.83, 2.42, -4.26)","(-0.38, 0.32, -0.87)","(-3.15, 0.99, -0.38)","(-3.20, 0.98, -0.34)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:36,19.92,True,False,"(-4.67, 2.65, -4.25)","(-0.32, 0.38, -0.87)","(-3.15, 0.99, -0.38)","(-3.20, 0.98, -0.34)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:37,20.94,True,False,"(-4.38, 2.39, -4.06)","(-0.30, 0.34, -0.89)","(-3.15, 0.99, -0.38)","(-3.20, 0.98, -0.34)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:38,21.95,True,False,"(-8.54, 1.54, -3.15)","(-0.91, 0.07, -0.42)","(-3.16, 0.99, -0.37)","(-3.20, 0.98, -0.31)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:39,22.96,True,False,"(-8.76, 0.85, -2.45)","(-0.93, -0.03, -0.36)","(-3.17, 0.98, -0.36)","(-3.20, 0.98, -0.30)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:40,23.98,True,False,"(-8.72, 1.61, -1.85)","(-0.96, 0.11, -0.26)","(-3.17, 0.98, -0.35)","(-3.20, 0.97, -0.29)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-09 22:18:41,24.98,True,False,"(-8.47, 1.34, -2.02)","(-0.95, 0.04, -0.32)","(-3.17, 0.98, -0.35)","(-3.20, 0.97, -0.29)",Yellow,"(0.05, 0.05, 0.05)",1,0
