Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-17 11:46:54,0.82,True,False,"(5.42, 1.29, -4.00)","(-0.18, -0.05, -0.98)","(5.76, 1.53, -1.98)","(5.70, 1.53, -1.98)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:46:55,1.82,True,False,"(5.44, 1.33, -4.01)","(-0.13, -0.12, -0.98)","(5.77, 1.56, -1.99)","(5.70, 1.57, -1.98)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:46:56,2.82,True,False,"(5.19, 0.07, -4.06)","(-0.25, -0.62, -0.74)","(5.82, 1.44, -2.26)","(5.76, 1.47, -2.26)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:46:57,3.83,True,False,"(7.38, 0.05, -4.04)","(0.66, -0.31, -0.68)","(6.02, 0.89, -2.38)","(5.97, 0.88, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:46:58,4.83,True,False,"(10.51, 1.03, -2.95)","(0.99, 0.06, -0.10)","(5.99, 0.78, -2.37)","(5.99, 0.78, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:46:59,5.83,True,False,"(10.50, 1.23, -2.80)","(0.99, 0.10, -0.09)","(5.99, 0.77, -2.37)","(5.99, 0.77, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:47:00,6.84,True,False,"(10.50, 1.23, -2.89)","(0.99, 0.10, -0.10)","(5.99, 0.77, -2.37)","(5.99, 0.77, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:47:01,7.84,True,False,"(10.50, 1.23, -2.88)","(0.99, 0.10, -0.11)","(5.99, 0.77, -2.37)","(5.99, 0.77, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:47:02,8.84,True,False,"(10.50, 1.23, -2.85)","(0.99, 0.10, -0.11)","(5.99, 0.77, -2.37)","(5.99, 0.77, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-17 11:47:03,9.84,True,False,"(10.50, 1.23, -2.87)","(0.99, 0.10, -0.11)","(5.99, 0.77, -2.37)","(5.99, 0.77, -2.43)",Yellow,"(0.05, 0.05, 0.05)",1,0
