Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-15 14:20:39,1.01,True,False,"(-7.10, 1.62, -4.23)","(-0.69, -0.05, -0.72)","(-4.31, 1.77, -1.19)","(-4.36, 1.77, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:40,2.02,True,False,"(-7.64, 0.73, -4.13)","(-0.72, -0.24, -0.65)","(-4.35, 1.76, -1.19)","(-4.40, 1.76, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:41,3.02,True,False,"(-7.08, 0.94, -4.17)","(-0.66, -0.15, -0.74)","(-4.35, 1.76, -1.19)","(-4.40, 1.76, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:42,4.02,True,False,"(-4.76, 1.60, -1.61)","(-0.64, -0.24, -0.73)","(-4.35, 1.75, -1.18)","(-4.40, 1.75, -1.14)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:43,5.03,True,False,"(-7.41, 0.83, -4.26)","(-0.68, -0.21, -0.70)","(-4.35, 1.75, -1.17)","(-4.40, 1.75, -1.12)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:44,6.03,True,False,"(-4.86, 1.58, -1.72)","(-0.63, -0.23, -0.74)","(-4.34, 1.75, -1.17)","(-4.39, 1.75, -1.13)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:45,7.03,True,False,"(-4.65, 1.65, -1.61)","(-0.51, -0.17, -0.85)","(-4.32, 1.75, -1.18)","(-4.38, 1.75, -1.15)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:46,8.03,True,False,"(-5.79, 1.69, -4.26)","(-0.44, -0.03, -0.90)","(-4.31, 1.76, -1.18)","(-4.37, 1.76, -1.16)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:47,9.04,True,False,"(-7.08, 1.72, -4.23)","(-0.66, 0.02, -0.75)","(-4.34, 1.76, -1.18)","(-4.39, 1.76, -1.14)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-04-15 14:20:48,10.04,True,False,"(-8.04, 1.26, -4.13)","(-0.78, -0.11, -0.61)","(-4.34, 1.76, -1.17)","(-4.39, 1.76, -1.12)",Yellow,"(0.05, 0.05, 0.05)",1,0
