Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-05-04 14:58:41,0.43,True,False,"(-5.50, 2.40, -4.24)","(-0.23, 0.19, -0.95)","(-4.83, 1.59, -0.90)","(-4.90, 1.59, -0.89)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:58:42,1.44,True,False,"(-4.60, 2.66, -3.93)","(0.12, 0.35, -0.93)","(-4.89, 1.59, -0.92)","(-4.96, 1.60, -0.93)",Yellow,"(0.05, 0.05, 0.05)",1,0
2025-05-04 14:58:43,2.37,True,False,"(-4.47, 2.81, -3.96)","(0.16, 0.37, -0.92)","(-4.96, 1.59, -0.98)","(-5.03, 1.59, -0.98)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:44,3.37,True,False,"(-5.42, 1.37, -4.05)","(-0.09, -0.13, -0.99)","(-4.96, 1.58, -0.96)","(-5.03, 1.58, -0.96)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:45,4.38,True,False,"(-4.55, 1.40, -4.04)","(0.18, -0.04, -0.98)","(-4.92, 1.58, -0.95)","(-4.99, 1.58, -0.95)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:46,5.38,True,False,"(-4.48, 2.56, -3.99)","(0.10, 0.29, -0.95)","(-4.86, 1.59, -0.96)","(-4.92, 1.59, -0.96)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:47,6.38,True,False,"(-6.23, 1.91, -4.26)","(-0.30, 0.01, -0.95)","(-4.98, 1.58, -1.08)","(-5.04, 1.58, -1.06)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:48,7.38,True,False,"(-8.11, 1.27, -4.12)","(-0.81, -0.02, -0.58)","(-4.98, 1.58, -1.10)","(-5.03, 1.58, -1.06)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:49,8.42,True,False,"(-8.80, 2.89, -1.81)","(-0.92, 0.33, -0.20)","(-5.02, 1.58, -1.03)","(-5.06, 1.59, -0.97)",Yellow,"(0.05, 0.05, 0.05)",2,0
2025-05-04 14:58:50,9.43,True,False,"(-7.41, 2.10, -4.07)","(-0.32, 0.16, -0.93)","(-4.99, 1.58, -1.08)","(-5.05, 1.58, -1.06)",Yellow,"(0.05, 0.05, 0.05)",2,0
