0.02160254;0.06903127;1.401851E-34;1.401298E-45;0.01227889;0.02032846;1.401298E-45;0;4.094184E-05;9.596812E-06;1.401298E-45;1.401298E-45;0;0.005188707;7.937561E-10;0.005188705;0.01364081;0.1005803;0;0;0;0;0.000290858;4.710703E-05;0.01086223;3.900774E-08;3.055862E-08;2.786343E-08;0.02550957;0.01340076;0.03521258;0.03375042;1.401298E-45;1.401298E-45;1.401298E-45;4.930011E-08;1.401298E-45;4.109156E-08;1.401298E-45;1.401298E-45;5.857261E-08;3.992452E-08;1.548555E-05;1.123326E-06;1.401298E-45;1.401298E-45;1.051859E-34;1.401298E-45;8.899545E-09;3.945402E-09;0.0111788;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.929899E-05;8.495472E-06;0.02218705;6.704299E-18;1.401298E-45;1.401298E-45;
0.02160254;0.06903127;1.401851E-34;1.401298E-45;0.01227889;0.02032846;1.401298E-45;0;4.094184E-05;9.596812E-06;1.401298E-45;1.401298E-45;0;0.005188707;7.937561E-10;0.005188705;0.01364081;0.1005803;0;0;0;0;0.000290858;4.710703E-05;0.01086223;3.900774E-08;3.055862E-08;2.786343E-08;0.02550957;0.01340076;0.03521258;0.03375042;1.401298E-45;1.401298E-45;1.401298E-45;4.930011E-08;1.401298E-45;4.109156E-08;1.401298E-45;1.401298E-45;5.857261E-08;3.992452E-08;1.548555E-05;1.123326E-06;1.401298E-45;1.401298E-45;1.051859E-34;1.401298E-45;8.899545E-09;3.945402E-09;0.0111788;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.929899E-05;8.495472E-06;0.02218705;6.704299E-18;1.401298E-45;1.401298E-45;
0.01768453;0.07039013;9.879963E-35;1.401298E-45;0.01169251;0.01549082;1.401298E-45;0;2.443042E-05;6.069138E-06;1.401298E-45;1.401298E-45;0;0.001917746;5.395572E-10;0.001917746;0.02180456;0.1087269;0;0;0;0;0.000238179;3.883217E-05;0.01086325;2.741953E-08;2.150003E-08;1.963039E-08;0.02943539;0.008168666;0.05098687;0.04447602;1.401298E-45;1.401298E-45;1.401298E-45;3.472891E-08;1.401298E-45;2.888613E-08;1.401298E-45;1.401298E-45;4.126388E-08;2.810573E-08;1.012662E-05;7.628877E-07;1.401298E-45;1.401298E-45;7.413288E-35;1.401298E-45;6.244434E-09;2.765035E-09;0.01202176;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.002241755;7.008955E-06;0.01979491;4.593464E-18;1.401298E-45;1.401298E-45;
0.01505691;0.06908321;6.96318E-35;1.401298E-45;0.01136408;0.01325301;1.401298E-45;0;1.49755E-05;3.907668E-06;1.401298E-45;1.401298E-45;0;0.006091579;3.690335E-10;0.006091574;0.02780309;0.1146958;0;0;0;0;0.0001953658;3.202753E-05;0.01086396;1.928261E-08;1.513118E-08;1.383087E-08;0.02353932;0.003903329;0.06697214;0.05763577;1.401298E-45;1.401298E-45;1.401298E-45;2.446638E-08;1.401298E-45;2.031506E-08;1.401298E-45;1.401298E-45;2.907203E-08;1.978951E-08;6.705949E-06;5.213863E-07;1.401298E-45;1.401298E-45;5.224721E-35;1.401298E-45;4.384808E-09;1.939684E-09;0.01255503;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.001829577;5.784725E-06;0.01820807;3.162464E-18;1.401298E-45;1.401298E-45;
0.01604513;0.06812852;4.907521E-35;1.401298E-45;0.01117383;0.02067238;1.401298E-45;0;9.391649E-06;2.554235E-06;1.401298E-45;1.401298E-45;0;0.00895512;2.537021E-10;0.008955097;0.03606916;0.1229408;0;0;0;0;0.00016047;2.642676E-05;0.01086446;1.356557E-08;1.065162E-08;9.745303E-09;0.02846753;0.008860209;0.03772639;0.03727;1.401298E-45;1.401298E-45;1.401298E-45;1.723775E-08;1.401298E-45;1.429252E-08;1.401298E-45;1.401298E-45;2.04837E-08;1.393635E-08;4.487713E-06;3.582154E-07;1.401298E-45;1.401298E-45;3.682288E-35;1.401298E-45;3.080961E-09;1.3618E-09;0.01289822;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.003592804;4.775835E-06;0.01714491;2.186035E-18;1.401298E-45;1.401298E-45;
0.02166816;0.06979056;3.458699E-35;1.401298E-45;0.02052234;0.02394647;1.401298E-45;0;6.004316E-06;1.690795E-06;1.401298E-45;1.401298E-45;0;0.003594099;1.751575E-10;0.003594099;0.03993469;0.1268193;0;0;0;0;0.0002400134;2.181307E-05;0.01086481;9.546438E-09;7.499691E-09;6.866825E-09;0.03036417;0.006103441;0.0629942;0.05518041;1.401298E-45;1.401298E-45;1.401298E-45;1.214542E-08;1.401298E-45;1.005838E-08;1.401298E-45;1.401298E-45;1.443306E-08;9.815625E-09;3.029687E-06;2.471848E-07;1.401298E-45;1.401298E-45;2.595185E-35;1.401298E-45;2.165937E-09;9.567107E-10;0.01312233;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.004926724;0.001486623;0.00684206;1.516112E-18;1.401298E-45;1.401298E-45;
0.01805299;0.06295283;2.437619E-35;1.401298E-45;0.01637063;0.01716475;1.401298E-45;0;3.901479E-06;1.131142E-06;1.401298E-45;1.401298E-45;0;0.008142556;1.21359E-10;0.008142541;0.05717998;0.1440425;0;0;0;0;0.0001974123;1.801024E-05;0.01086506;6.719845E-09;5.28137E-09;4.838766E-09;0.02266691;0.004689873;0.05941642;0.04579887;1.401298E-45;1.401298E-45;1.401298E-45;8.557901E-09;1.401298E-45;7.080415E-09;1.401298E-45;1.401298E-45;1.017017E-08;6.914139E-09;2.060396E-06;1.711892E-07;1.401298E-45;1.401298E-45;1.829032E-35;1.401298E-45;1.52334E-09;6.724959E-10;0.01327051;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.003960148;0.00121788;0.009750772;1.054407E-18;1.401298E-45;1.401298E-45;
0.01553095;0.06332834;1.717983E-35;1.401298E-45;0.0141113;0.01407502;1.401298E-45;0;2.569828E-06;7.634455E-07;1.401298E-45;1.401298E-45;0;0.01084365;8.433144E-11;0.0108436;0.0743613;0.1611717;0;0;0;0;0.0001625199;1.487401E-05;0.01086523;4.731184E-09;3.719722E-09;3.409779E-09;0.02771073;0.002443643;0.06223459;0.0579784;1.401298E-45;1.401298E-45;1.401298E-45;6.030303E-09;1.401298E-45;4.98517E-09;1.401298E-45;1.401298E-45;7.166592E-09;4.870781E-09;1.409771E-06;1.189152E-07;1.401298E-45;1.401298E-45;1.289064E-35;1.401298E-45;1.071775E-09;4.729298E-10;0.01336951;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.005202877;0.0009993102;0.01154773;7.349878E-19;1.401298E-45;1.401298E-45;
0.02159984;0.06624621;1.210796E-35;1.401298E-45;0.02159166;0.01258323;1.401298E-45;0;1.712085E-06;5.190805E-07;1.401298E-45;1.401298E-45;0;0.01249002;5.874384E-11;0.01248994;0.07457116;0.161405;0;0;0;0;0.0001338948;1.228637E-05;0.01086535;3.331625E-09;2.620134E-09;2.402855E-09;0.0298596;0.001333447;0.03672663;0.02205117;1.401298E-45;1.401298E-45;1.401298E-45;4.249366E-09;1.401298E-45;3.510549E-09;1.401298E-45;1.401298E-45;5.050194E-09;3.431559E-09;9.694924E-07;8.280961E-08;1.401298E-45;1.401298E-45;9.085035E-36;1.401298E-45;7.54291E-10;3.327104E-10;0.01343624;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.004171723;0.0008210479;0.01268094;5.133046E-19;1.401298E-45;1.401298E-45;
0.02159984;0.06624621;1.210796E-35;1.401298E-45;0.02159166;0.01258323;1.401298E-45;0;1.712085E-06;5.190805E-07;1.401298E-45;1.401298E-45;0;0.01249002;5.874384E-11;0.01248994;0.07457116;0.161405;0;0;0;0;0.0001338948;1.228637E-05;0.01086535;3.331625E-09;2.620134E-09;2.402855E-09;0.0298596;0.001333447;0.03672663;0.02205117;1.401298E-45;1.401298E-45;1.401298E-45;4.249366E-09;1.401298E-45;3.510549E-09;1.401298E-45;1.401298E-45;5.050194E-09;3.431559E-09;9.694924E-07;8.280961E-08;1.401298E-45;1.401298E-45;9.085035E-36;1.401298E-45;7.54291E-10;3.327104E-10;0.01343624;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;1.401298E-45;0.004171723;0.0008210479;0.01268094;5.133046E-19;1.401298E-45;1.401298E-45;
