ID,TIMESTAMP,CONDITION,TRIAL,Q1ANS,Q2ANS,P1SCORE,P2SCORE,GAZE_FOCUS,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,Max,Invalid,HeartRate,GSR,GSR_CONDUCTANCE
t,2024-03-03-11-32:40:7582,1,-1,-1,-1,71,71,Untagged,0.1776364,0.1984553,1.401298E-45,5.758435E-06,0.1366443,0.08374624,1.401298E-45,1.401298E-45,1.095193E-33,1.433816E-24,1.401298E-45,1.401298E-45,0.8226048,0.9737172,0.09228513,0.008439484,0,0,0.08865135,0.001965383,0,0,0.01077177,0.007251313,0.02718665,1.401298E-45,1.553958E-33,1.401298E-45,0.2471193,0.01509605,0.01086655,0.01086644,1.433605E-24,1.194449E-33,0,0,0,0,0,0,0.005897716,1.553958E-33,1.034913E-19,1.401298E-45,1.443451E-09,1.401298E-45,1.575174E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.02526875,1.401298E-45,1.401298E-45,1.28792E-24,2.152656E-26,2.970947E-18,0.00589815,3.484204E-05,0.001048107,2.513116E-07,4.773909E-16,1.613923E-19,2.465767E-05,_,_,0,_,_
t,2024-03-03-11-32:40:7966,1,-1,-1,-1,71,71,Untagged,0.1625,0.1887469,1.401298E-45,4.043135E-06,0.1179404,0.0733703,1.401298E-45,1.401298E-45,7.718663E-34,1.01052E-24,1.401298E-45,1.401298E-45,0.4171817,0.8638722,0.3250774,0.05327189,0,0.003270217,0.08378071,0,0,0,0.008177287,0.005596362,0.01713293,1.401298E-45,1.095193E-33,1.401298E-45,0.3009001,0.02826702,0.01086627,0.0108662,1.010371E-24,8.418194E-34,0,0,0,0,0,0,0.003799763,1.095193E-33,7.293821E-20,1.401298E-45,1.017278E-09,1.401298E-45,1.110038E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.02236561,1.401298E-45,1.401298E-45,9.076953E-25,1.517141E-26,2.093853E-18,0.003800431,2.880309E-05,0.0008576377,1.748941E-07,2.691764E-16,1.137455E-19,1.71242E-05,_,_,0,_,_
t,2024-03-03-11-32:40:8338,1,-1,-1,-1,71,71,Untagged,0.1542742,0.177017,1.401298E-45,2.840661E-06,0.1096099,0.06715586,1.401298E-45,1.401298E-45,5.439984E-34,7.121975E-25,1.401298E-45,1.401298E-45,0.002698287,0.1422221,0.1873393,0.3048363,0,0.007596778,0.08104449,0,0,0,0.008127014,0.004369529,0.01347826,1.401298E-45,7.718735E-34,1.401298E-45,0.2392913,0.05838088,0.01086608,0.01086604,7.120925E-25,5.933001E-34,0,0,0,0,0,0,0.002485069,7.718735E-34,5.140563E-20,1.401298E-45,7.169412E-10,1.401298E-45,7.822734E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.02088795,1.401298E-45,1.401298E-45,6.397284E-25,1.069255E-26,1.475713E-18,0.002485719,2.38117E-05,0.0007030455,1.219798E-07,1.57221E-16,8.016592E-20,1.192267E-05,_,_,0,_,_
t,2024-03-03-11-32:40:8879,1,-1,-1,-1,71,71,Untagged,0.1415309,0.1592229,1.401298E-45,1.404367E-06,0.1003721,0.05101992,1.401298E-45,1.401298E-45,2.702126E-34,3.537597E-25,1.401298E-45,1.401298E-45,0.01761508,1.055375E-05,0.06564581,0.04806754,0,0.05354799,0.03524659,0,0,0,0.01564891,0.0103579,0.02259868,1.401298E-45,3.834017E-34,1.401298E-45,0.1540897,0.1023231,0.01086585,0.01086584,3.537076E-25,2.947015E-34,0,0,0,0,0,0,0.001101449,3.834017E-34,2.553399E-20,1.401298E-45,3.561018E-10,1.401298E-45,3.885205E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.02490209,1.401298E-45,1.401298E-45,3.177632E-25,5.31116E-27,7.330097E-19,0.001101882,1.627509E-05,0.0004744212,5.963826E-08,5.844128E-17,3.981968E-20,5.814005E-06,_,_,0,_,_
t,2024-03-03-11-32:40:9407,1,-1,-1,-1,71,71,Untagged,0.1249353,0.1203609,1.401298E-45,6.953213E-07,0.09615958,0.0529255,1.401298E-45,1.401298E-45,1.342178E-34,1.757166E-25,1.401298E-45,1.401298E-45,0.005253116,1.350418E-06,0.03370054,0.02845008,0,0.03712335,0.05145581,0,0,0,0.009279063,0.006265497,0.02545121,1.401298E-45,1.904401E-34,1.401298E-45,0.1218986,0.1268745,0.01086575,0.01086574,1.756907E-25,1.463817E-34,0,0,0,0,0,0,0.0005057491,1.904401E-34,1.268303E-20,1.401298E-45,1.768751E-10,1.401298E-45,1.929668E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.02267246,1.401298E-45,1.401298E-45,1.578367E-25,2.638115E-27,3.640945E-19,0.0005059944,1.112462E-05,0.0003214594,2.930396E-08,2.37029E-17,1.97789E-20,2.851665E-06,_,_,0,_,_
t,2024-03-03-11-32:40:9834,1,-1,-1,-1,71,71,Untagged,0.05841962,0.05535907,1.401298E-45,4.894603E-07,0.08380135,0.04402626,1.401298E-45,1.401298E-45,9.459449E-35,1.238422E-25,1.401298E-45,1.401298E-45,5.602092E-05,0.08062577,0.0702123,0.1496354,0,0.04701705,0.04109122,0,0,0,0.007163841,0.004946837,0.02607925,1.401298E-45,1.342191E-34,1.401298E-45,0.1555316,0.02326736,0.01086571,0.01086571,1.238239E-25,1.031674E-34,0,0,0,0,0,0,0.000346061,1.342191E-34,8.938792E-21,1.401298E-45,1.246574E-10,1.401298E-45,1.359956E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.02443372,1.401298E-45,1.401298E-45,1.112407E-25,1.859301E-27,2.566078E-19,0.0003462408,9.197644E-06,0.003898046,2.056936E-08,1.547002E-17,1.393985E-20,2.000329E-06,_,_,0,_,_
t,2024-03-03-11-32:41:0237,1,-1,-1,-1,71,71,Untagged,0.05610366,0.06681559,1.401298E-45,3.446153E-07,0.109372,0.05658682,1.401298E-45,1.401298E-45,6.66678E-35,8.728083E-26,1.401298E-45,1.401298E-45,0.8856826,0.9726993,0.09346282,0.01279325,0,0.03691801,0.0511895,0,0,0,0.005594946,0.003936421,0.02646475,1.401298E-45,9.459421E-35,1.401298E-45,0.1024743,0.003101524,0.01086569,0.01086569,8.726797E-26,7.270979E-35,0,0,0,0,0,0,0.000237991,9.459421E-35,6.299834E-21,1.401298E-45,8.785466E-11,1.401298E-45,9.584381E-11,1.401298E-45,1.401298E-45,1.401298E-45,0.02201164,1.401298E-45,1.401298E-45,7.839965E-26,1.310388E-27,1.808507E-19,0.0002381215,7.604473E-06,0.003159456,1.444822E-08,1.022756E-17,9.82445E-21,1.40428E-06,_,_,0,_,_
t,2024-03-03-11-32:41:0616,1,-1,-1,-1,71,71,Untagged,0.05011667,0.07380304,1.401298E-45,2.426767E-07,0.1029689,0.05582332,1.401298E-45,1.401298E-45,4.698593E-35,6.151351E-26,1.401298E-45,1.401298E-45,0.997546,0.9991547,0.003483831,0.0005469653,0,0,0.1283696,0.03321156,0,0,0.004411999,0.003152917,0.0267065,1.401298E-45,6.666782E-35,1.401298E-45,0.007975316,0.0004809733,0.01086568,0.01086568,6.150445E-26,5.124418E-35,0,0,0,0,0,0,0.0001643593,6.666782E-35,4.439978E-21,1.401298E-45,6.191751E-11,1.401298E-45,6.754708E-11,1.401298E-45,1.401298E-45,1.401298E-45,0.02234749,1.401298E-45,1.401298E-45,5.525426E-26,9.235312E-28,1.274594E-19,0.0001644534,6.287327E-06,0.005929366,1.015456E-08,6.83499E-18,6.924045E-21,9.865084E-07,_,_,0,_,_
t,2024-03-03-11-32:41:1007,1,-1,-1,-1,71,71,Untagged,0.04151889,0.07261436,1.401298E-45,1.709169E-07,0.1030984,0.06105353,1.401298E-45,1.401298E-45,3.311472E-35,4.335347E-26,1.401298E-45,1.401298E-45,0.4374735,0.6211854,0.4198882,0.2385723,0,0,0.1288586,0.03328449,0,0,0.003507276,0.002539123,0.01725018,1.401298E-45,4.698612E-35,1.401298E-45,0.02795389,8.623617E-05,0.01086567,0.01086567,4.334708E-26,3.611585E-35,0,0,0,0,0,0,0.0001139053,4.698612E-35,3.129205E-21,1.401298E-45,4.363794E-11,1.401298E-45,4.760497E-11,1.401298E-45,1.401298E-45,1.401298E-45,0.02093575,1.401298E-45,1.401298E-45,3.894208E-26,6.508859E-28,8.983077E-20,0.0001139728,5.198367E-06,0.00475469,7.140327E-09,4.609105E-18,4.879926E-21,6.934139E-07,_,_,0,_,_
t,2024-03-03-11-32:41:1467,1,-1,-1,-1,71,71,Untagged,0.04518363,0.07190851,1.401298E-45,8.480875E-08,0.1176134,0.0642141,1.401298E-45,1.401298E-45,1.644842E-35,2.153411E-26,1.401298E-45,1.401298E-45,0.01647472,0.007163763,0.2806846,0.2724056,0,0.03268801,0.06226968,0,0,0,0.002258802,0.001667908,0.01216129,1.401298E-45,2.333848E-35,1.401298E-45,0.1667525,4.165779E-06,0.01086566,0.01086566,2.153094E-26,1.793911E-35,0,0,0,0,0,0,5.515604E-05,2.333848E-35,1.554308E-21,1.401298E-45,0.005898113,1.401298E-45,2.364525E-11,1.401298E-45,1.401298E-45,1.401298E-45,0.02112339,1.401298E-45,1.401298E-45,1.934292E-26,3.233016E-28,0.005898126,5.519038E-05,3.553641E-06,0.005637538,3.534399E-09,2.140947E-18,2.423909E-21,3.430366E-07,_,_,0,_,_
t,2024-03-03-11-32:41:2009,1,-1,-1,-1,71,71,Untagged,0.0573734,0.07730441,1.401298E-45,5.974862E-08,0.1187751,0.06467715,1.401298E-45,1.401298E-45,1.159255E-35,1.517685E-26,1.401298E-45,1.401298E-45,0.0005397499,0.02164592,0.1446988,0.165411,0,0.05758369,0.03610859,0,0,0,0.001826236,0.001358571,0.01150727,1.401298E-45,1.644854E-35,1.401298E-45,0.1664507,1.105136E-06,0.01086565,0.01086565,1.517461E-26,1.264316E-35,0,0,0,0,0,0,3.850387E-05,1.644854E-35,1.095448E-21,1.401298E-45,0.008447485,1.401298E-45,0.005898101,1.401298E-45,1.401298E-45,1.401298E-45,0.02374484,1.401298E-45,1.401298E-45,1.363254E-26,2.278571E-28,0.003800452,3.852827E-05,2.9382E-06,0.004517067,2.487751E-09,1.471358E-18,1.708327E-21,2.414005E-07,_,_,0,_,_
t,2024-03-03-11-32:41:2534,1,-1,-1,-1,71,71,Untagged,0.09851759,0.09325413,1.401298E-45,2.966017E-08,0.1091963,0.0650306,1.401298E-45,1.401298E-45,5.758079E-36,7.53842E-27,1.401298E-45,1.401298E-45,0.0008884072,4.081428E-05,0.07160158,0.07075597,0,0.05022432,0.03989267,0,0,0,0.005163237,0.0009079538,0.01104876,1.401298E-45,8.170075E-36,1.401298E-45,0.1627349,1.086168E-07,0.01086565,0.01086565,7.537309E-27,6.279924E-36,0,0,0,0,0,0,1.885113E-05,8.170075E-36,5.441149E-22,1.401298E-45,0.01019454,1.401298E-45,0.005082719,1.401298E-45,1.401298E-45,1.401298E-45,0.02595462,1.401298E-45,1.401298E-45,6.771354E-27,1.131778E-28,0.001646291,1.88634E-05,2.008606E-06,0.002944344,1.233259E-09,7.034601E-19,8.485348E-22,0.008443946,_,_,0,_,_
t,2024-03-03-11-32:41:2946,1,-1,-1,-1,71,71,Untagged,0.09647713,0.08866718,1.401298E-45,2.089913E-08,0.09957477,0.05990935,1.401298E-45,1.401298E-45,4.058138E-36,5.312875E-27,1.401298E-45,1.401298E-45,0.02558193,2.080947E-05,0.08467435,0.05918013,0,0.04884072,0.04093635,0,0,0,0.004122519,0.0007443669,0.01096979,1.401298E-45,5.758048E-36,1.401298E-45,0.109248,3.953127E-08,0.01086565,0.01086565,5.312092E-27,4.425921E-36,0,0,0,0,0,0,0.005889362,5.758048E-36,3.834775E-22,1.401298E-45,0.01048821,1.401298E-45,0.007954327,1.401298E-45,1.401298E-45,1.401298E-45,0.02641543,1.401298E-45,1.401298E-45,4.772268E-27,7.976468E-29,0.001101847,1.322285E-05,1.660745E-06,0.002391297,8.685301E-10,4.887307E-19,5.980245E-22,0.005076828,_,_,0,_,_
t,2024-03-03-11-32:41:3366,1,-1,-1,-1,71,71,Untagged,0.1015225,0.08555857,1.401298E-45,1.472667E-08,0.1211968,0.06970987,1.401298E-45,1.401298E-45,2.860102E-36,3.744417E-27,1.401298E-45,1.401298E-45,0.01402885,0.001951799,0.1928475,0.1813442,0,0.04367584,0.04610148,0,0,0,0.003311285,0.0006111535,0.01092692,1.401298E-45,4.058167E-36,1.401298E-45,0.1520924,1.570285E-08,0.01086565,0.01086565,3.743866E-27,3.119308E-36,0,0,0,0,0,0,0.003779312,4.058167E-36,2.702679E-22,1.401298E-45,0.01064567,1.401298E-45,0.009323678,1.401298E-45,1.401298E-45,1.401298E-45,0.02669069,1.401298E-45,1.401298E-45,3.363407E-27,5.621669E-29,0.006271236,9.277705E-06,1.373141E-06,0.005358125,6.11753E-10,3.403894E-19,4.214767E-22,0.003132115,_,_,0,_,_
t,2024-03-03-11-32:41:3727,1,-1,-1,-1,71,71,Untagged,0.1012095,0.087336,1.401298E-45,7.312986E-09,0.1386111,0.07798386,1.401298E-45,1.401298E-45,1.420659E-36,1.859913E-27,1.401298E-45,1.401298E-45,0.01492232,0.0134739,0.3121317,0.3109519,0,0.008791459,0.08570233,0,0,0,0.002166495,0.00175263,0.01088869,1.401298E-45,2.015757E-36,1.401298E-45,0.105893,3.109541E-09,0.01086565,0.01086564,1.859639E-27,1.549411E-36,0,0,0,0,0,0,0.001626873,2.015757E-36,1.342464E-22,1.401298E-45,0.01078416,1.401298E-45,0.01037507,1.401298E-45,1.401298E-45,1.401298E-45,0.0269649,1.401298E-45,1.401298E-45,1.670659E-27,2.792374E-29,0.007447918,4.577395E-06,9.387297E-07,0.01184453,3.035893E-10,1.660722E-19,2.093543E-22,0.00886796,_,_,0,_,_
t,2024-03-03-11-32:41:4148,1,-1,-1,-1,71,71,Untagged,0.1044483,0.07599355,1.401298E-45,5.153538E-09,0.1443038,0.07327029,1.401298E-45,1.401298E-45,1.001255E-36,1.310834E-27,1.401298E-45,1.401298E-45,0.05651656,0.0048334,0.2937936,0.2476437,0,0,0.1033407,0.008882617,0,0,0.00400297,0.001432466,0.01088025,1.401298E-45,1.42067E-36,1.401298E-45,0.1514014,1.524391E-09,0.01086564,0.01086564,1.310641E-27,1.091997E-36,0,0,0,0,0,0,0.001086251,1.42067E-36,9.461453E-23,1.401298E-45,0.01081429,1.401298E-45,0.01057434,1.401298E-45,1.401298E-45,1.401298E-45,0.02703225,1.401298E-45,1.401298E-45,1.177451E-27,1.968016E-29,0.004438343,3.217927E-06,7.761658E-07,0.01245491,2.13891E-10,1.162611E-19,1.475492E-22,0.009774039,_,_,0,_,_
t,2024-03-03-11-32:41:4553,1,-1,-1,-1,71,71,Untagged,0.09437899,0.07618242,1.401298E-45,3.631796E-09,0.1459046,0.07469967,1.401298E-45,1.401298E-45,7.056631E-37,9.23847E-28,1.401298E-45,1.401298E-45,0.1020204,0.001958072,0.2896436,0.1978668,0,0,0.1030136,0.009373991,0,0,0.003225315,0.001173119,0.01087507,1.401298E-45,1.001257E-36,1.401298E-45,0.177681,7.888841E-10,0.01086564,0.01086564,9.237111E-28,7.696162E-37,0,0,0,0,0,0,0.0007319477,1.001257E-36,6.668227E-23,1.401298E-45,0.01083267,1.401298E-45,0.01068782,1.401298E-45,1.401298E-45,1.401298E-45,0.02963556,1.401298E-45,1.401298E-45,8.298418E-28,1.387015E-29,0.002717558,2.263192E-06,6.417523E-07,0.01292929,1.50703E-10,8.148413E-20,1.039895E-22,0.01024501,_,_,0,_,_
t,2024-03-03-11-32:41:4985,1,-1,-1,-1,71,71,Untagged,0.09955715,0.07965816,1.401298E-45,2.559438E-09,0.1400052,0.07090447,1.401298E-45,1.401298E-45,4.97337E-37,6.511086E-28,1.401298E-45,1.401298E-45,0.08465324,0.00172025,0.2682643,0.1909953,0,0,0.102685,0.009322797,0,0,0.002610271,0.0009623156,0.01087181,1.401298E-45,7.05666E-37,1.401298E-45,0.1701506,4.279465E-10,0.01086564,0.01086564,6.510128E-28,5.424099E-37,0,0,0,0,0,0,0.0004969881,7.05666E-37,4.699631E-23,1.401298E-45,0.01084415,1.401298E-45,0.01075452,1.401298E-45,1.401298E-45,1.401298E-45,0.02890138,1.401298E-45,1.401298E-45,5.848557E-28,9.7754E-30,0.001702634,1.592298E-06,5.306169E-07,0.01330162,1.061875E-10,5.716493E-20,7.328968E-23,0.01050056,_,_,0,_,_
