ID,TIMESTAMP,CONDITION,TRIAL,Q1ANS,Q2ANS,P1SCORE,P2SCORE,GAZE_FOCUS,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,Max,Invalid,HeartRate,GSR,GSR_CONDUCTANCE
t,2024-01-03-10-28:11:8320,1,-1,-1,-1,71,71,Untagged,0.003731146,0.01961164,1.401298E-45,1.401298E-45,0.06519879,0.05434908,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.299895E-16,1.401298E-45,0,0.0212907,2.975933E-13,0.02128979,0,0.07538985,0.01128843,0,0,0,0.003116629,0.001436523,4.159342E-05,1.401298E-45,1.401298E-45,1.401298E-45,2.286529E-23,0.0819395,0.01086564,0.0001062837,1.230863E-09,2.587723E-10,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.526237E-09,2.236366E-08,3.353953E-09,1.237638E-10,1.401298E-45,1.401298E-45,0.005443342,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.897244E-13,1.401298E-45,1.401298E-45,4.158396E-10,1.269005E-10,_,_,0,_,_
t,2024-01-03-10-28:11:8654,1,-1,-1,-1,71,71,Untagged,0.002984478,0.02027717,1.401298E-45,1.401298E-45,0.06519728,0.05434198,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.325686E-16,1.401298E-45,0,0.03797341,2.097363E-13,0.03796421,0.01516215,0.1017994,0,0,0,0,0.003074162,0.001176269,2.880278E-05,1.401298E-45,1.401298E-45,1.401298E-45,1.61149E-23,0.08834447,0.01086564,7.372699E-05,8.670171E-10,1.823504E-10,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.779035E-09,1.573028E-08,2.362095E-09,8.720946E-11,1.401298E-45,1.401298E-45,0.005440185,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.395514E-13,1.401298E-45,1.401298E-45,2.929829E-10,8.943064E-11,_,_,0,_,_
t,2024-01-03-10-28:11:9254,1,-1,-1,-1,71,71,Untagged,0.00240079,0.01805439,1.401298E-45,1.401298E-45,0.06519624,0.0543374,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.639098E-16,1.401298E-45,0,0.0434648,1.478179E-13,0.04344896,0.03100156,0.1176014,0,0,0,0,0.003039162,0.0009647839,2.000603E-05,1.401298E-45,1.401298E-45,1.401298E-45,1.135747E-23,0.06677745,0.01086564,5.12832E-05,6.107861E-10,1.285018E-10,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.253017E-09,1.106831E-08,1.663775E-09,6.145408E-11,1.401298E-45,1.401298E-45,0.005437982,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.98068E-13,1.401298E-45,1.401298E-45,2.064358E-10,6.302563E-11,_,_,0,_,_
t,2024-01-03-10-28:11:9657,1,-1,-1,-1,71,71,Untagged,0.001574359,0.01778215,1.401298E-45,1.401298E-45,0.06519502,0.06010262,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,8.141557E-17,1.401298E-45,0,0.04074131,7.342248E-14,0.0407289,0.0461499,0.1326928,0,0,0,0,0.002439254,0.0006515958,9.72052E-06,1.401298E-45,1.401298E-45,1.401298E-45,5.641365E-24,0.08431656,0.01086564,2.49716E-05,3.031802E-10,6.38167E-11,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.217765E-10,5.484192E-09,8.25675E-10,3.051773E-11,1.401298E-45,1.401298E-45,0.005435363,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.354073E-13,1.401298E-45,1.401298E-45,1.02499E-10,3.130293E-11,_,_,0,_,_
t,2024-01-03-10-28:11:9989,1,-1,-1,-1,71,71,Untagged,0.001281551,0.0130227,1.401298E-45,1.401298E-45,0.05927193,0.05794412,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.738017E-17,1.401298E-45,0,0.02979435,5.174676E-14,0.02979081,0.05046656,0.1369959,0,0,0,0,0.00198341,0.000536311,6.794476E-06,1.401298E-45,1.401298E-45,1.401298E-45,3.975928E-24,0.0661469,0.01086564,1.746894E-05,2.136222E-10,4.497381E-11,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.380558E-10,3.861589E-09,5.817258E-10,2.150645E-11,1.401298E-45,1.401298E-45,0.005434607,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.119587E-13,1.401298E-45,1.401298E-45,7.222889E-11,2.206105E-11,_,_,0,_,_
t,2024-01-03-10-28:12:0349,1,-1,-1,-1,71,71,Untagged,0.003334564,0.01254596,1.401298E-45,1.401298E-45,0.06135609,0.05663704,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.044031E-17,1.401298E-45,0,0.02526381,3.646999E-14,0.02526195,0.05045948,0.1369752,0,0,0,0,0.00214153,0.0004417696,4.755979E-06,1.401298E-45,1.401298E-45,1.401298E-45,2.802149E-24,0.06066679,0.01086564,1.223611E-05,1.505252E-10,3.169483E-11,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.086388E-10,2.719488E-09,4.098746E-10,1.51562E-11,1.401298E-45,1.401298E-45,0.005434077,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.257045E-14,1.401298E-45,1.401298E-45,5.089927E-11,1.554777E-11,_,_,0,_,_
t,2024-01-03-10-28:12:0953,1,-1,-1,-1,71,71,Untagged,0.002186003,0.009186889,1.401298E-45,1.401298E-45,0.05829661,0.05531446,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.008724E-17,1.401298E-45,0,0.03822387,1.811512E-14,0.03821411,0.06379423,0.1502642,0,0,0,0,0.001848762,0.0003002991,2.338072E-06,1.401298E-45,1.401298E-45,1.401298E-45,1.391865E-24,0.03221432,0.01086564,6.021494E-06,7.474446E-11,1.574193E-11,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.532349E-10,1.349249E-09,2.035052E-10,7.527467E-12,1.401298E-45,1.401298E-45,0.005433443,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.328519E-14,1.401298E-45,1.401298E-45,2.527778E-11,7.722495E-12,_,_,0,_,_
t,2024-01-03-10-28:12:1377,1,-1,-1,-1,71,71,Untagged,0.001779216,0.007039193,1.401298E-45,1.401298E-45,0.05632832,0.05498479,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.415702E-17,1.401298E-45,0,0.04340425,1.276711E-14,0.04338789,0.1023725,0.1886699,0,0,0,0,0.001509061,0.0002477666,1.641455E-06,1.401298E-45,1.401298E-45,1.401298E-45,9.809543E-25,0.03101648,0.01086564,4.229036E-06,5.267201E-11,1.10942E-11,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.079779E-10,9.505096E-10,1.434034E-10,5.30497E-12,1.401298E-45,1.401298E-45,0.005433259,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.232584E-14,1.401298E-45,1.401298E-45,1.781399E-11,5.44256E-12,_,_,0,_,_
t,2024-01-03-10-28:12:1786,1,-1,-1,-1,71,71,Untagged,0.003722506,0.007683784,1.401298E-45,1.401298E-45,0.06003958,0.06037495,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.977581E-18,1.401298E-45,0,0.0580732,8.997998E-15,0.05798646,0.1189626,0.2048761,0,0,0,0,0.001755044,0.0002044997,1.153167E-06,1.401298E-45,1.401298E-45,1.401298E-45,6.913565E-25,0.04085568,0.01086564,2.971954E-06,3.711855E-11,7.818765E-12,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.608984E-11,6.696607E-10,1.010547E-10,3.738709E-12,1.401298E-45,1.401298E-45,0.005433129,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.326445E-14,1.401298E-45,1.401298E-45,1.255423E-11,3.83576E-12,_,_,0,_,_
t,2024-01-03-10-28:12:2154,1,-1,-1,-1,71,71,Untagged,0.003007826,0.00595695,1.401298E-45,1.401298E-45,0.05727474,0.05808664,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.03203E-18,1.401298E-45,0,0.05258183,6.341636E-15,0.05251841,0.1402942,0.2260566,0,0,0,0,0.001433618,0.0001688404,8.105843E-07,1.401298E-45,1.401298E-45,1.401298E-45,4.872564E-25,0.06349052,0.01086564,2.089592E-06,2.615844E-11,5.510416E-12,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.362056E-11,4.718263E-10,7.121404E-11,2.634906E-12,1.401298E-45,1.401298E-45,0.005433038,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.577236E-14,1.401298E-45,1.401298E-45,8.847601E-12,2.703353E-12,_,_,0,_,_
t,2024-01-03-10-28:12:2740,1,-1,-1,-1,71,71,Untagged,0.0019858,0.003692207,1.401298E-45,1.401298E-45,0.05522678,0.05586805,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.492876E-18,1.401298E-45,0,0.04856318,3.14995E-15,0.04850896,0.1712078,0.256723,0,0,0,0,0.0009622498,0.0001151723,4.010177E-07,1.401298E-45,1.401298E-45,1.401298E-45,2.420248E-25,0.07032912,0.01086564,1.034186E-06,1.299157E-11,2.736988E-12,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.662913E-11,2.342561E-10,3.536698E-11,1.308728E-12,1.401298E-45,1.401298E-45,0.005432929,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.445543E-14,1.401298E-45,1.401298E-45,4.39438E-12,1.342762E-12,_,_,0,_,_
t,2024-01-03-10-28:12:3089,1,-1,-1,-1,71,71,Untagged,0.00162057,0.00508786,1.401298E-45,1.401298E-45,0.05485292,0.05533709,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.461685E-18,1.401298E-45,0,0.04783881,2.219999E-15,0.04779148,0.2020902,0.2873834,0,0,0,0,0.001312713,9.514873E-05,2.822037E-07,1.401298E-45,1.401298E-45,1.401298E-45,1.705726E-25,0.0735347,0.01086564,7.278837E-07,9.155694E-12,1.928932E-12,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.876625E-11,1.650699E-10,2.492419E-11,9.223413E-13,1.401298E-45,1.401298E-45,0.005432897,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.022032E-14,1.401298E-45,1.401298E-45,3.096959E-12,9.46337E-13,_,_,0,_,_
t,2024-01-03-10-28:12:3430,1,-1,-1,-1,71,71,Untagged,0.0013255,0.006177913,1.401298E-45,1.401298E-45,0.05987604,0.06049699,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.734937E-18,1.401298E-45,0,0.03019706,1.564603E-15,0.03019077,0.2020348,0.2873798,0,0,0,0,0.001075635,7.861783E-05,1.986444E-07,1.401298E-45,1.401298E-45,1.401298E-45,1.202155E-25,0.06610162,0.01086564,5.124232E-07,6.452475E-12,1.359452E-12,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.322528E-11,1.163213E-10,1.75651E-11,6.500358E-13,1.401298E-45,1.401298E-45,0.005432875,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.671867E-14,1.401298E-45,1.401298E-45,2.182616E-12,6.669529E-13,_,_,0,_,_
t,2024-01-03-10-28:12:3804,1,-1,-1,-1,71,71,Untagged,0.001086187,0.007037103,1.401298E-45,1.401298E-45,0.06232483,0.05812354,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.222754E-18,1.401298E-45,0,0.07748412,1.102706E-15,0.0773471,0,0,0.09096228,0.004121641,0,0,0.0008827513,6.4967E-05,1.39858E-07,1.401298E-45,1.401298E-45,1.401298E-45,8.472586E-26,0.04008814,0.01086564,3.608143E-07,4.547455E-12,9.581108E-13,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.320536E-12,8.197194E-11,1.237907E-11,4.581294E-13,1.401298E-45,1.401298E-45,0.005432859,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.382351E-14,1.401298E-45,1.401298E-45,1.538244E-12,4.700554E-13,_,_,0,_,_
t,2024-01-03-10-28:12:4419,1,-1,-1,-1,71,71,Untagged,0.0007325734,0.006045186,1.401298E-45,1.401298E-45,0.0616835,0.05585866,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.073602E-19,1.401298E-45,0,0.04162814,5.477301E-16,0.04161872,0,0,0.3722332,0.2868899,0,0,0.000596714,4.437657E-05,6.936217E-08,1.401298E-45,1.401298E-45,1.401298E-45,4.208459E-26,0.03150289,0.01086564,1.789722E-07,2.258683E-12,4.759019E-13,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.629332E-12,4.070966E-11,6.148486E-12,2.27556E-13,1.401298E-45,1.401298E-45,0.00543284,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.450366E-15,1.401298E-45,1.401298E-45,7.640478E-13,2.334822E-13,_,_,0,_,_
