ID,TIMESTAMP,CONDITION,TRIAL,Q1ANS,Q2ANS,P1SCORE,P2SCORE,GAZE_FOCUS,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,Max,Invalid,HeartRate,GSR,GSR_CONDUCTANCE
t,2024-01-03-10-33:37:1957,1,-1,-1,-1,71,71,TaskPartner_Head,0.1041199,0.04665857,0,0,0.0933506,0.06504419,0,0,1.401298E-45,1.352757E-14,5.570019E-05,3.552101E-12,0.1484554,0.001212753,0,0,0,0,0.4424119,0.3588023,0.1172139,0.1190697,0.00547467,2.163818E-12,4.459428E-20,1.401298E-45,1.401298E-45,7.69681E-14,0.3104686,0.1732836,0.01086564,1.349882E-18,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.905795E-05,1.401298E-45,5.034883E-05,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,7.244751E-14,6.431355E-14,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.080271E-14,6.591203E-14,_,_,0,_,_
t,2024-01-03-10-33:37:2650,1,-1,-1,-1,71,71,TaskPartner_Head,0.06255571,0.02967471,0,0,0.07515573,0.05682819,0,0,1.401298E-45,4.735519E-15,1.625358E-05,1.243463E-12,0.04530469,0.001062005,0,0,0,0,0.4300237,0.3463034,0.09086009,0.09225468,0.004298001,1.223096E-12,1.560993E-20,1.401298E-45,1.401298E-45,2.694391E-14,0.2263316,0.1365903,0.01086564,4.725487E-19,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.732824E-05,1.401298E-45,1.611739E-05,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,2.53614E-14,2.251398E-14,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.478562E-14,2.307353E-14,_,_,0,_,_
t,2024-01-03-10-33:37:2953,1,-1,-1,-1,71,71,TaskPartner_Head,0.04015201,0.02059556,0,0,0.07558601,0.05563666,0,0,1.401298E-45,3.337505E-15,1.09905E-05,8.763696E-13,0.0391358,0.0007150177,0,0,0,0,0.4180126,0.3341684,0.07123396,0.0722938,0.004042936,1.011292E-12,1.100144E-20,1.401298E-45,1.401298E-45,1.898958E-14,0.2135152,0.1251584,0.01086564,3.33044E-19,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.173196E-05,1.401298E-45,1.113162E-05,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,1.787426E-14,1.586745E-14,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.746846E-14,1.62618E-14,_,_,0,_,_
t,2024-01-03-10-33:37:3387,1,-1,-1,-1,71,71,TaskPartner_Head,0.02779464,0.01470312,0,0,0.06920259,0.05504498,0,0,1.401298E-45,2.352209E-15,7.484233E-06,6.176484E-13,0.037687,0.0004851568,0,0,0,0,0.4180007,0.3341818,0.0503819,0.05113151,0.003834724,8.361658E-13,7.753517E-21,1.401298E-45,1.401298E-45,1.338351E-14,0.2092128,0.1222893,0.01086564,2.347233E-19,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.997537E-06,1.401298E-45,7.714918E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,1.259745E-14,1.118308E-14,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008835535,1.401298E-45,1.231144E-14,1.146101E-14,_,_,0,_,_
t,2024-01-03-10-33:37:3986,1,-1,-1,-1,71,71,TaskPartner_Head,0.02975734,0.01314536,0,0,0.07339147,0.05456889,0,0,1.401298E-45,1.168379E-15,3.528749E-06,3.067956E-13,0.03719254,0.0002274952,0,0,0,0,0.3851266,0.3009297,0.01506512,0.01526981,0.003524784,5.716415E-13,3.851229E-21,1.401298E-45,1.401298E-45,6.647806E-15,0.2070086,0.1212339,0.01086564,1.16591E-19,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.776801E-06,1.401298E-45,3.736107E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,6.257358E-15,5.554819E-15,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01082595,1.401298E-45,6.115294E-15,5.692871E-15,_,_,0,_,_
t,2024-01-03-10-33:37:4353,1,-1,-1,-1,71,71,TaskPartner_Head,0.0222277,0.01263346,0,0,0.07434579,0.05447419,0,0,1.401298E-45,8.234454E-16,2.438781E-06,2.162221E-13,0.03715609,0.0001569011,0,0,0,0,0.3778008,0.2935195,0.01507035,0.01527076,0.003410194,4.726478E-13,2.714236E-21,1.401298E-45,1.401298E-45,4.685215E-15,0.206741,0.1211482,0.01086564,8.217056E-20,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.611786E-06,1.401298E-45,2.608192E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,4.410036E-15,3.914904E-15,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.006275542,1.401298E-45,4.309913E-15,4.012199E-15,_,_,0,_,_
t,2024-01-03-10-33:37:4675,1,-1,-1,-1,71,71,TaskPartner_Head,0.01477387,0.009451638,0,0,0.0691705,0.05441895,0,0,1.401298E-45,5.803494E-16,1.691175E-06,1.523894E-13,0.02576809,0.0001086166,0,0,0,0,0.3720515,0.2877069,0.007812042,0.007914158,0.003316021,3.907992E-13,1.912934E-21,1.401298E-45,1.401298E-45,3.302056E-15,0.206619,0.1211163,0.01086564,5.791236E-20,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.81205E-06,1.401298E-45,1.823795E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,3.108115E-15,2.759154E-15,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.003753191,1.401298E-45,3.03755E-15,2.827727E-15,_,_,0,_,_
t,2024-01-03-10-33:37:5140,1,-1,-1,-1,71,71,TaskPartner_Head,0.01258814,0.007189591,0,0,0.06704464,0.05438579,0,0,1.401298E-45,4.090143E-16,1.176005E-06,1.073999E-13,0.02271922,7.542215E-05,0,0,0,0,0.3702347,0.2858701,0.005673259,0.005747013,0.003238543,3.231218E-13,1.348178E-21,1.401298E-45,1.401298E-45,2.327199E-15,0.2065601,0.100552,0.01086564,4.081505E-20,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.260581E-06,1.401298E-45,1.277017E-06,1.401298E-45,1.401298E-45,1.401298E-45,0.005432821,2.190515E-15,1.944577E-15,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.002305061,1.401298E-45,2.140782E-15,1.992904E-15,_,_,0,_,_
t,2024-01-03-10-33:37:5784,1,-1,-1,-1,71,71,TaskPartner_Head,0.006397723,0.004328115,0,0,0.07240053,0.05435257,0,0,1.401298E-45,2.031637E-16,5.723996E-07,5.334717E-14,0.02147586,0,0.02148819,3.663131E-05,0,0,0.3513969,0.266828,0,0,0.003122185,2.209008E-13,6.696563E-22,1.401298E-45,1.401298E-45,1.155956E-15,0.1904695,0.1269415,0.01086564,2.027348E-20,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.139508E-07,1.401298E-45,6.281007E-07,1.401298E-45,1.401298E-45,1.401298E-45,0.004402588,1.088063E-15,9.659016E-16,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0009269798,1.401298E-45,1.06336E-15,9.899065E-16,_,_,0,_,_
t,2024-01-03-10-33:37:6134,1,-1,-1,-1,71,71,TaskPartner_Head,0.009930246,0.002710116,0,0,0.07447988,0.06006141,0,0,1.401298E-45,1.009146E-16,2.803947E-07,2.649839E-14,0.0279019,0,0.02786997,1.791762E-05,0,0,0.3400772,0.2553908,0,0,0.003043096,1.510179E-13,3.326275E-22,1.401298E-45,1.401298E-45,5.741821E-16,0.1945211,0.136664,0.01086564,1.007017E-20,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.008784E-07,1.401298E-45,3.098934E-07,1.401298E-45,1.401298E-45,1.401298E-45,0.004942324,5.404584E-16,4.797789E-16,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0003975877,1.401298E-45,5.281881E-16,4.917025E-16,_,_,0,_,_
t,2024-01-03-10-33:37:6529,1,-1,-1,-1,71,71,TaskPartner_Head,0.007359066,0.002167926,0,0,0.06959435,0.05788323,0,0,1.401298E-45,7.112162E-17,1.965874E-07,1.867527E-14,0.02419684,1.255525E-05,0,0,0,0,0.3360804,0.2513554,0.0002052543,0.0002076457,0.003013594,1.248648E-13,2.344255E-22,1.401298E-45,1.401298E-45,4.046664E-16,0.1875293,0.1284525,0.01086564,7.097154E-21,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.109828E-07,1.401298E-45,2.178536E-07,1.401298E-45,1.401298E-45,1.401298E-45,0.005092589,3.80899E-16,3.381339E-16,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0002650938,1.401298E-45,3.722513E-16,3.465373E-16,_,_,0,_,_
t,2024-01-03-10-33:37:7103,1,-1,-1,-1,71,71,TaskPartner_Head,0.00555343,0.001744045,0,0,0.07205822,0.05657949,0,0,1.401298E-45,5.012519E-17,1.379556E-07,1.316198E-14,0.02266564,8.806629E-06,0,0,0,0,0.3342422,0.2494987,0.003849573,0.003894145,0.002989241,1.032419E-13,1.652185E-22,1.401298E-45,1.401298E-45,2.852014E-16,0.1851513,0.13414,0.01086564,5.001942E-21,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.480774E-07,1.401298E-45,1.532193E-07,1.401298E-45,1.401298E-45,1.401298E-45,0.005196169,2.684505E-16,2.383105E-16,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0001784225,1.401298E-45,2.623558E-16,2.442331E-16,_,_,0,_,_
t,2024-01-03-10-33:37:7491,1,-1,-1,-1,71,71,TaskPartner_Head,0.005853399,0.001409637,0,0,0.06858439,0.05577936,0,0,1.401298E-45,3.532708E-17,9.688214E-08,9.276261E-15,0.02965839,6.182285E-06,0,0,0,0,0.3390203,0.2543246,0.00384884,0.003894131,0.002969131,8.536305E-14,1.164421E-22,1.401298E-45,1.401298E-45,2.010034E-16,0.1963363,0.1366729,0.01086564,3.525254E-21,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.040018E-07,1.401298E-45,1.077994E-07,1.401298E-45,1.401298E-45,1.401298E-45,0.005267843,1.891978E-16,1.679557E-16,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0001210307,1.401298E-45,1.849023E-16,1.721298E-16,_,_,0,_,_
t,2024-01-03-10-33:37:7898,1,-1,-1,-1,71,71,TaskPartner_Head,0.004708691,0.0009311035,0,0,0.07335731,0.05495721,0,0,1.401298E-45,1.754752E-17,4.786449E-08,4.607665E-15,0.05279239,3.052596E-06,0,0,0,0,0.3830089,0.2987373,0.07242668,0.07340464,0.002938803,5.835807E-14,5.78385E-23,1.401298E-45,1.401298E-45,9.984155E-17,0.2187544,0.1522666,0.01086564,1.751049E-21,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.139055E-08,1.401298E-45,5.340632E-08,1.401298E-45,1.401298E-45,1.401298E-45,0.005352214,9.397752E-17,8.342627E-17,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008775992,1.401298E-45,9.184389E-17,8.549959E-17,_,_,0,_,_
t,2024-01-03-10-33:37:8259,1,-1,-1,-1,71,71,TaskPartner_Head,0.003682681,0.00075999,0,0,0.07437263,0.06034807,0,0,1.401298E-45,1.236705E-17,3.366578E-08,3.247368E-15,0.04815724,2.1466E-06,0,0,0,0,0.3773893,0.2930506,0.07419671,0.07518215,0.002927468,4.82519E-14,4.076311E-23,1.401298E-45,1.401298E-45,7.036585E-17,0.2148712,0.1480704,0.01086564,1.234096E-21,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.614812E-08,1.401298E-45,3.760276E-08,1.401298E-45,1.401298E-45,1.401298E-45,0.005376361,6.623302E-17,5.879677E-17,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01215749,1.401298E-45,6.47293E-17,6.025799E-17,_,_,0,_,_
t,2024-01-03-10-33:37:8804,1,-1,-1,-1,71,71,TaskPartner_Head,0.002907479,0.000621705,0,0,0.07498519,0.05805826,0,0,1.401298E-45,8.716034E-18,2.368741E-08,2.288675E-15,0.04489575,1.51009E-06,0,0,0,0,0.3764402,0.2920934,0.0724372,0.07339656,0.002918101,3.989598E-14,2.872895E-23,1.401298E-45,1.401298E-45,4.959235E-17,0.2122482,0.1057601,0.01086564,8.697647E-22,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.543531E-08,1.401298E-45,2.648026E-08,1.401298E-45,1.401298E-45,1.401298E-45,0.005393232,4.667962E-17,4.14387E-17,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.02111276,1.401298E-45,4.561983E-17,4.246854E-17,_,_,0,_,_
t,2024-01-03-10-33:37:9045,1,-1,-1,-1,71,71,TaskPartner_Head,0.002313541,0.0005095187,0,0,0.0753637,0.05668882,0,0,1.401298E-45,6.142866E-18,1.667136E-08,1.613007E-15,0.04260014,1.062655E-06,0,0,0,0,0.3764443,0.292112,0.06154764,0.0623628,0.002366331,3.298706E-14,2.024752E-23,1.401298E-45,1.401298E-45,3.495158E-17,0.2179866,0.1138194,0.01086564,6.129907E-22,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.790231E-08,1.401298E-45,1.865026E-08,1.401298E-45,1.401298E-45,1.401298E-45,0.005405038,3.289875E-17,2.920507E-17,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01822346,1.401298E-45,3.215184E-17,2.993088E-17,_,_,0,_,_
t,2024-01-03-10-33:37:9517,1,-1,-1,-1,71,71,Untagged,0.001853002,0.0004182132,0,0,0.070074,0.05584903,0,0,1.401298E-45,4.329347E-18,1.17362E-08,1.136809E-15,0.0297178,7.479902E-07,0,0,0,0,0.3764443,0.292112,0.06154764,0.0623628,0.002455475,2.727454E-14,1.426997E-23,1.401298E-45,1.401298E-45,2.463305E-17,0.1799689,0.1272843,0.01086564,4.320214E-22,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.26032E-08,1.401298E-45,1.313702E-08,1.401298E-45,1.401298E-45,1.401298E-45,0.005413309,2.318626E-17,2.058305E-17,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.02287133,1.401298E-45,2.265985E-17,2.109458E-17,_,_,0,_,_
t,2024-01-03-10-33:37:9963,1,-1,-1,-1,71,71,Untagged,0.001207138,0.000282763,0,0,0.06878722,0.05498686,0,0,1.401298E-45,2.150419E-18,5.819431E-09,5.646619E-16,0.02297047,3.708251E-07,0,0,0,0,0.3724092,0.287978,0.09558918,0.09683991,0.002589067,1.864594E-14,7.087996E-24,1.401298E-45,1.401298E-45,1.223542E-17,0.2160365,0.1225644,0.01086564,2.145883E-22,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.249671E-09,1.401298E-45,6.519824E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.005423181,1.15168E-17,1.022376E-17,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.09025221,1.401298E-45,1.125532E-17,1.047784E-17,_,_,0,_,_
t,2024-01-03-10-33:38:0484,1,-1,-1,-1,71,71,Untagged,0.0009801894,0.0002328307,0,0,0.06708032,0.05476901,0,0,1.401298E-45,1.515577E-18,4.098789E-09,3.979636E-16,0.02212996,2.611646E-07,0,0,0,0,0.3729652,0.2885007,0.1143968,0.1158961,0.002638734,0.0005427842,4.995492E-24,1.401298E-45,1.401298E-45,8.623309E-18,0.2127214,0.155804,0.01086564,1.51238E-22,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.401907E-09,1.401298E-45,4.593624E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.00542604,8.116832E-18,7.205522E-18,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.1055548,1.401298E-45,7.932551E-18,7.384595E-18,_,_,0,_,_
t,2024-01-03-10-33:38:0897,1,-1,-1,-1,71,71,Untagged,0.0006519879,0.000158181,0,0,0.06578557,0.05453061,0,0,1.401298E-45,7.528131E-19,2.033958E-09,1.976753E-16,0.02155246,1.295852E-07,0,0,0,0,0.3681106,0.2835874,0.1164553,0.1179593,0.002713421,0.000368807,2.481346E-24,1.401298E-45,1.401298E-45,4.283346E-18,0.234762,0.1277601,0.01086564,7.512252E-23,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.184441E-09,1.401298E-45,2.280657E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.005429463,4.03177E-18,3.579106E-18,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.09903094,1.401298E-45,3.940234E-18,3.668055E-18,_,_,0,_,_
t,2024-01-03-10-33:38:1298,1,-1,-1,-1,71,71,Untagged,0.0005335705,0.0001304822,0,0,0.06554325,0.0544667,0,0,1.401298E-45,5.305658E-19,1.432966E-09,1.393171E-16,0.02145511,9.129194E-08,0,0,0,0,0.3697233,0.2852322,0.1101658,0.1115955,0.002741268,0.0003042411,1.748797E-24,1.401298E-45,1.401298E-45,3.018806E-18,0.229178,0.1243202,0.01086564,5.294466E-23,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.539002E-09,1.401298E-45,1.607073E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.005430458,2.841501E-18,2.522474E-18,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.1300196,1.401298E-45,2.776988E-18,2.585163E-18,_,_,0,_,_
t,2024-01-03-10-33:38:1528,1,-1,-1,-1,71,71,Untagged,0.0004374365,0.0001076777,0,0,0.06540613,0.05442345,0,0,1.401298E-45,3.739329E-19,1.009623E-09,9.818813E-17,0.006658002,6.431942E-08,0,0,0,0,0.3834086,0.2990849,0.104534,0.1059471,0.002225276,0.0002510788,1.232519E-24,1.401298E-45,1.401298E-45,2.127598E-18,0.2166979,0.1017717,0.01086564,3.731441E-23,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.084343E-09,1.401298E-45,1.13247E-09,1.401298E-45,1.401298E-45,1.401298E-45,0.005431157,2.002637E-18,1.777792E-18,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.1082566,1.401298E-45,1.95717E-18,1.821974E-18,_,_,0,_,_
t,2024-01-03-10-33:38:2085,1,-1,-1,-1,71,71,Untagged,0.0003591496,8.888852E-05,0,0,0.07073164,0.05439399,0,0,1.401298E-45,2.63541E-19,7.113866E-10,6.920118E-17,0.0111137,4.531864E-08,0,0,0,0,0.3756669,0.2912683,0.0977412,0.09903264,0.002339683,0.000207274,8.686566E-25,1.401298E-45,1.401298E-45,1.499492E-18,0.2189898,0.09620208,0.01086564,2.629851E-23,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.640406E-10,1.401298E-45,7.980478E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.005431649,1.411421E-18,1.252955E-18,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.09982008,1.401298E-45,1.379377E-18,1.284094E-18,_,_,0,_,_
t,2024-01-03-10-33:38:2493,1,-1,-1,-1,71,71,Untagged,0.0002429321,6.0621E-05,0,0,0.07214871,0.0543599,0,0,1.401298E-45,1.309037E-19,3.532207E-10,3.4373E-17,0.01634729,2.25009E-08,0,0,0,0,0.3739149,0.2895235,0.08269556,0.08378252,0.002510766,0.0005829428,4.314714E-25,1.401298E-45,1.401298E-45,7.448142E-19,0.2276236,0.1118373,0.01086564,1.306276E-23,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.793692E-10,1.401298E-45,3.963272E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.00543224,7.010687E-19,6.223568E-19,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.07845853,1.401298E-45,6.851519E-19,6.378237E-19,_,_,0,_,_
t,2024-01-03-10-33:38:2749,1,-1,-1,-1,71,71,Untagged,0.0002429321,6.0621E-05,0,0,0.07214871,0.0543599,0,0,1.401298E-45,1.309037E-19,3.532207E-10,3.4373E-17,0.01634729,2.25009E-08,0,0,0,0,0.3739149,0.2895235,0.08269556,0.08378252,0.002510766,0.0005829428,4.314714E-25,1.401298E-45,1.401298E-45,7.448142E-19,0.2276236,0.1118373,0.01086564,1.306276E-23,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.793692E-10,1.401298E-45,3.963272E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.00543224,7.010687E-19,6.223568E-19,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.07845853,1.401298E-45,6.851519E-19,6.378237E-19,_,_,0,_,_
t,2024-01-03-10-33:38:3137,1,-1,-1,-1,71,71,Untagged,0.0002000644,5.007767E-05,0,0,0.06917012,0.05435029,0,0,1.401298E-45,9.225807E-20,2.489071E-10,2.422533E-17,0.01784218,1.585567E-08,0,0,0,0,0.3802536,0.2959345,0.08263694,0.0837438,0.002574259,0.0004802335,3.040915E-25,1.401298E-45,1.401298E-45,5.249287E-19,0.2152316,0.1152511,0.01086564,9.206348E-24,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.673346E-10,1.401298E-45,2.793036E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.005432412,4.940978E-19,4.386234E-19,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.05088435,1.401298E-45,4.8288E-19,4.495241E-19,_,_,0,_,_
t,2024-01-03-10-33:38:3682,1,-1,-1,-1,71,71,Untagged,0.0001359513,3.418828E-05,0,0,0.06662285,0.05433899,0,0,1.401298E-45,4.582542E-20,1.236082E-10,1.203294E-17,0.01961524,7.8738E-09,0,0,0,0,0.3733339,0.2889306,0.0859337,0.08706126,0.002669617,0.0003264979,1.51045E-25,1.401298E-45,1.401298E-45,2.607368E-19,0.219349,0.1011829,0.01086564,4.572876E-24,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.327602E-10,1.401298E-45,1.387184E-10,1.401298E-45,1.401298E-45,1.401298E-45,0.005432618,2.454229E-19,2.178682E-19,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.1130191,1.401298E-45,2.398509E-19,2.232827E-19,_,_,0,_,_
t,2024-01-03-10-33:38:4038,1,-1,-1,-1,71,71,Untagged,0.0001121552,2.825331E-05,0,0,0.0660839,0.05433576,0,0,1.401298E-45,3.229675E-20,8.710938E-11,8.480554E-18,0.02012604,5.548793E-09,0,0,0,0,0.3733346,0.288934,0.08434965,0.08545645,0.002705134,0.0002693993,1.064532E-25,1.401298E-45,1.401298E-45,1.837616E-19,0.2120225,0.1103022,0.01086564,3.222863E-24,1.401298E-45,1.401298E-45,0,1.401298E-45,0,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.355923E-11,1.401298E-45,9.776192E-11,1.401298E-45,1.401298E-45,1.401298E-45,0.005432678,1.729686E-19,1.535487E-19,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.05764582,1.401298E-45,1.690416E-19,1.573648E-19,_,_,0,_,_
